TOKEN,NE
50,0
St,0
James,0
Place,0
Saturday,0
noon,0
March,0
1784,0
Madam,0
",",0
I,0
I,0
can,0
with,0
Pleasure,0
inform,0
you,0
that,0
Mrs,B-pers
Delany,I-pers
is,0
much,0
better,0
f,0
rom,0
or,0
the,0
Loſs,0
of,0
a,0
little,0
Blood,0
which,0
Mr,B-pers
Young,I-pers
thought,0
highly,0
neceſsary,0
--,0
the,0
Bishop,0
of,0
Winchester,0
and,0
His,0
Lady,0
are,0
now,0
with,0
Her,0
--,0
but,0
she,0
has,0
sent,0
word,0
out,0
that,0
she,0
will,0
be,0
most,0
Happy,0
to,0
see,0
Miſs,B-pers
Hamelton,I-pers
to,0
morrow,0
Evening,0
--,0
and,0
will,0
settle,0
with,0
the,B-pers
Dutcheſs,I-pers
of,I-pers
Portland,I-pers
about,0
Her,0
Coach,0
this,0
--,0
I,0
am,0
Madam,0
with,0
all,0
due,0
respect,0
your,0
much,0
oblig,0
'd,0
Humble,0
Sert,0
A,B-pers
Astley,I-pers
March,0
.,0
84,0
