TOKEN,NE
My,0
dear,0
Friend,0
An,0
opportunity,0
this,0
moment,0
presents,0
itself,0
to,0
send,0
you,0
some,0
more,0
proposals,0
",",0
but,0
they,0
hardly,0
allow,0
me,0
time,0
to,0
write,0
a,0
word,0
.,0
Dont,0
be,0
alarmed,0
at,0
my,0
sending,0
two,0
Dozen,0
;,0
you,0
may,0
always,0
return,0
what,0
you,0
dont,0
use,0
.,0
--,0
I,0
rejoyce,0
that,0
you,0
have,0
enlisted,0
so,0
many,0
brave,0
Academical,0
Volunteers,0
into,0
our,0
service,0
.,0
--,0
What,0
a,0
charming,0
day,0
Miſs,B-pers
Hamilton,I-pers
Moved,0
this,0
line,0
here,0
from,0
left,0
margin,0
at,0
top,0
of,0
page,0
.,0
you,0
must,0
have,0
had,0
in,0
Portman,0
Square,0
I,0
know,0
no,0
one,0
that,0
has,0
more,0
true,0
genuine,0
wit,0
than,0
Mr.,B-pers
Jenyns,I-pers
something,0
I,0
think,0
of,0
the,0
sly,0
grave,0
humour,0
of,0
Addison,B-pers
.,0
--,0
You,0
say,0
nothing,0
of,0
yourself,0
",",0
I,0
therefore,0
hope,0
you,0
are,0
better,0
and,0
that,0
every,0
thing,0
goes,0
on,0
smoothly,0
.,0
--,0
Love,0
to,0
dear,0
MrsVesey,B-pers
--,0
Yours,0
affectionately,0
H,B-pers
M,I-pers
Hampton,B-place
1,0
8,0
9,0
th,0
.,0
Janry,0
.,0
1785,0
.,0
Mrs.,B-pers
G,I-pers
.,I-pers
's,0
best,0
love,0
Moved,0
postscript,0
here,0
from,0
above,0
the,0
dateline,0
",",0
to,0
the,0
left,0
of,0
the,0
signature,0
.,0
