TOKEN,NE
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
59,0
can,0
you,0
dine,0
with,0
me,0
to,0
day,0
My,0
Dear,0
Miſs,B-pers
Hamelton,I-pers
it,0
woud,0
be,0
very,0
Comfortable,0
and,0
the,B-pers
DuchessDDowager,I-pers
of,I-pers
Portland,I-pers
s,0
coach,0
will,0
be,0
with,0
you,0
at,0
3,0
or,0
half,0
an,0
hour,0
after,0
which,0
you,0
Please,0
--,0
but,0
the,0
Earlier,0
the,0
Better,0
--,0
if,0
this,0
is,0
not,0
Convenient,0
it,0
shall,0
be,0
with,0
you,0
a,0
little,0
before,0
6,0
o,0
Clock,0
in,0
the,0
Evening,0
yours,0
MD,B-pers
S,0
t,0
James,0
Place,0
Friday,0
Mor,0
1,0
1,0
th,0
Febry,0
1785,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
Miſs,B-pers
Hamelton,I-pers
The,0
address,0
line,0
is,0
written,0
vertically,0
in,0
the,0
middle,0
of,0
the,0
page,0
.,0
Mrs.,B-pers
Delany,I-pers
11,0
Febry,0
85,0
This,0
annotation,0
is,0
written,0
upside,0
down,0
at,0
the,0
bottom,0
of,0
the,0
page,0
.,0
