TOKEN,NE
19,0
6,0
Novbr,0
.,0
I,0
pretend,0
not,0
my,0
frd,0
.,0
to,0
inquire,0
why,0
you,0
are,0
so,0
anxious,0
to,0
inquire,0
be,0
informed,0
into,0
the,0
nature,0
of,0
my,0
friendship,0
with,0
Lord,B-pers
Napier,I-pers
",",0
but,0
I,0
will,0
tell,0
you,0
as,0
far,0
as,0
relates,0
to,0
myself,0
--,0
I,0
never,0
had,0
any,0
other,0
idea,0
but,0
that,0
of,0
esteem,0
&,0
friendship,0
--,0
I,0
never,0
shall,0
enter,0
into,0
any,0
other,0
engagement,0
with,0
him,0
--,0
I,0
think,0
he,0
loves,0
me,0
as,0
his,0
best,0
friend,0
&,0
Sister,0
--,0
I,0
tell,0
you,0
my,0
friend,0
that,0
I,0
think,0
a,0
person,0
of,0
true,0
refinement,0
will,0
never,0
enter,0
into,0
ye-,0
sacred,0
union,0
if,0
they,0
do,0
not,0
feel,0
they,0
do,0
or,0
can,0
love,0
that,0
person,0
beyond,0
every,0
earthly,0
being,0
--,0
upon,0
this,0
principle,0
I,0
have,0
ever,0
acted,0
&,0
if,0
my,0
nature,0
changes,0
not,0
--,0
ever,0
shall,0
.,0
We,0
must,0
take,0
things,0
as,0
we,0
find,0
them,0
&,0
act,0
up,0
as,0
well,0
as,0
we,0
can,0
to,0
our,0
respective,0
situations,0
in,0
life,0
“,0
Act,0
well,0
your,0
part,0
",",0
there,0
all,0
the,0
honor,0
lies,0
”,0
Alexander,0
Pope,0
",",0
An,0
Essay,0
on,0
Man,0
.,0
In,0
Epistles,0
to,0
a,0
Friend,0
.,0
Epistle,0
IV,0
.,0
My,0
heart,0
is,0
open,0
to,0
yr,0
.,0
inspection,0
--,0
The,0
errors,0
of,0
my,0
judgement,0
you,0
will,0
find,0
it,0
an,0
honest,0
one,0
--,0
The,0
errors,0
of,0
my,0
judgement,0
must,0
never,0
be,0
imputed,0
to,0
its,0
dictates,0
--,0
You,0
need,0
not,0
ask,0
me,0
to,0
tell,0
you,0
what,0
I,0
hear,0
said,0
of,0
you,0
my,0
friendship,0
will,0
never,0
suffer,0
me,0
to,0
be,0
silent,0
--,0
so,0
you,0
may,0
depend,0
upon,0
hearing,0
--,0
good,0
--,0
bad,0
--,0
or,0
indifferent,0
",",0
wth,0
.,0
my,0
comments,0
of,0
course,0
--,0
Adieu,0
