TOKEN,NE
2,0
M,0
y,0
I,0
have,0
this,0
moment,0
received,0
my,0
dear,0
Miranda,B-pers
s,0
letter,0
;,0
&,0
I,0
am,0
very,0
sorry,0
She,0
shou,0
'd,0
have,0
cause,0
to,0
think,0
herself,0
neglected,0
by,0
those,0
who,0
love,0
her,0
.,0
--,0
I,0
must,0
take,0
upon,0
me,0
to,0
acquit,0
our,0
friends,0
at,0
the,0
Cottage,0
",",0
for,0
they,0
have,0
left,0
the,B-place
Dale,I-place
Sunningdale,0
.,0
above,0
a,0
Month,0
ago,0
;,0
&,0
to,0
my,0
certain,0
knowledge,0
they,0
have,0
writ,0
several,0
times,0
",",0
&,0
by,0
them,0
I,0
have,0
sent,0
my,0
excuses,0
;,0
but,0
I,0
am,0
sorry,0
to,0
say,0
that,0
family,0
affairs,0
have,0
effected,0
our,0
spirits,0
so,0
much,0
that,0
we,0
cou,0
'd,0
not,0
persuaid,0
our,0
selves,0
to,0
put,0
pen,0
to,0
paper,0
I,0
have,0
never,0
seen,0
your,0
Dear,0
friend,0
Leonidas,B-pers
so,0
much,0
out,0
of,0
spirits,0
",",0
since,0
I,0
have,0
had,0
the,0
honor,0
to,0
be,0
connected,0
to,0
him,0
;,0
this,0
is,0
under,0
the,0
rose,0
--,0
At,0
present,0
our,0
House,0
is,0
full,0
",",0
the,0
Bulls,0
Croſs,0
family,0
Richard,0
Glover,0
's,0
sister,0
and,0
brother-in-law,0
",",0
Elizabeth,0
and,0
Christopher,0
Strothoff,0
",",0
lived,0
at,0
Bull,0
's,0
Cross,0
.,0
&,0
Mr.,B-pers
Mckonishie,I-pers
",",0
I,0
hope,0
the,0
latter,0
will,0
be,0
with,0
us,0
for,0
some,0
time,0
",",0
I,0
flatter,0
my,0
Self,0
it,0
will,0
doe,0
Mr.,B-pers
G,I-pers
:,I-pers
a,0
great,0
deal,0
of,0
good,0
;,0
&,0
how,0
happy,0
shall,0
we,0
be,0
to,0
see,0
you,0
at,0
Sunning,B-place
hill,I-place
;,0
Mr.,B-pers
Glover,I-pers
&,0
his,0
friend,0
M,B-pers
:,I-pers
is,0
gon,0
to,0
a,0
Sale,0
this,0
Morning,0
",",0
a,0
Mr.,B-pers
Wm,I-pers
.,I-pers
Pitt,I-pers
",",0
wee,0
all,0
whentwent,0
last,0
Tuesday,0
",",0
&,0
I,0
bought,0
a,0
Carpet,0
.,0
I,0
greatly,0
rejoice,0
that,0
you,0
are,0
once,0
more,0
a,0
free,0
Woman,0
;,0
that,0
Affair,0
hurt,0
Mr.,B-pers
G,I-pers
:,I-pers
very,0
much,0
at,0
the,0
time,0
;,0
if,0
he,0
dont,0
return,0
too,0
late,0
for,0
the,0
Post,0
",",0
I,0
will,0
get,0
him,0
to,0
write,0
a,0
few,0
lines,0
in,0
the,0
frank,0
;,0
I,0
am,0
sorry,0
to,0
say,0
that,0
every,0
disagreeable,0
thing,0
puts,0
him,0
out,0
of,0
sorts,0
now,0
",",0
which,0
was,0
once,0
not,0
the,0
case,0
--,0
But,0
with,0
pleasure,0
I,0
can,0
inform,0
you,0
he,0
Drinks,0
the,0
Waters,0
with,0
great,0
suckceſs,0
.,0
--,0
&,0
I,0
hope,0
in,0
time,0
he,0
will,0
get,0
the,0
better,0
of,0
those,0
things,0
that,0
now,0
hurt,0
him,0
.,0
Mary,B-pers
desires,0
her,0
love,0
",",0
She,0
behaves,0
her,0
Self,0
very,0
well,0
",",0
&,0
I,0
hope,0
forever,0
will,0
;,0
I,0
shall,0
not,0
conclude,0
without,0
letingletting,0
you,0
know,0
that,0
I,0
am,0
certain,0
",",0
that,0
I,0
shall,0
love,0
you,0
to,0
the,0
last,0
period,0
of,0
my,0
life,0
.,0
Adieu,0
my,0
Dear,0
Probably,0
friend,0
.,0
Miranda,B-pers
--,0
E,B-pers
Glover,I-pers
Sunning,B-place
hill,I-place
Sepr,0
.,0
28,0
th,0
.,0
1780,0
Sist,0
.,0
Eliz,B-pers
:,I-pers
Mrs.,B-pers
Lenton,I-pers
desires,0
her,0
best,0
Compliments,0
Mrs.,B-pers
Gl——,I-pers
Sep,0
tr,0
.,0
29,0
th,0
1780,0
This,0
annotation,0
is,0
written,0
vertically,0
in,0
the,0
right-hand,0
margin,0
of,0
the,0
page,0
.,0
Washing,0
--,0
4-5,0
Cambric,0
3-3,0
Hopkins,B-pers
10-10,0
Cloth,0
2-12,0
Lottery,0
Tu,0
2-5,0
Powder,0
&,0
c,0
4-7,0
Dartrey,B-pers
--,0
0-6,0
F,0
0-7,0
Bruyeres,B-pers
--,0
0-5,0
A,0
Mr,0
Bruyeres,0
appears,0
in,0
HAM/1/15/2/7,0
",",0
a,0
draft,0
letter,0
from,0
Mary,0
Hamilton,0
to,0
Charlotte,0
Gunning,0
.,0
Chaise,0
--,0
0-,0
7,0
6,0
Webb,0
--,0
3-9,0
Box,0
--,0
1-14-6,0
Mrs,B-pers
C,I-pers
Maid,0
0-5-0,0
Lace,0
--,0
8-10-0,0
174,0
These,0
figures,0
appear,0
to,0
have,0
been,0
added,0
on,0
a,0
different,0
occasion,0
to,0
the,0
main,0
list,0
and,0
are,0
partially,0
erased,0
or,0
rubbed,0
.,0
They,0
have,0
been,0
moved,0
from,0
their,0
original,0
place,0
at,0
the,0
top,0
of,0
the,0
page,0
to,0
their,0
current,0
position,0
.,0
85,0
47-1,0
These,0
figures,0
also,0
appear,0
to,0
be,0
from,0
a,0
separate,0
list,0
and,0
have,0
been,0
partially,0
erased,0
.,0
They,0
have,0
been,0
moved,0
from,0
their,0
original,0
place,0
on,0
and,0
below,0
the,0
last,0
entry,0
for,0
'Lace,0
',0
.,0
14,0
61,0
10,0
