TOKEN,NE
28,0
Waltham,B-place
Abbey,I-place
Monday,0
Morng,0
.,0
31,0
st,0
.,0
Octr,0
.,0
1785,0
My,0
dear,0
Madam,0
",",0
I,0
wish,0
I,0
could,0
write,0
a,0
Letter,0
that,0
would,0
delight,0
your,0
tender,0
Heart,0
",",0
but,0
alas,0
!,0
you,0
must,0
prepare,0
yourself,0
for,0
one,0
of,0
a,0
very,0
different,0
nature,0
--,0
Sir,B-pers
William,I-pers
Wake,I-pers
has,0
had,0
a,0
severe,0
fit,0
of,0
the,0
Gout,0
",",0
&,0
is,0
now,0
no,0
more,0
--,0
He,0
was,0
relieved,0
from,0
his,0
Miseries,0
on,0
Saturday,0
about,0
11,0
O'Clock,0
or,0
Later,0
in,0
the,0
morning,0
.,0
Lady,B-pers
Wake,I-pers
&,0
her,0
Son,0
&,0
Daughter,0
came,0
got,0
here,0
from,0
Banktop,B-place
yesterday,0
evening,0
",",0
&,0
met,0
her,0
friend,0
Lady,B-pers
Cremorne,I-pers
at,0
Mr,B-pers
Berwick,I-pers
's,0
House,0
.,0
Possibly,0
James,0
Barwick,0
",",0
who,0
lived,0
in,0
Waltham,0
Cross,0
and,0
was,0
acquainted,0
with,0
the,0
Wake,0
family,0
.,0
I,0
leave,0
it,0
to,0
her,0
to,0
tell,0
you,0
how,0
Lady,B-pers
W,I-pers
.,I-pers
is,0
--,0
I,0
met,0
them,0
at,0
Hodsden,B-place
Hoddesdon,0
was,0
a,0
coaching,0
stop,0
on,0
the,0
route,0
between,0
London,0
and,0
Cambridge,0
",",0
about,0
6,0
miles,0
from,0
Waltham,0
Abbey,0
.,0
to,0
prepare,0
them,0
for,0
the,0
worst,0
",",0
&,0
slept,0
in,0
the,0
same,0
with,0
William,B-pers
",",0
whose,0
Afflictions,0
have,0
shewn,0
themselves,0
in,0
the,0
properest,0
manner,0
",",0
&,0
whose,0
Conduct,0
has,0
been,0
exemplary,0
indeed,0
.,0
The,B-pers
Miſs,I-pers
Wakes,I-pers
are,0
as,0
well,0
as,0
one,0
could,0
expect,0
--,0
Dear,0
Charlotte,B-pers
was,0
the,0
only,0
one,0
of,0
his,0
family,0
who,0
was,0
with,0
him,0
.,0
She,0
is,0
a,0
wonderfull,0
Child,0
.,0
Expreſses,0
have,0
been,0
sent,0
to,0
Mrs.,B-pers
Fenton,I-pers
&,0
Mr,B-pers
Baldwin,I-pers
Wake,I-pers
",",0
&,0
as,0
much,0
has,0
been,0
done,0
as,0
the,0
time,0
would,0
admit,0
.,0
Your,0
's,0
most,0
sincerely,0
W.,B-pers
Antrobus,I-pers
Kind,0
Comps,0
to,0
Mr.,B-pers
Dickenson,I-pers
This,0
postscript,0
appears,0
to,0
the,0
left,0
of,0
the,0
signature,0
.,0
The,0
remainder,0
of,0
the,0
letter,0
is,0
in,0
the,0
hand,0
of,0
Lady,0
Cremorne,0
.,0
I,0
can,0
not,0
my,0
Dr,0
:,0
Friend,0
",",0
let,0
this,0
go,0
without,0
sending,0
one,0
Line,0
to,0
tell,0
you,0
that,0
our,0
Dr,0
:,0
Friend,0
",",0
is,0
resigned,0
&,0
tolerably,0
composed,0
--,0
I,0
shall,0
be,0
constantly,0
with,0
her,0
",",0
'till,0
She,0
leaves,0
this,0
&,0
then,0
I,0
shall,0
take,0
her,0
to,0
Chelsea,B-place
'till,0
She,0
can,0
settle,0
about,0
where,0
She,0
will,0
go,0
.,0
I,0
have,0
so,0
many,0
Letters,0
to,0
write,0
for,0
her,0
upon,0
Busineſs,0
that,0
I,0
can,0
not,0
add,0
more,0
than,0
that,0
I,0
am,0
--,0
truly,0
yours,0
PCremorne,B-pers
I,0
fear,0
this,0
will,0
affect,0
you,0
much,0
",",0
but,0
I,0
beseech,0
you,0
not,0
to,0
give,0
way,0
to,0
too,0
much,0
grief,0
for,0
our,0
dr,0
Friend,0
",",0
She,0
is,0
as,0
well,0
as,0
I,0
cd,0
have,0
hoped,0
.,0
--,0
Mr.,B-pers
Wake,I-pers
desires,0
me,0
to,0
tell,0
you,0
with,0
his,0
kindest,0
Love,0
that,0
he,0
did,0
intend,0
to,0
fill,0
up,0
the,0
SheatSheet,0
himself,0
",",0
but,0
that,0
having,0
been,0
but,0
just,0
let,0
blood,0
",",0
he,0
hopes,0
will,0
not,0
expect,0
it,0
.,0
--,0
He,0
will,0
write,0
to,0
you,0
by,0
tomorrow,0
's,0
Post,0
.,0
He,0
is,0
now,0
tolerably,0
well,0
",",0
&,0
making,0
himself,0
more,0
so,0
than,0
he,0
really,0
is,0
that,0
he,0
may,0
be,0
of,0
use,0
to,0
his,0
Mother,0
and,0
Sisters,0
--,0
God,0
bleſs,0
you,0
--,0
My,0
Dr,0
:,0
Sir,0
--,0
Pray,0
read,0
this,0
Letter,0
&,0
shew,0
it,0
when,0
you,0
judge,0
proper,0
to,0
Dr,0
:,0
Mrs,B-pers
:,I-pers
Dickinson,B-pers
This,0
covering,0
instruction,0
to,0
John,0
Dickenson,0
begins,0
at,0
the,0
bottom,0
of,0
the,0
page,0
",",0
below,0
the,0
address,0
.,0
Yr,0
:,0
faithful,0
&,0
Obliged,0
PCremorne,B-pers
Moved,0
the,0
second,0
part,0
of,0
this,0
instruction,0
here,0
from,0
top,0
of,0
page,0
.,0
The,0
address,0
is,0
in,0
the,0
hand,0
of,0
William,0
Antrobus,0
.,0
To,0
--,0
J.,B-pers
Dickenson,I-pers
Jun,I-pers
Esqr,I-pers
Taxall,B-place
Manuscript,0
figure,0
‘,0
6,0
’,0
",",0
probably,0
noting,0
the,0
postage,0
of,0
6d,0
to,0
be,0
paid,0
",",0
appears,0
at,0
the,0
side,0
of,0
the,0
address,0
and,0
is,0
written,0
3,0
lines,0
deep,0
.,0
near,0
Chapel,B-place
le,I-place
Frith,I-place
Derbyshire,B-place
Moved,0
address,0
here,0
from,0
middle,0
of,0
page,0
",",0
written,0
vertically,0
.,0
Postmark,0
.,0
A,0
Bishop,0
mark,0
showing,0
receipt,0
of,0
the,0
letter,0
at,0
the,0
post,0
office,0
on,0
31,0
October,0
.,0
The,0
remains,0
of,0
a,0
seal,0
are,0
below,0
the,0
address,0
",",0
in,0
red,0
wax,0
.,0
