TOKEN,NE
Extracts,0
from,0
this,0
letter,0
appear,0
in,0
Anson,0
&,0
Anson,0
(,0
1925,0
:,0
78-80,0
),0
.,0
24,0
Thursday,0
Morng,0
.,0
19,0
th,0
August,0
1779,0
It,0
is,0
with,0
infinite,0
delight,0
my,0
dearest,0
",",0
dearest,0
",",0
dearest,0
friend,0
I,0
reaſsume,0
my,0
Pen,0
since,0
I,0
can,0
not,0
at,0
least,0
at,0
present,0
converse,0
in,0
person,0
with,0
my,0
ever,0
amiable,0
",",0
ever,0
delightful,0
ever,0
angelick,0
Sister,0
.,0
Think,0
not,0
I,0
entreat,0
of,0
you,0
that,0
because,0
you,0
hear,0
me,0
at,0
times,0
speak,0
in,0
a,0
trifling,0
Manner,0
way,0
and,0
conduct,0
my,0
self,0
in,0
a,0
manner,0
unbecoming,0
me,0
",",0
and,0
pay,0
too,0
much,0
attention,0
to,0
minutiæ,0
that,0
that,0
is,0
always,0
is,0
ye,0
.,0
case,0
",",0
no,0
",",0
my,0
dearest,0
friend,0
can,0
not,0
have,0
conceived,0
I,0
am,0
sure,0
such,0
an,0
opinion,0
of,0
Me,0
as,0
to,0
suppose,0
me,0
capable,0
of,0
always,0
holding,0
such,0
a,0
conduct,0
",",0
I,0
perceive,0
you,0
really,0
feel,0
for,0
me,0
when,0
I,0
shew,0
myself,0
in,0
a,0
trifling,0
light,0
",",0
I,0
know,0
it,0
is,0
greatly,0
beneath,0
my,0
character,0
",",0
and,0
I,0
am,0
sensible,0
of,0
it,0
at,0
Night,0
when,0
I,0
consider,0
over,0
what,0
has,0
paſsed,0
during,0
ye,0
day,0
",",0
yet,0
when,0
I,0
perceive,0
it,0
affects,0
you,0
",",0
it,0
then,0
cuts,0
me,0
much,0
deeper,0
than,0
it,0
di,0
t,0
d,0
before,0
and,0
I,0
see,0
myself,0
in,0
such,0
a,0
despicable,0
light,0
",",0
that,0
I,0
know,0
not,0
how,0
to,0
look,0
up,0
to,0
you,0
.,0
Continue,0
to,0
give,0
me,0
yr,0
.,0
friendly,0
advice,0
",",0
instill,0
into,0
me,0
yr,0
.,0
excellent,0
principles,0
",",0
and,0
inspire,0
me,0
with,0
yr,0
.,0
exalted,0
idea,0
",",0
The,0
sense,0
of,0
idea,0
here,0
is,0
‘,0
conception,0
of,0
a,0
standard,0
or,0
principle,0
to,0
be,0
realized,0
or,0
aimed,0
at,0
;,0
a,0
conception,0
of,0
what,0
is,0
desirable,0
or,0
ought,0
to,0
be,0
’,0
(,0
OED,0
s.v,0
.,0
idea,0
n.,0
2,0
),0
.,0
by,0
this,0
means,0
you,0
will,0
counter,0
f,0
act,0
that,0
nonsense,0
which,0
is,0
ye,0
constant,0
Companion,0
of,0
ye,0
.,0
fire,0
of,0
youth,0
",",0
and,0
prevent,0
ye,0
.,0
misfortunes,0
and,0
accidents,0
which,0
a,0
young,0
man,0
such,0
as,0
I,0
am,0
",",0
is,0
likely,0
to,0
fall,0
into,0
",",0
who,0
from,0
ye,0
honesty,0
of,0
his,0
own,0
intentions,0
is,0
apt,0
too,0
much,0
to,0
trust,0
to,0
a,0
deceitful,0
",",0
designing,0
and,0
artful,0
World,0
.,0
You,0
know,0
not,0
with,0
what,0
avidity,0
I,0
attend,0
",",0
imbibe,0
and,0
adore,0
every,0
word,0
that,0
drops,0
from,0
yr,0
.,0
lips,0
.,0
Every,0
desire,0
thing,0
I,0
can,0
find,0
out,0
which,0
you,0
wish,0
to,0
be,0
rectified,0
about,0
me,0
shall,0
be,0
so,0
",",0
I,0
will,0
now,0
give,0
you,0
my,0
honor,0
in,0
as,0
serious,0
a,0
manner,0
as,0
it,0
ought,0
to,0
be,0
given,0
",",0
that,0
as,0
to,0
those,0
two,0
trifling,0
articles,0
of,0
dreſs,0
which,0
you,0
mentioned,0
to,0
me,0
when,0
we,0
last,0
met,0
",",0
you,0
never,0
more,0
shall,0
see,0
them,0
.,0
I,0
wish,0
you,0
to,0
please,0
you,0
",",0
to,0
do,0
every,0
thing,0
that,0
i,0
s,0
agreable,0
to,0
you,0
",",0
it,0
is,0
ye,0
.,0
sole,0
and,0
principleprincipal,0
object,0
of,0
my,0
life,0
.,0
Be,0
not,0
offended,0
if,0
I,0
again,0
desire,0
you,0
to,0
continue,0
yr,0
.,0
