TOKEN,NE
No,0
.,0
3,0
Visit,0
to,0
Dowger.Dowagerof,B-pers
Portland,I-pers
&,0
Mrs.,B-pers
Delany,I-pers
at,0
Bulstrode,0
[,0
Drawing,0
of,0
a,0
tree,0
",",0
inverted,0
.,0
],0
Hamilton,0
has,0
reused,0
an,0
existing,0
sheet,0
",",0
featuring,0
a,0
large,0
drawing,0
of,0
a,0
tree,0
",",0
as,0
a,0
cover,0
for,0
her,0
journal,0
.,0
Her,0
labels,0
are,0
written,0
around,0
",",0
and,0
at,0
times,0
over,0
",",0
the,0
drawing,0
.,0
Journals,0
of,0
from,0
to,0
Jany,0
16,0
th,0
.,0
Dec,0
5,0
1783,0
--,0
1784,0
This,0
page,0
is,0
blank,0
.,0
at,0
Falmer,B-place
.,0
a,0
Woman,0
saw,0
a,0
Cuckow,0
cheat,0
y,0
e,0
.,0
Hedge,0
Sparrow,0
off,0
her,0
nest,0
w,0
ch,0
.,0
had,0
3,0
Eggs,0
in,0
it,0
after,0
y,0
e,0
.,0
Cuckow,0
was,0
gone,0
there,0
was,0
one,0
of,0
the,0
Hedge,0
Sparrow,0
's,0
Eggs,0
'd,0
&,0
y,0
e,0
spotted,0
C.,0
Egg,0
lain,0
in,0
its,0
place,0
This,0
section,0
is,0
written,0
upside,0
down,0
.,0
Sorr,0
Sorry,0
",",0
I,0
ye,B-pers
.,I-pers
King,I-pers
of,I-pers
Naples,I-pers
shot,0
in,0
one,0
day,0
4,0
2,0
400,0
2400,0
fallow,0
deer,0
.,0
ye,0
Queen,0
6,0
w,0
th,0
her,0
own,0
hand,0
--,0
17,0
People,0
were,0
employed,0
to,0
do,0
it,0
This,0
section,0
is,0
written,0
upside,0
down,0
.,0
at,0
Larkins,0
China,0
Shop,0
left,0
hand,0
side,0
Ludgate,0
Hill,0
--,0
ye,0
only,0
Shop,0
for,0
Lisle,0
Thread,0
Faded,0
pencil,0
annotation,0
in,0
minor,0
hand,0
",",0
too,0
faint,0
to,0
read,0
.,0
a,0
tea,0
Spoonful,0
This,0
line,0
is,0
written,0
upside,0
down,0
at,0
the,0
bottom,0
of,0
the,0
page,0
.,0
Plants,0
found,0
in,0
the,0
Peak,0
of,0
Derbyshire,0
1763,0
1,0
Giant,0
throatwort,0
2,0
Shining,0
downfoot,0
Cranes-,0
bill,0
Possibly,0
an,0
error,0
for,0
dove's-foot,0
cranes-bill,0
.,0
3,0
Great,0
yellow,0
Heartsease,0
4,0
Climbing,0
fumitory,0
5,0
Stags,0
Horn,0
Moſs,0
6,0
Myrtle,0
leaved,0
Cranberry,0
7,0
Apple,0
Rose,0
8,0
Scarlet,0
cup,0
moſs,0
1766,0
1,0
Knotted,0
Parsley,0
2,0
Purple,0
&,0
Yellow,0
Hearts,0
ease,0
3,0
Great,0
tufted,0
wood,0
vetch,0
4,0
Brittle,0
Fern,0
5,0
Lancashire,0
Asphodel,0
6,0
Mountain,0
Averna,0
7,0
Cloud,0
Berries,0
8,0
Bloody,0
Cranes,0
bill,0
Marsh,0
Saxifrage,0
*,0
sprightly,0
The,0
Blue,0
Iris,0
abt,0
.,0
a,0
Mile,0
from,0
Bedford,0
in,0
ye,0
.,0
Woburn,0
Road,0
in,0
ye,0
.,0
ditches,0
near,0
ye,0
.,0
Race,0
Ground,0
*,0
This,0
refers,0
to,0
the,0
annotation,0
at,0
the,0
bottom,0
of,0
p.4,0
c.2,0
.,0
My,0
first,0
is,0
ye,0
.,0
terror,0
Of,0
ye,0
.,0
weak,0
&,0
ye,0
.,0
Young,0
My,0
second,0
disgraces,0
the,0
heart,0
&,0
ye,0
.,0
tongue,0
When,0
join,0
'd,0
together,0
ye,0
.,0
grave,0
&,0
ye,0
.,0
Wise,0
Are,0
gain,0
'd,0
by,0
my,0
charms,0
&,0
allow,0
me,0
a,0
prize,0
Made,0
by,0
Dr,0
.,0
Mrs,B-pers
Delany,I-pers
My,0
first,0
is,0
allowed,0
to,0
have,0
Charms,0
without,0
end,0
My,0
2,0
d,0
is,0
either,0
a,0
foe,0
or,0
a,0
friend,0
When,0
join,0
'd,0
far,0
&,0
near,0
to,0
mischief,0
I,0
tend,0
These,0
first,0
four,0
pages,0
are,0
written,0
on,0
an,0
inserted,0
bi-fold,0
sheet,0
at,0
the,0
front,0
of,0
the,0
diary,0
.,0
Bullstrode,0
Decbr,0
.,0
5,0
th,0
.,0
1783,0
Went,0
to,0
Dr,0
.,0
Mrs.,B-pers
Delany,I-pers
at,0
½,0
past,0
9,0
--,0
she,0
was,0
pretty,0
well,0
.,0
she,0
told,0
me,0
how,0
extremely,0
happy,0
I,0
had,0
made,0
her,0
&,0
the,0
Dſs,0
.,0
by,0
my,0
consent,0
to,0
stay,0
till,0
they,0
went,0
to,0
Town,B-place
Repeated,0
how,0
happy,0
she,0
was,0
in,0
seeing,0
ye,0
.,0
affection,0
ye,0
.,0
Dſs,0
.,0
had,0
taken,0
for,0
me,0
&,0
c,0
:,0
how,0
much,0
they,0
both,0
loved,0
me,0
",",0
&,0
how,0
certain,0
they,0
both,0
were,0
that,0
I,0
did,0
&,0
ever,0
should,0
merit,0
ye,0
.,0
Affection,0
of,0
every,0
one,0
who,0
knew,0
me,0
.,0
I,0
hope,0
I,0
may,0
ever,0
really,0
merit,0
",",0
&,0
endeavour,0
to,0
deserve,0
such,0
encomiums,0
!,0
how,0
truly,0
flattering,0
the,0
praises,0
of,0
this,0
venerable,0
and,0
most,0
amiable,0
of,0
women,0
.,0
I,0
left,0
her,0
soon,0
after,0
Breakfast,0
came,0
to,0
my,0
room,0
--,0
dreſs,0
'd,0
for,0
y,0
e,0
.,0
day,0
as,0
we,0
were,0
(,0
Mrs-,B-pers
D,I-pers
:,I-pers
&,0
me,0
),0
to,0
go,0
to,0
Admiral,B-pers
Forbes,I-pers
's,0
at,0
Chalfont,0
--,0
but,0
ye,0
.,0
Fog,0
did,0
not,0
disperse,0
in,0
time,0
",",0
&,0
we,0
did,0
not,0
go,0
.,0
The,0
Dſs,0
.,0
s,0
sent,0
her,0
pretty,0
meſsenger,0
",",0
as,0
usual,0
to,0
enquire,0
--,0
how,0
I,0
had,0
slept,0
&,0
c,0
--,0
Mrs,B-pers
:,I-pers
Delany,I-pers
came,0
&,0
invited,0
m,0
e,0
to,0
go,0
wth,0
.,0
her,0
&,0
set,0
in,0
the,0
Drawing,0
room,0
--,0
she,0
brought,0
y,0
e,0
.,0
papers,0
",",0
I,0
read,0
a,0
few,0
paragraphs,0
to,0
her,0
--,0
she,0
then,0
left,0
me,0
",",0
said,0
she,0
wd,0
.,0
go,0
to,0
her,0
room,0
for,0
10,0
minutes,0
&,0
then,0
hoped,0
to,0
meet,0
me,0
in,0
ye,0
.,0
Drawing,0
Room,0
.,0
Mrs,B-pers
Woodward,I-pers
ye,0
.,0
Housekeeper,0
came,0
&,0
invited,0
me,0
to,0
see,0
her,0
Room,0
",",0
&,0
her,0
Store,0
Rooms,0
",",0
I,0
follow,0
'd,0
her,0
--,0
she,0
was,0
quite,0
delighted,0
--,0
show,0
'd,0
me,0
",",0
her,0
Room,0
",",0
her,0
China,0
Closets,0
--,0
Linnen,0
Preſses,0
",",0
her,0
Stores,0
&,0
c,0
&,0
c,0
offer,0
'd,0
me,0
any,0
thing,0
I,0
chose,0
to,0
eat,0
of,0
Cakes,0
",",0
Sweetmeats,0
",",0
&,0
c.,0
I,0
took,0
some,0
orange,0
cakes,0
to,0
please,0
her,0
--,0
she,0
gave,0
me,0
flowers,0
--,0
a,0
Peacocks,0
feather,0
to,0
keep,0
&,0
use,0
as,0
a,0
mark,0
in,0
a,0
Book,0
to,0
remember,0
her,0
by,0
--,0
told,0
me,0
how,0
much,0
she,0
&,0
all,0
Servants,0
lik,0
'd,0
me,0
&,0
that,0
they,0
were,0
so,0
happy,0
to,0
hear,0
ye,0
.,0
Dſs,0
.,0
s,0
had,0
prevaild,0
upon,0
me,0
to,0
lengthen,0
my,0
stay,0
at,0
Bullstrode,0
in,0
short,0
",",0
she,0
said,0
a,0
thousand,0
civil,0
things,0
to,0
me,0
;,0
I,0
saw,0
also,0
ye,0
.,0
Steward,0
s,0
room,0
--,0
wch,0
.,0
is,0
large,0
--,0
here,0
ye,0
.,0
upper,0
servts,0
.,0
dine,0
--,0
it,0
appear,0
'd,0
hung,0
round,0
with,0
pictures,0
but,0
I,0
did,0
not,0
stay,0
to,0
examine,0
them,0
.,0
went,0
to,0
ye,0
.,0
drawing,0
room,0
--,0
where,0
Dr,0
:,0
Mrs.,B-pers
Delany,I-pers
was,0
--,0
she,0
had,0
her,0
little,0
spinning,0
Wheel,0
&,0
table,0
&,0
I,0
my,0
little,0
table,0
&,0
fringe,0
knotting,0
&,0
she,0
gave,0
me,0
the,0
Character,0
of,0
ye,0
.,0
late,0
Burlington,B-pers
--,0
&,0
that,0
of,0
her,0
lovely,0
",",0
unfortunate,0
Daughter,0
.,0
who,0
was,0
married,0
to,0
Lord,B-pers
Euston,I-pers
--,0
son,0
to,0
ye,B-pers
.,I-pers
Duke,I-pers
of,I-pers
Grafton,I-pers
--,0
the,0
Mother,0
was,0
infamous,0
The,0
‘,0
Stile,0
of,0
life,0
she,0
led,0
&,0
c,0
’,0
is,0
left,0
undescribed,0
in,0
a,0
journal,0
entry,0
of,0
30,0
June,0
1783,0
and,0
reserved,0
for,0
private,0
discussion,0
with,0
Charlotte,0
Gunning,0
(,0
HAM/1/15/2/26,0
p.3,0
),0
.,0
The,0
same,0
passage,0
in,0
Hamilton,0
's,0
own,0
diary,0
only,0
mentions,0
‘,0
y,0
e,0
Number,0
of,0
meals,0
they,0
ate,0
in,0
a,0
day,0
&,0
c,0
’,0
(,0
HAM/2/3/1,0
p.10,0
),0
.,0
The,0
entry,0
in,0
ODNB,0
cites,0
Horace,0
Walpole,0
as,0
writing,0
that,0
in,0
her,0
widowhood,0
",",0
ill,0
",",0
‘,0
she,0
breaks,0
out,0
all,0
over,0
--,0
in,0
curses,0
and,0
blasphemies,0
’,0
.,0
--,0
ye,0
.,0
Son,0
in,0
Law,0
one,0
of,0
the,0
most,0
horrid,0
wretches,0
I,0
ever,0
heard,0
of,0
--,0
his,0
conduct,0
towards,0
his,0
beautiful,0
amiable,0
wife,0
being,0
brutal,0
",",0
beyond,0
imagination,0
brutal,0
--,0
this,0
wretch,0
had,0
an,0
intrigue,0
with,0
his,0
Brother,0
s,0
wife,0
Presumably,0
",",0
Elizabeth,B-pers
(,I-pers
née,I-pers
Cosby,I-pers
),I-pers
",",0
wife,0
of,0
Lord,0
Augustus,0
Fitzroy,0
",",0
