TOKEN,NE
Honble,B-pers
.,I-pers
Mrs.,I-pers
Murray,I-pers
Park,0
Street,0
110,0
--,0
29,0
May,0
1787,0
It,0
is,0
not,0
clear,0
whether,0
the,0
date,0
is,0
in,0
the,0
hand,0
of,0
the,0
author,0
of,0
the,0
letter,0
.,0
my,0
Dear,0
Mrs.,B-pers
Dickenson,I-pers
I,0
am,0
sorry,0
",",0
it,0
has,0
not,0
been,0
in,0
my,0
power,0
before,0
now,0
",",0
to,0
have,0
answer,0
'd,0
Your,0
last,0
;,0
which,0
gave,0
me,0
much,0
concern,0
",",0
to,0
find,0
the,0
melancholy,0
Scene,0
",",0
You,0
was,0
engaged,0
in,0
--,0
hope,0
",",0
the,0
Effects,0
will,0
not,0
have,0
proved,0
bad,0
",",0
for,0
poor,0
Mr.,B-pers
Dickenson,I-pers
;,0
who,0
just,0
recovering,0
",",0
with,0
the,0
aſsistance,0
of,0
Bath,B-place
;,0
was,0
ill,0
prepared,0
",",0
for,0
such,0
a,0
shock,0
:,0
I,0
hope,0
to,0
hear,0
",",0
if,0
His,0
Father,0
recovers,0
",",0
that,0
his,0
intellects,0
are,0
restored,0
",",0
for,0
such,0
dreadfull,0
falls,0
",",0
often,0
occasion,0
complaints,0
",",0
in,0
the,0
Brain,0
;,0
that,0
deprive,0
themselves,0
",",0
&,0
friends,0
of,0
comfort,0
.,0
--,0
I,0
long,0
to,0
know,0
how,0
You,0
are,0
;,0
and,0
the,0
smiling,0
Louisa,B-pers
;,0
who,0
as,0
yet,0
",",0
I,0
hope,0
has,0
no,0
cause,0
to,0
frown,0
by,0
this,0
",",0
You,0
see,0
;,0
I,0
suposesuppose,0
her,0
quite,0
well,0
--,0
as,0
pain,0
",",0
is,0
the,0
only,0
thing,0
that,0
can,0
as,0
yet,0
alter,0
her,0
good,0
humor,0
--,0
We,0
are,0
now,0
packed,0
up,0
",",0
for,0
Stanley,B-place
",",0
for,0
which,0
place,0
we,0
shall,0
sett,0
out,0
in,0
the,0
course,0
of,0
the,0
week,0
--,0
so,0
You,0
will,0
be,0
so,0
kind,0
",",0
to,0
direct,0
under,0
cover,0
to,0
Gen,B-pers
:,I-pers
Murray,I-pers
",",0
as,0
he,0
will,0
know,0
",",0
where,0
to,0
forward,0
them,0
--,0
My,0
Sister,0
",",0
I,0
have,0
the,0
pleasure,0
to,0
tell,0
You,0
",",0
is,0
of,0
our,0
party,0
;,0
to,0
the,0
surprise,0
I,0
believe,0
",",0
of,0
many,0
of,0
her,0
acquantance,0
:,0
who,0
have,0
no,0
idea,0
",",0
of,0
any,0
thing,0
in,0
Scotland,B-place
",",0
but,0
barren,0
ground,0
",",0
frost,0
",",0
and,0
snow,0
;,0
--,0
but,0
",",0
the,0
amendment,0
they,0
are,0
obliged,0
to,0
acknowledge,0
",",0
in,0
her,0
health,0
&,0
spirits,0
;,0
prevent,0
the,0
outcry,0
",",0
they,0
would,0
otherwise,0
make,0
.,0
I,0
need,0
only,0
tell,0
You,0
",",0
she,0
was,0
