TOKEN	NE
most	O
welcome	O
you	O
will	O
be	O
to	O
your	O
faithful	O
Friends	O
in	O
St	O
James	O
Place	O
on	O
Tuesday	O
next	O
and	O
the	O
Dutcheſs	B-pers
D——	I-pers
of	I-pers
P——	I-pers
Coach	O
will	O
come	O
for	O
you	O
at	O
7	O
o	O
Clock	O
--	O
my	O
cold	O
is	O
better	O
it	O
has	O
been	O
very	O
troublesome	O
,	O
good	O
night	O
Ever	O
yours	O
MD	B-pers
St	O
James	O
Place	O
Sunday	O
night	O
12	O
oClock	O
,	O
almost	O
asleep	O
--	O
do	O
you	O
know	O
in	O
which	O
Volm	O
of	O
Mr	B-pers
Gilpin	I-pers
s	O
Books	O
the	O
Royal	O
Oak	O
was	O
mentioned	O
--	O
send	O
me	O
word	O
if	O
you	O
do	O
Miſs	B-pers
Hamilton	I-pers
Mrs	B-pers
:	I-pers
Delany	I-pers
2	O
Janry	O
:	O
1784	O
