TOKEN	NE
I	O
rejoice	O
my	O
Dearest	O
to	O
hear	O
a	O
better	O
account	O
of	O
you	O
to	O
day	O
,	O
&	O
from	O
the	O
bottom	O
of	O
my	O
Heart	O
wish	O
to	O
hear	O
you	O
mend	O
every	O
hour	O
.	O
I	O
am	O
thank	O
God	O
well	O
,	O
&	O
you	O
will	O
I	O
know	O
with	O
your	O
good	O
Heart	O
enter	O
in	O
to	O
my	O
Joy	O
upon	O
the	B-pers
King	I-pers
's	O
having	O
been	O
so	O
gracious	O
as	O
to	O
appoint	O
my	O
Brother	O
one	O
of	O
his	O
Equerry	O
's	O
he	O
kiſses	O
Hands	O
to	O
day	O
.	O
God	O
Bleſs	O
you	O
my	O
Love	O
believe	O
me	O
nobody	O
more	O
sincerely	O
wishes	O
you	O
Health	O
&	O
every	O
other	O
Bleſsing	O
then	O
yr-	O
very	O
Affte	O
MCGoldsworthy	B-pers
12	O
o'Clock	O
Wedy	O
