TOKEN	NE
can	O
you	O
dine	O
with	O
me	O
to	O
day	O
My	O
Dear	O
Miſs	B-pers
Hamelton	I-pers
it	O
woud	O
be	O
very	O
Comfortable	O
and	O
the	B-pers
Duchess	I-pers
D	I-pers
of	I-pers
Portland	I-pers
s	O
coach	O
will	O
be	O
with	O
you	O
at	O
3	O
or	O
half	O
an	O
hour	O
after	O
which	O
you	O
Please	O
--	O
but	O
the	O
Earlier	O
the	O
Better	O
--	O
if	O
this	O
is	O
not	O
Convenient	O
it	O
shall	O
be	O
with	O
you	O
a	O
little	O
before	O
6	O
o	O
Clock	O
in	O
the	O
Evening	O
yours	O
MD	B-pers
S	O
t	O
James	O
Place	O
Friday	O
Mor	O
Miſs	B-pers
Hamelton	I-pers
Mrs.	B-pers
Delany	I-pers
11	O
Febry	O
85	O
