TOKEN	NE
16	O
th	O
Sepr	O
1780	O
I	O
have	O
my	O
Dear	O
so	O
frequently	O
experienced	O
the	O
Sincerity	O
of	O
your	O
Conduct	O
towards	O
me	O
,	O
that	O
the	O
Contents	O
of	O
your	O
very	O
friendly	O
Letter	O
/which	O
I	O
red	O
.	O
only	O
yesterday	O
,	O
as	O
the	O
Person	O
to	O
whom	O
it	O
was	O
inclosed	O
had	O
been	O
absent	O
for	O
a	O
couple	O
of	O
days/	O
did	O
not	O
at	O
all	O
surprise	O
me	O
;	O
You	O
judged	O
perfectly	O
right	O
in	O
regard	O
to	O
my	O
intentions	O
,	O
for	O
I	O
am	O
most	O
fully	O
determined	O
&	O
will	O
persist	O
,	O
you	O
know	O
how	O
much	O
I	O
have	O
suffered	O
from	O
that	O
Quarter	O
,	O
nothing	O
shall	O
ever	O
make	O
me	O
rue	O
the	O
wish	O
of	O
doing	O
it	O
again	O
,	O
&	O
so	O
I	O
have	O
told	O
her	O
Mother	O
,	O
&	O
her	O
Father	O
likewise	O
.	O
From	O
the	O
beginning	O
of	O
my	O
Employment	O
in	O
this	O
Family	O
,	O
I	O
never	O
had	O
but	O
one	O
desire	O
,	O
which	O
was	O
that	O
of	O
fulfilling	O
my	O
Duty	O
thoroughly	O
&	O
Sincerely	O
,	O
I	O
have	O
frequently	O
told	O
you	O
that	O
from	O
the	O
Moment	O
I	O
found	O
myself	O
useleſs	O
I	O
would	O
desist	O
,	O
in	O
that	O
Quarter	O
I	O
have	O
proved	O
it	O
very	O
sufficiently	O
,	O
&	O
could	O
her	O
Heart	O
be	O
examined	O
I	O
believe	O
one	O
should	O
easily	O
perceive	O
,	O
that	O
she	O
is	O
pleased	O
to	O
have	O
got	O
rid	O
of	O
me	O
,	O
tho	O
'	O
there	O
has	O
hitherto	O
been	O
some	O
mor	O
tify	O
ing	O
Circumstances	O
attending	O
it	O
,	O
but	O
I	O
believe	O
the	O
former	O
outweighs	O
the	O
latter	O
,	O
How	O
it	O
will	O
be	O
settled	O
I	O
know	O
not	O
;	O
I	O
was	O
quite	O
sure	O
that	O
our	O
Friend	O
would	O
be	O
very	O
much	O
distreſsed	O
&	O
provoked	O
at	O
me	O
&	O
had	O
she	O
Years	O
ago	O
listened	O
to	O
the	O
various	O
compl	O
aints	O
that	O
were	O
made	O
things	O
,	O
perhaps	O
,	O
might	O
not	O
have	O
come	O
to	O
the	O
heigth	O
they	O
now	O
are	O
,	O
but	O
that	O
is	O
past	O
&	O
can	O
not	O
be	O
recalled	O
,	O
You	O
are	O
convinced	O
I	O
am	O
Sure	O
that	O
I	O
have	O
ever	O
wished	O
to	O
make	O
your	O
Life	O
as	O
comfortable	O
,	O
as	O
the	O
nature	O
of	O
the	O
Place	O
would	O
allow	O
it	O
,	O
&	O
believe	O
me	O
I	O
shall	O
ever	O
do	O
it	O
,	O
I	O
know	O
you	O
too	O
well	O
to	O
doubt	O
your	O
Sincerity	O
or	O
to	O
think	O
you	O
would	O
ever	O
act	O
countre	O
me	O
in	O
any	O
respect	O
,	O
&	O
I	O
hope	O
that	O
my	O
determination	O
will	O
not	O
be	O
produ	O
ctive	O
of	O
any	O
additional	O
trouble	O
or	O
anxiety	O
to	O
you	O
.	O
P	B-pers
R	I-pers
has	O
declared	O
her	O
affection	O
for	O
you	O
,	O
&	O
wishes	O
exceedingly	O
for	O
your	O
early	O
return	O
.	O
&	O
I	O
know	O
her	O
well	O
enough	O
to	O
be	O
sure	O
that	O
she	O
will	O
do	O
every	O
thing	O
in	O
her	O
power	O
to	O
gain	O
both	O
of	O
you	O
--	O
A	O
thousand	O
thanks	O
for	O
yr	O
kind	O
anxiety	O
about	O
my	O
Health	O
,	O
it	O
is	O
really	O
better	O
than	O
I	O
could	O
expect	O
,	O
I	O
c	O
an	O
not	O
say	O
as	O
much	O
for	O
my	O
Spirits	O
,	O
for	O
they	O
are	O
by	O
no	O
means	O
what	O
they	O
were	O
,	O
&	O
had	O
I	O
not	O
taken	O
the	O
firm	O
Resolution	O
I	O
have	O
done	O
,	O
I	O
am	O
sure	O
they	O
would	O
have	O
been	O
quit	O
e	O
Su	O
n	O
k.God	O
Bleſs	O
you	O
my	O
dear	O
Friend	O
believe	O
that	O
I	O
shall	O
Ever	O
most	O
sincerely	O
wish	O
to	O
promote	O
your	O
Happineſs	O
,	O
&	O
that	O
I	O
shall	O
recollect	O
your	O
Friendship	O
&	O
openeſs	O
to	O
me	O
with	O
Gratitude	O
Adieu	O
--	O
Sepbr	O
.	O
16	O
th	O
.	O
1780	O
Miſs	B-pers
Goldsworthy	I-pers
Princeſs	B-pers
Royal	I-pers
Eastbourne	B-place
Suſsex	B-place
