TOKEN	NE
Tuesday	O
morning	O
30	O
th	O
.	O
July	O
1776	O
--	O
between	O
7	O
&	O
8	O
--	O
left	O
my	O
Drst-	O
mama	O
to	O
accompany	O
Lord	B-pers
&	O
Ly	B-pers
.	I-pers
Dartrey	I-pers
to	O
Spa	B-place
--	O
&	O
c	O
In	O
ye	O
coach	O
.	O
Ld	B-pers
&	O
Ly	B-pers
D	I-pers
.	I-pers
Mr	B-pers
Dawson	I-pers
Lord	B-pers
D	I-pers
's	O
son	O
(	O
--	O
abt	O
17/	O
by	O
his	O
first	O
wife	O
--	O
in	O
the	O
Coach	O
--	O
Dined	O
at	O
Rochester	B-place
were	O
joind	O
by	O
Master	B-pers
Penns	I-pers
&	O
their	O
Tutor	O
--	O
oldest	O
age	O
16	O
youngest	O
14	O
.	O
--	O
Slept	O
at	O
Canterbury	B-place
Sunday	O
4	O
th	O
.	O
August	O
--	O
Foster	B-pers
Dover	B-place
.	O
Thursday	O
night	O
1	O
st	O
.	O
August	O
1776	O
My	O
dearest	O
Mr.	B-pers
Foster	I-pers
--	O
I	O
write	O
these	O
few	O
lines	O
to	O
you	O
from	O
Dover	B-place
where	O
we	O
are	O
waiting	O
for	O
a	O
fair	O
wind	O
--	O
I	O
wrote	O
to	O
Mama	B-pers
from	O
Canterbury	B-place
where	O
we	O
got	O
safe	O
on	O
Tuesday	O
eveg	O
.	O
.	O
We	O
did	O
not	O
forget	O
to	O
take	O
an	O
observation	O
of	O
the	O
Moon	O
in	O
its	O
Eclipse	O
its	O
appearance	O
I	O
thought	O
very	O
extroadinary	O
&	O
singular	O
;	O
not	O
remembering	O
ever	O
to	O
have	O
seen	O
that	O
redneſs	O
or	O
blood	O
color	O
.	O
We	O
breakfasted	O
this	O
Morng	O
..	O
at	O
Canterbury	B-place
&	O
as	O
I	O
was	O
ye	O
.	O
only	O
person	O
in	O
company	O
who	O
had	O
not	O
seen	O
the	O
Cathedral	O
,	O
Catherine	B-pers
&	O
&	O
Lord	B-pers
,	O
who	O
are	O
all	O
goodneſs	O
&	O
attention	O
,	O
wld-	O
not	O
suffer	O
me	O
to	O
go	O
from	O
Canterbury	B-place
without	O
doing	O
so	O
,	O
I	O
was	O
much	O
pleased	O
with	O
this	O
Noble	O
structure	O
(	O
very	O
different	O
from	O
those	O
I	O
had	O
seen	O
at	O
Salisbury	B-place
&	O
St.	B-place
Albans	I-place
--	O
plain	O
--	O
--	O
elegant	O
--	O
vast	O
in	O
size	O
,	O
but	O
I	O
have	O
not	O
time	O
for	O
particular	O
discreptions	O
--	O
we	O
got	O
to	O
Dover	B-place
abt	O
.	O
1	O
o'clock	O
--	O
The	O
corn	O
fields	O
were	O
not	O
the	O
least	O
agreeable	O
objects	O
we	O
paſs	O
'd	O
,	O
the	O
stalks	O
loaded	O
with	O
golden	O
grain	O
,	O
but	O
yet	O
no	O
appearance	O
of	O
Harvest	O
--	O
the	O
fields	O
