TOKEN	NE
Thursday	O
--	O
I	O
went	O
afishing	O
&	O
sketching	O
--	O
of	O
the	O
first	O
I	O
caught	O
only	O
4	O
--	O
Mr.	B-pers
Davy	I-pers
had	O
forestalled	O
me	O
&	O
was	O
in	O
the	O
River	O
on	O
horseback	O
--	O
of	O
the	O
latter	O
I	O
made	O
3	O
--	O
from	O
Vie	O
ws	O
contained	O
in	O
one	O
hundred	O
yards	O
distance	O
from	O
the	O
road	O
leading	O
to	O
Oakford	B-place
bridge	O
Col	B-pers
.	I-pers
&	O
Mrs.	B-pers
Teale	I-pers
&	O
Mr.	B-pers
Langdon	I-pers
Junr	I-pers
.	I-pers
the	O
Dr	O
.	O
alias	O
Apoy	O
of	O
Bampton	B-place
came	O
to	O
dinner	O
--	O
All	O
the	O
Neighbors	O
in	O
succession	O
were	O
invited	O
but	O
all	O
engaged	O
--	O
Col.	B-pers
Teale	I-pers
has	O
an	O
estate	O
about	O
2	O
Miles	O
off	O
&	O
a	O
Cottage	O
which	O
he	O
is	O
improving	O
--	O
he	O
married	O
a	O
Lady	O
of	O
Tiverton	B-place
&	O
genteelish	O
Woman	O
--	O
Col.	B-pers
Teale	I-pers
has	O
lived	O
in	O
the	O
gay	O
World	O
&	O
has	O
much	O
the	O
Appearance	O
of	O
an	O
Irishman	O
it	O
is	O
said	O
he	O
has	O
been	O
fond	O
of	O
Gambling	O
--	O
he	O
is	O
a	O
great	O
friend	O
of	O
Genl	B-pers
.	I-pers
Picton	I-pers
who	O
comes	O
from	O
the	O
same	O
Neighborhood	O
in	O
Pembrokeshire	B-place
or	O
Herefordshire	B-place
I	O
have	O
forgot	O
which	O
As	O
there	O
was	O
no	O
Moon	O
till	O
late	O
Mrs.	B-pers
P	I-pers
.	I-pers
preſsed	O
them	O
to	O
stay	O
till	O
it	O
rose	O
--	O
so	O
we	O
had	O
Cards	O
&	O
a	O
Supper	O
&	O
they	O
all	O
set	O
off	O
at	O
half	O
past	O
eleven	O
Friday	O
--	O
We	O
set	O
out	O
after	O
breakfast	O
&	O
the	O
Christening	O
of	O
2	O
Children	O
--	O
I	O
with	O
the	O
Pointer	O
&	O
James	B-pers
&	O
his	O
Grehounds	O
we	O
met	O
Col.	B-pers
Teale	I-pers
by	O
appointment	O
--	O
Two	O
Hares	O
were	O
found	O
&	O
one	O
was	O
killed	O
--	O
The	O
Pointer	O
would	O
not	O
attend	O
me	O
so	O
when	O
we	O
were	O
two	O
miles	O
from	O
home	O
I	O
returned	O
but	O
James	B-pers
was	O
at	O
home	O
before	O
me	O
--	O
I	O
came	O
leisurely	O
as	O
the	O
day	O
was	O
