TOKEN	NE
1782	O
27	O
th	O
.	O
Novbr	O
to	O
Decbr	O
.	O
31	O
st	O
&	O
Jan	O
7.	O
to	O
Feb	O
6	O
'	O
178	O
2	O
3	O
Novr	O
.	O
27	O
th	O
to	O
Decbr	O
.	O
31	O
st	O
1782	O
Wedn	O
27	O
th	O
.	O
Novbr	O
.	O
1782	O
came	O
from	O
Windsor	B-place
--	O
Lord	B-pers
Dartrey	I-pers
Lord	B-pers
Napier	I-pers
at	O
--	O
2	O
--	O
went	O
to	O
Miſs	B-pers
Gunning	I-pers
&	O
Miſs	B-pers
Tryon	I-pers
at	O
3	O
.	O
my	O
Uncle	O
in	O
ye	O
Eveg	O
.	O
--	O
28	O
Thursday	O
Lord	B-pers
Napier	I-pers
to	O
Breakfast	O
.	O
Mr	B-pers
Chamberlain	I-pers
call	O
'd	O
--	O
go	O
to	O
Miſs	B-pers
Gunning	I-pers
from	O
12	O
--	O
till	O
1	O
oClock	O
To	O
Lady	B-pers
CFinch	I-pers
at	O
3	O
.	O
at	O
4	O
my	O
Uncle	O
's	O
Coach	O
to	O
carry	O
me	O
to	O
Ld	B-pers
Dartrey	I-pers
s	O
Dine	O
there	O
Ld	B-pers
Bellemont	I-pers
--	O
call	O
upon	O
Lady	B-pers
King	I-pers
at	O
½	O
past	O
8	O
7	O
--	O
come	O
home	O
at	O
8	O
--	O
Mr	B-pers
E	I-pers
sat	O
wth	O
.	O
me	O
till	O
½	O
past	O
10	O
--	O
Friday	O
29	O
th	O
.	O
Mr	B-pers
xxx	I-pers
call	O
'd	O
.	O
Miſs	B-pers
Gunning	I-pers
to	O
Breakfast	O
.	O
my	O
Uncle	O
.	O
Lord	B-pers
Napier	I-pers
.	O
Miſs	B-pers
W	I-pers
King	I-pers
.	O
Lady	B-pers
Dartrey	I-pers
Mr.	B-pers
Fisher	I-pers
came	O
to	O
see	O
me	O
--	O
my	O
Uncle	O
's	O
Coach	O
came	O
for	O
me	O
at	O
4	O
.	O
din	O
'd	O
there	O
.	O
Mrs	B-pers
Hamilton	I-pers
s	O
e	O
t	O
me	O
down	O
at	O
S	O
t	O
James	O
's	O
at	O
¼	O
before	O
8	O
.	O
Mr	B-pers
Jackson	I-pers
sat	O
with	O
me	O
till	O
past	O
10	O
o'Clock	O
Satry	O
.	O
30	O
th	O
Mr	B-pers
Farhill	I-pers
at	O
10	O
to	O
Breakfast	O
--	O
Ld	B-pers
.	I-pers
Napier	I-pers
to	O
Breakfast	O
.	O
Sr	B-pers
A.	I-pers
Hume	I-pers
to	O
see	O
ye	O
Pictures	O
he	O
stay	O
'd	O
till	O
near	O
2	O
.	O
My	O
Uncle	O
came	O
.	O
Mrs.	B-pers
Beckford	I-pers
came	O
,	O
went	O
&	O
sat	O
wth	O
.	O
Miſs	B-pers
Gunning	I-pers
till	O
near	O
4	O
.	O
Mr	B-pers
Bruyêres	I-pers
call	O
'd	O
did	O
not	O
see	O
him	O
Mrs.	B-pers
Walsingham	I-pers
call	O
'd	O
--	O
did	O
not	O
see	O
her	O
my	O
Uncle	O
's	O
Coach	O
at	O
4	O
.	O
went	O
to	O
dr	O
Ldy	B-pers
.	I-pers
King	I-pers
s	O
--	O
din	O
'd	O
there	O
--	O
only	O
Mrs.	B-pers
Ruſsel	I-pers
--	O
had	O
my	B-pers
U	I-pers
.	I-pers
C	O
.	O
at	O
8	O
--	O
came	O
home	O
.	O
alone	O
ye	O
rest	O
of	O
ye	O
Eveg	O
Sunday	O
1	O
st	O
.	O
Decbr	O
.	O
1782	O
--	O
Lord	B-pers
Napier	I-pers
to	O
Breakfast	O
--	O
Lady	B-pers
Dartrey	I-pers
.	O
Doctr	B-pers
Turton	I-pers
Madm	B-pers
.	I-pers
de	I-pers
La	I-pers
Fite	I-pers
&	O
her	O
daughter	O
Mr	B-pers
&	O
Mrs	B-pers
&	O
Miſs	B-pers
Hamilton	I-pers
Mr	B-pers
Devaynes	I-pers
call	O
'd	O
(	O
did	O
not	O
see	O
him	O
)	O
--	O
Miſs	B-pers
Gunning	I-pers
came	O
for	O
me	O
at	O
½	O
past	O
4	O
went	O
to	O
dine	O
at	O
Mrs	B-pers
Walsingham	I-pers
s	O
(	O
Miſs	B-pers
G	I-pers
.	I-pers
went	O
home	O
&	O
c	O
)	O
.	O
(	O
Miſs	B-pers
Penn	I-pers
.	O
Miſs	B-pers
Clayton	I-pers
came	O
there	O
to	O
Tea	O
)	O
.	O
Mrs	B-pers
Walsingham	I-pers
set	O
me	O
down	O
at	O
8	O
at	O
Dr	O
Lady	B-pers
King	I-pers
s	O
--	O
staid	O
there	O
till	O
10	O
Miſs	B-pers
W.	I-pers
King	I-pers
brought	O
me	O
home	O
Monday	O
2	O
d	O
..	O
Lord	B-pers
Napier	I-pers
to	O
Breakfast	O
.	O
Genl	B-pers
.	I-pers
Freytag	I-pers
Mr	B-pers
Farhill	I-pers
Miſs	B-pers
AMClarke	I-pers
came	O
in	O
ye	O
.	O
Morng	O
.	O
I	O
went	O
to	O
Miſs	B-pers
Gunning	I-pers
for	O
½	O
an	O
hour	O
.	O
Lady	B-pers
F	I-pers
Harpur	I-pers
from	O
½	O
past	O
7	O
till	O
¼	O
past	O
10	O
--	O
Tuesday	O
3	O
d	O
.	O
Mr.	B-pers
Hamilton	I-pers
in	O
ye	O
.	O
Morng	O
&	O
Lord	B-pers
Napier	I-pers
I	O
went	O
to	O
Miſs	B-pers
Gunning	I-pers
at	O
12	O
&	O
staid	O
till	O
1	O
oClock	O
--	O
Miſs	B-pers
W	I-pers
King	I-pers
came	O
for	O
me	O
.	O
we	O
went	O
together	O
&	O
paid	O
a	O
Visit	O
to	O
Mrs.	B-pers
Aufrere	I-pers
at	O
Chelsea	B-place
&	O
Madle	B-pers
.	I-pers
la	I-pers
Fite	I-pers
.	I-pers
She	O
set	O
me	O
down	O
at	O
ye	O
.	O
Queens	O
House	O
--	O
I	O
went	O
to	O
Miſs	B-pers
Goldsworthy	I-pers
&	O
to	O
Mrs	B-pers
Schewelenberg	I-pers
.	O
met	O
wth	O
.	O
ye	O
.	O
Cates	O
Mrs	B-pers
E	I-pers
Stainforth	I-pers
&	O
Genl	B-pers
.	I-pers
Freytag	I-pers
--	O
saw	O
Miſs	B-pers
Nevin	I-pers
walk	O
'd	O
home	O
.	O
Ldy	B-pers
.	I-pers
Dartrey	I-pers
sent	O
for	O
me	O
to	O
