TOKEN	NE
S	O
t	O
James	O
Place	O
Wednesday	O
morn	O
I	O
was	O
sadly	O
disappointed	O
My	O
Dear	O
Friend	O
yestarday	O
when	O
you	O
sent	O
me	O
word	O
you	O
Coud	O
not	O
Come	O
--	O
but	O
that	O
selfishneſs	O
Prevail	O
'd	O
but	O
for	O
a	O
moment	O
--	O
I	O
Concluded	O
your	O
Party	O
was	O
a	O
Pleasant	O
one	O
--	O
and	O
that	O
made	O
me	O
amends	O
Depending	O
upon	O
your	O
usual	O
indulgence	O
of	O
coming	O
to	O
me	O
when	O
you	O
can	O
--	O
my	O
guests	O
are	O
all	O
mending	O
of	O
their	O
Colds	O
and	O
mine	O
is	O
gone	O
--	O
your	O
benevolent	O
Jeckil	B-pers
carried	O
Mrs	B-pers
Port	I-pers
to	O
Almacks	O
grateful	O
for	O
your	O
kind	O
rememberances	O
all	O
here	O
affectionately	O
yours	O
MD	B-pers
Miſs	B-pers
Hamilton	I-pers
