TOKEN	NE
I	O
am	O
no	O
longer	O
doubtful	O
my	O
friend	O
--	O
neither	O
shall	O
you	O
any	O
more	O
be	O
tormented	O
with	O
my	O
apprehensions	O
I	O
am	O
sensibly	O
hurt	O
at	O
ye	O
.	O
disagreeable	O
situation	O
you	O
are	O
at	O
present	O
in	O
--	O
as	O
I	O
put	O
myself	O
in	O
Your	O
place	O
--	O
&	O
yet	O
,	O
how	O
will	O
my	O
friend	O
be	O
surprised	O
when	O
I	O
tell	O
him	O
I	O
am	O
extremely	O
well	O
satis	O
tis	O
fied	O
that	O
this	O
event	O
has	O
happen	O
'd	O
--	O
in	O
this	O
I	O
give	O
a	O
proof	O
of	O
my	O
true	O
affection	O
friendship	O
--	O
it	O
will	O
teach	O
him	O
more	O
than	O
a	O
dozen	O
pages	O
fill	O
'd	O
wth	O
.	O
flattering	O
encomiums	O
for	O
I	O
am	O
sorry	O
to	O
tell	O
my	O
friend	O
I	O
too	O
condemn	O
him	O
--	O
I	O
think	O
I	O
can	O
trace	O
in	O
his	O
account	O
of	O
+++	B-pers
a	O
remain	O
of	O
paſsion	O
from	O
ye	O
.	O
mortification	O
of	O
his	O
pride	O
having	O
been	O
hurt	O
in	O
ye	O
.	O
unguarded	O
,	O
public	O
accusation	O
I	O
say	O
unguarded	O
accusation	O
because	O
it	O
was	O
both	O
ungrateful	O
&	O
ungenerous	O
,	O
for	O
I	O
am	O
grieved	O
to	O
tell	O
my	O
Friend	O
I	O
have	O
often	O
sigh	O
'd	O
to	O
be	O
an	O
ear-witneſs	O
of	O
ye	O
.	O
unthinking	O
expreſsions	O
he	O
has	O
frequently	O
made	O
use	O
of	O
before	O
ye	O
.	O
younger	O
part	O
of	O
ye	O
.	O
family	O
--	O
&	O
yt	O
.	O
I	O
have	O
seen	O
him	O
prompt	O
them	O
to	O
act	O
improperly	O
I	O
however	O
attributed	O
this	O
conduct	O
to	O
an	O
uncommon	O
share	O
of	O
animal	O
spirits	O
,	O
&	O
an	O
inherent	O
turn	O
to	O
ridicule	O
--	O
I	O
still	O
attribute	O
it	O
to	O
ye	O
.	O
same	O
cause	O
--	O
but	O
I	O
shall	O
not	O
excuse	O
my	O
friend	O
if	O
it	O
exists	O
any	O
longer	O
--	O
There	O
are	O
at	O
your	O
age	O
a	O
sufficient	O
number	O
of	O
pursuits	O
to	O
exercise	O
ye	O
.	O
one	O
,	O
&	O
the	O
other	O
must	O
,	O
positively	O
must	O
,	O
be	O
suppreſs	O
'd	O
p	O
suppreſsd	O
.	O
Your	O
own	O
good	O
sense	O
must	O
point	O
out	O
--	O
&	O
I	O
know	O
does	O
frequently	O
,	O
yt	O
some	O
persons	O
of	O
an	O
exalted	O
rank	O
lower	O
themselves	O
by	O
a	O
certain	O
unbecoming	O
familiarity	O
,	O
wch	O
by	O
indulging	O
this	O
turn	O
,	O
they	O
are	O
led	O
into	O
&	O
wch	O
.	O
all	O
persons	O
are	O
not	O
charitable	O
enough	O
to	O
attribute	O
to	O
good	O
humour	O
&	O
c	O
&	O
c	O
&	O
c	O
I	O
do	O
not	O
mean	O
by	O
all	O
this	O
to	O
excuse	O
+++	B-pers
he	O
has	O
behaved	O
as	O
a	O
mean	O
spirited	O
vulgar	O
Boy	O
wld	O
.	O
have	O
done	O
--	O
I	O
do	O
not	O
think	O
I	O
shd-	O
speak	O
too	O
harshly	O
If	O
I	O
added	O
that	O
I	O
think	O
at	O
times	O
he	O
appears	O
such	O
--	O
I	O
wish	O
for	O
his	O
sake	O
as	O
well	O
as	O
others	O
yt	O
.	O
he	O
cld	O
.	O
be	O
transplant	O
ed	O
to	O
either	O
Eaton	B-place
or	O
Westminster	B-place
.	O
You	O
desire	O
me	O
to	O
advise	O
you	O
how	O
to	O
act	O
--	O
&	O
you	O
appear	O
in	O
a	O
very	O
amiable	O
light	O
in	O
feeling	O
ye	O
.	O
displeasure	O
of	O
your	O
Mother	O
--	O
I	O
would	O
have	O
you	O
immediately	O
come	O
to	O
an	O
éclairciſsement	O
--	O
do	O
not	O
dwell	O
too	O
much	O
upon	O
your	O
vindication	O
--	O
it	O
is	O
not	O
respectful	O
to	O
a	O
parent	O
to	O
do	O
so	O
--	O
&	O
believe	O
me	O
she	O
will	O
in	O
her	O
own	O
heart	O
do	O
you	O
ample	O
justice	O
--	O
but	O
desire	O
her	O
to	O
depend	O
--	O
(	O
&	O
if	O
I	O
know	O
my	O
friend	O
if	O
he	O
will	O
say	O
it	O
,	O
he	O
will	O
mean	O
it	O
)	O
upon	O
your	O
future	O
discretion	O
--	O
I	O
would	O
not	O
for	O
more	O
than	O
I	O
can	O
expreſs	O
have	O
you	O
continue	O
in	O
under	O
her	O
displeasure	O
--	O
if	O
you	O
have	O
any	O
affection	O
friendship	O
--	O
for	O
me	O
prove	O
it	O
do	O
as	O
I	O
desire	O
&	O
let	O
no	O
false	O
pride	O
prevent	O
you	O
r	O
--	O
I	O
shall	O
be	O
very	O
unhappy	O
till	O
I	O
am	O
certain	O
you	O
are	O
friends	O
Adieu	O
depend	O
upon	O
the	O
eternal	O
duration	O
of	O
my	O
friendship	O
--	O
.	O
sent	O
Novbr-	O
6	O
th	O
Novbr	O
1779	O
