TOKEN	NE
Visit	O
to	O
Dowger	B-pers
.	I-pers
Ducheſs	I-pers
of	I-pers
Portland	I-pers
&	O
Mrs.	B-pers
Delany	I-pers
at	O
Bulstrode	O
Journals	O
of	O
from	O
to	O
Jany	O
16	O
th	O
.	O
Dec	O
5	O
1783	O
--	O
1784	O
at	O
Falmer	B-place
.	O
a	O
Woman	O
saw	O
a	O
Cuckow	O
cheat	O
y	O
e	O
.	O
Hedge	O
Sparrow	O
off	O
her	O
nest	O
w	O
ch	O
.	O
had	O
3	O
Eggs	O
in	O
it	O
after	O
y	O
e	O
.	O
Cuckow	O
was	O
gone	O
there	O
was	O
one	O
of	O
the	O
Hedge	O
Sparrow	O
's	O
Eggs	O
'd	O
&	O
y	O
e	O
spotted	O
C.	O
Egg	O
lain	O
in	O
its	O
place	O
Sorr	O
Sorry	O
,	O
I	O
ye	B-pers
.	I-pers
King	I-pers
of	I-pers
Naples	I-pers
shot	O
in	O
one	O
day	O
4	O
2	O
400	O
2400	O
fallow	O
deer	O
.	O
ye	O
Queen	O
6	O
w	O
th	O
her	O
own	O
hand	O
--	O
17	O
People	O
were	O
employed	O
to	O
do	O
it	O
at	O
Larkins	O
China	O
Shop	O
left	O
hand	O
side	O
Ludgate	O
Hill	O
--	O
ye	O
only	O
Shop	O
for	O
Lisle	O
Thread	O
a	O
tea	O
Spoonful	O
Plants	O
found	O
in	O
the	O
Peak	O
of	O
Derbyshire	O
1763	O
1	O
Giant	O
throatwort	O
2	O
Shining	O
downfoot	O
Cranes-	O
bill	O
3	O
Great	O
yellow	O
Heartsease	O
4	O
Climbing	O
fumitory	O
5	O
Stags	O
Horn	O
Moſs	O
6	O
Myrtle	O
leaved	O
Cranberry	O
7	O
Apple	O
Rose	O
8	O
Scarlet	O
cup	O
moſs	O
1766	O
1	O
Knotted	O
Parsley	O
2	O
Purple	O
&	O
Yellow	O
Hearts	O
ease	O
3	O
Great	O
tufted	O
wood	O
vetch	O
4	O
Brittle	O
Fern	O
5	O
Lancashire	O
Asphodel	O
6	O
Mountain	O
Averna	O
7	O
Cloud	O
Berries	O
8	O
Bloody	O
Cranes	O
bill	O
Marsh	O
Saxifrage	O
The	O
Blue	O
Iris	O
abt	O
.	O
a	O
Mile	O
from	O
Bedford	O
in	O
ye	O
.	O
Woburn	O
Road	O
in	O
ye	O
.	O
ditches	O
near	O
ye	O
.	O
Race	O
Ground	O
*	O
My	O
first	O
is	O
ye	O
.	O
terror	O
Of	O
ye	O
.	O
weak	O
&	O
ye	O
.	O
Young	O
My	O
second	O
disgraces	O
the	O
heart	O
&	O
ye	O
.	O
tongue	O
When	O
join	O
'd	O
together	O
ye	O
.	O
grave	O
&	O
ye	O
.	O
Wise	O
Are	O
gain	O
'd	O
by	O
my	O
charms	O
&	O
allow	O
me	O
a	O
prize	O
Made	O
by	O
Dr	O
.	O
Mrs	B-pers
Delany	I-pers
My	O
first	O
is	O
allowed	O
to	O
have	O
Charms	O
without	O
end	O
My	O
2	O
d	O
is	O
either	O
a	O
foe	O
or	O
a	O
friend	O
When	O
join	O
'd	O
far	O
&	O
near	O
to	O
mischief	O
I	O
tend	O
Bullstrode	O
Decbr	O
.	O
5	O
th	O
.	O
1783	O
Went	O
to	O
Dr	O
.	O
Mrs.	B-pers
Delany	I-pers
at	O
½	O
past	O
9	O
--	O
she	O
was	O
pretty	O
well	O
.	O
she	O
told	O
me	O
how	O
extremely	O
happy	O
I	O
had	O
made	O
her	O
&	O
the	O
Dſs	O
.	O
by	O
my	O
consent	O
to	O
stay	O
till	O
they	O
went	O
to	O
Town	B-place
Repeated	O
how	O
happy	O
she	O
was	O
in	O
seeing	O
ye	O
.	O
affection	O
ye	O
.	O
Dſs	O
.	O
had	O
taken	O
for	O
me	O
&	O
c	O
:	O
how	O
much	O
they	O
both	O
loved	O
me	O
,	O
&	O
how	O
certain	O
they	O
both	O
were	O
that	O
I	O
did	O
&	O
ever	O
should	O
merit	O
ye	O
.	O
Affection	O
of	O
every	O
one	O
who	O
knew	O
me	O
.	O
I	O
hope	O
I	O
may	O
ever	O
really	O
merit	O
,	O
&	O
endeavour	O
to	O
deserve	O
such	O
encomiums	O
!	O
how	O
truly	O
flattering	O
the	O
praises	O
of	O
this	O
venerable	O
and	O
most	O
amiable	O
of	O
women	O
.	O
I	O
left	O
her	O
soon	O
after	O
Breakfast	O
came	O
to	O
my	O
room	O
--	O
dreſs	O
'd	O
for	O
y	O
e	O
.	O
day	O
as	O
we	O
were	O
(	O
Mrs-	B-pers
D	I-pers
:	I-pers
&	O
me	O
)	O
to	O
go	O
to	O
Admiral	B-pers
Forbes	I-pers
's	O
at	O
Chalfont	O
--	O
but	O
ye	O
.	O
Fog	O
did	O
not	O
disperse	O
in	O
time	O
,	O
&	O
we	O
did	O
not	O
go	O
.	O
The	O
Dſs	O
.	O
s	O
sent	O
her	O
pretty	O
meſsenger	O
,	O
as	O
usual	O
to	O
enquire	O
--	O
how	O
I	O
had	O
slept	O
&	O
c	O
--	O
Mrs	B-pers
:	I-pers
Delany	I-pers
came	O
&	O
invited	O
m	O
e	O
to	O
go	O
wth	O
.	O
her	O
&	O
set	O
in	O
the	O
Drawing	O
room	O
--	O
she	O
brought	O
y	O
e	O
.	O
papers	O
,	O
I	O
read	O
a	O
few	O
paragraphs	O
to	O
her	O
--	O
she	O
then	O
left	O
me	O
,	O
said	O
she	O
wd	O
.	O
go	O
to	O
her	O
room	O
for	O
10	O
minutes	O
&	O
then	O
hoped	O
to	O
meet	O
me	O
in	O
ye	O
.	O
Drawing	O
Room	O
.	O
Mrs	B-pers
Woodward	I-pers
ye	O
.	O
Housekeeper	O
came	O
&	O
invited	O
me	O
to	O
see	O
her	O
Room	O
,	O
&	O
her	O
Store	O
Rooms	O
,	O
I	O
follow	O
'd	O
her	O
--	O
she	O
was	O
quite	O
delighted	O
--	O
show	O
'd	O
me	O
,	O
her	O
Room	O
,	O
her	O
China	O
Closets	O
--	O
Linnen	O
Preſses	O
,	O
her	O
Stores	O
&	O
c	O
&	O
c	O
offer	O
'd	O
me	O
any	O
thing	O
I	O
chose	O
to	O
eat	O
of	O
Cakes	O
,	O
Sweetmeats	O
,	O
&	O
c.	O
I	O
took	O
some	O
orange	O
cakes	O
to	O
please	O
her	O
--	O
she	O
gave	O
me	O
flowers	O
--	O
a	O
Peacocks	O
feather	O
to	O
keep	O
&	O
use	O
as	O
a	O
mark	O
in	O
a	O
Book	O
to	O
remember	O
her	O
by	O
--	O
told	O
me	O
how	O
much	O
she	O
&	O
all	O
Servants	O
lik	O
'd	O
me	O
&	O
that	O
they	O
were	O
so	O
happy	O
to	O
hear	O
ye	O
.	O
Dſs	O
.	O
s	O
had	O
prevaild	O
upon	O
me	O
to	O
lengthen	O
my	O
stay	O
at	O
Bullstrode	O
in	O
short	O
,	O
she	O
said	O
a	O
thousand	O
civil	O
things	O
to	O
me	O
;	O
I	O
saw	O
also	O
ye	O
.	O
Steward	O
s	O
room	O
--	O
wch	O
.	O
is	O
large	O
--	O
here	O
ye	O
.	O
upper	O
servts	O
.	O
dine	O
--	O
it	O
appear	O
'd	O
hung	O
round	O
with	O
pictures	O
but	O
I	O
did	O
not	O
stay	O
to	O
examine	O
them	O
.	O
