TOKEN	NE
Post	O
cript	O
/	O
My	O
friend	O
,	O
you	O
have	O
been	O
deceived	O
,	O
Mrs	B-pers
:	I-pers
Robinson	I-pers
lives	O
with	O
her	O
Husband	O
&	O
they	O
have	O
never	O
been	O
separated	O
--	O
the	O
Young	O
Baronet	O
if	O
,	O
he	O
did	O
boast	O
,	O
--	O
boasted	O
false	O
ly	O
--	O
Her	O
Husband	O
is	O
young	O
,	O
Idle	O
,	O
&	O
extravagant	O
;	O
&	O
they	O
have	O
experienced	O
distreſs	O
,	O
but	O
her	O
present	O
occupation	O
,	O
as	O
an	O
Actreſs	O
,	O
enables	O
them	O
to	O
live	O
perfectly	O
to	O
their	O
taste	O
,	O
&	O
at	O
their	O
ease	O
--	O
They	O
have	O
a	O
little	O
Girl	O
about	O
4	O
or	O
5	O
years	O
old	O
--	O
I	O
know	O
their	O
whole	O
History	O
,	O
which	O
I	O
got	O
at	O
by	O
mere	O
chance	O
,	O
&	O
,	O
from	O
what	O
I	O
think	O
,	O
the	O
most	O
undoubted	O
authority	O
--	O
You	O
have	O
been	O
abused	O
by	O
some	O
designing	O
person	O
--	O
take	O
care	O
that	O
you	O
are	O
not	O
drawn	O
in	O
to	O
some	O
snare	O
&	O
Ah	O
!	O
boast	O
not	O
not	O
the	O
title	O
of	O
a	O
Lothario	O
lest	O
you	O
r	O
should	O
meet	O
with	O
his	O
fate	O
--	O
'T	O
is	O
a	O
detestable	O
Subject	O
--	O
I	O
will	O
write	O
no	O
more	O
