TOKEN	NE
my	O
Dear	O
Freind	O
I	O
must	O
inquire	O
after	O
you	O
as	O
I	O
can	O
not	O
give	O
my	O
self	O
the	O
Pleasure	O
of	O
Calling	O
of	O
you	O
.	O
this	O
very	O
sharp	O
weather	O
--	O
let	O
me	O
know	O
how	O
You	O
do	O
and	O
when	O
I	O
may	O
hope	O
to	O
see	O
you	O
--	O
I	O
think	O
I	O
shall	O
be	O
alone	O
all	O
this	O
Evening	O
--	O
but	O
as	O
it	O
is	O
the	O
Antient	O
Musick	O
night	O
I	O
can	O
not	O
Lay	O
a	O
temptation	O
in	O
your	O
way	O
of	O
a	O
safe	O
conveyance	O
I	O
am	O
tolerably	O
well	O
and	O
ever	O
affectionately	O
yours	O
MD	B-pers
S	O
J	O
Place	O
Monday	O
noon	O
--	O
Miſs	B-pers
Hamelton	I-pers
Delany	B-pers
April	O
1785	O
