TOKEN	NE
Dear	O
Madam	O
you	O
ordered	O
me	O
to	O
send	O
you	O
my	O
print	O
&	O
I	O
obey	O
;	O
but	O
to	O
qualify	O
it	O
I	O
beg	O
you	O
will	O
accept	O
the	O
Prints	O
of	O
my	O
Eagle	O
,	O
which	O
are	O
a	O
better	O
memorandum	O
of	O
Strawberry	O
hill	O
&	O
of	O
yr	O
most	O
obed	O
.	O
humble	O
Sert	O
HorWalpole	B-pers
P.S	O
.	O
I	O
hope	O
neither	O
you	O
nor	O
Mr	B-pers
Dickenson	I-pers
caught	O
cold	O
,	O
&	O
that	O
you	O
found	O
yr	O
Infanta	O
quite	O
well	O
.	O
I	O
have	O
had	O
a	O
note	O
from	O
Lady	B-pers
B	I-pers
.	I-pers
