TOKEN	NE
My	O
dear	O
Madam	O
Mrs.	B-pers
Garrick	I-pers
desires	O
me	O
to	O
present	O
her	O
love	O
to	O
you	O
,	O
with	O
the	O
inclosed	O
Card	O
which	O
will	O
admit	O
you	O
and	O
your	O
friends	O
to	O
see	O
Mrs.	B-pers
Siddons	I-pers
to	O
morrow	O
.	O
You	O
will	O
I	O
hope	O
happen	O
to	O
be	O
disengaged	O
,	O
but	O
in	O
case	O
you	O
shou	O
'd	O
not	O
be	O
able	O
to	O
go	O
,	O
you	O
will	O
be	O
so	O
obliging	O
as	O
return	O
the	O
Card	O
immediately	O
.	O
I	O
think	O
it	O
an	O
Age	O
since	O
I	O
saw	O
you	O
.	O
Adieu	O
my	O
dear	O
Madam	O
Yrs	O
.	O
most	O
faithfully	O
H	B-pers
More	I-pers
Adelphi	O
Friday	O
4	O
th	O
.	O
April	O
To	O
Miſs	B-pers
Hamilton	I-pers
Clarges	O
Street	O
