TOKEN	NE
3	O
d	O
July	O
1779	O
I	O
do	O
not	O
think	O
it	O
prudent	O
yt	O
.	O
yo	O
.	O
let	O
every	O
one	O
know	O
the	O
vein	O
of	O
irony	O
you	O
poſseſs	O
--	O
I	O
give	O
you	O
credit	O
for	O
all	O
ye	O
.	O
friendly	O
things	O
you	O
said	O
to	O
me	O
this	O
morng	O
.	O
--	O
but	O
I	O
do	O
not	O
chuse	O
to	O
accept	O
the	O
present	O
,	O
be	O
so	O
good	O
then	O
as	O
to	O
give	O
me	O
a	O
proof	O
of	O
yr	O
.	O
friendship	O
--	O
take	O
it	O
back	O
without	O
being	O
offended	O
--	O
once	O
more	O
I	O
tell	O
you	O
I	O
will	O
not	O
--	O
I	O
never	O
will	O
lay	O
my	O
self	O
under	O
x	O
oblig	O
a	O
tions	O
obligations	O
I	O
have	O
not	O
the	O
power	O
of	O
returning	O
.	O
Adieu	O
my	O
frd	O
.	O
I	O
am	O
with	O
the	O
most	O
perfect	O
sincerity	O
yours	O
