TOKEN	NE
Friday	O
23	O
d	O
April	O
1784	O
--	O
Got	O
up	O
early	O
&	O
had	O
my	O
head	O
dreſs	O
'd	O
for	O
ye	O
.	O
day	O
--	O
read	O
an	O
hour	O
&	O
½	O
in	O
Horace	B-pers
--	O
wrote	O
a	O
little	O
in	O
my	O
Diary	O
&	O
an	O
a	O
few	O
extracts	O
from	O
Mrs.	B-pers
Delany	I-pers
s	O
letters	O
--	O
Lady	B-pers
Napier	I-pers
&	O
her	O
mother	O
in	O
law	O
Lady	B-pers
Clavering	I-pers
came	O
to	O
see	O
me	O
Lady	B-pers
Napier	I-pers
s	O
was	O
a	O
farewell	O
visit	O
as	O
she	O
&	O
Lord	B-pers
N	I-pers
.	I-pers
.	O
set	O
out	O
tomorrow	O
in	O
their	O
way	O
to	O
Scotland	B-place
.	O
She	O
said	O
many	O
friendly	O
things	O
--	O
hop	O
'd	O
to	O
share	O
my	O
friendship	O
wth	O
.	O
Lord	B-pers
Napier	I-pers
--	O
invited	O
me	O
to	O
visit	O
them	O
in	O
Scotland	B-place
&	O
c	O
&	O
c.	O
when	O
they	O
left	O
me	O
I	O
finish	O
'd	O
dreſsing	O
--	O
A	B-pers
Maria	I-pers
made	O
me	O
two	O
or	O
3	O
flying	O
visits	O
--	O
At	O
4	O
Mrs.	B-pers
Garrick	I-pers
&	O
Miſs	B-pers
H	I-pers
More	I-pers
came	O
for	O
me	O
we	O
went	O
to	O
dine	O
at	O
Mrs.	B-pers
Walsingham	I-pers
s	O
--	O
there	O
was	O
only	O
Mrs.	B-pers
Boscowan	I-pers
besides	O
us	O
.	O
the	O
conversation	O
was	O
lively	O
&	O
sensible	O
--	O
--	O
Severe	O
strictures	O
were	O
paſs	O
'd	O
on	O
the	B-pers
Dſs	I-pers
.	I-pers
of	I-pers
Devonshire	I-pers
s	O
conduct	O
--	O
many	O
Anecdotes	O
of	O
the	O
follies	O
she	O
had	O
been	O
guilty	O
of	O
&	O
ye	O
.	O
Affronts	O
she	O
had	O
recd	O
in	O
her	O
Canvaſs	O
for	O
Mr	B-pers
..	I-pers
Fox	I-pers
.	O
A	O
judgement	O
was	O
also	O
paſs	O
'd	O
on	O
her	O
Verses	O
wch	O
were	O
pronounced	O
to	O
be	O
very	O
indifferent	O
&	O
by	O
no	O
means	O
to	O
merit	O
ye	O
.	O
applause	O
some	O
people	O
had	O
given	O
them	O
.	O
After	O
tea	O
Lady	B-pers
Rushworth	I-pers
came	O
in	O
I	O
came	O
away	O
at	O
8	O
oClock	O
wth	O
..	O
Mrs.	B-pers
Boscowan	I-pers
Mrs.	B-pers
Garrick	I-pers
&	O
Miſs	B-pers
More	I-pers
--	O
they	O
set	O
me	O
down	O
at	O
Lady	B-pers
Mary	I-pers
Hume	I-pers
s	O
where	O
I	O
was	O
engaged	O
to	O
meet	O
the	O
Napiers	O
then	O
were	O
going	O
to	O
ye	B-pers
.	I-pers
Veseys	I-pers
where	O
I	O
promised	O
to	O
join	O
them	O
.	O
Met	O
at	O
Lady	B-pers
Mary	I-pers
s	O
.	O
Mrs.	B-pers
Charteris	I-pers
Lady	B-pers
Dumfries	I-pers
--	O
Mrs	B-pers
.	I-pers
Bland	I-pers
.	O
--	O
Mrs.	B-pers
Hervey	I-pers
--	O
ye	O
.	O
Peachals	O
,	O
Lady	B-pers
Clavering	I-pers
Genl	B-pers
.	I-pers
Johnston	I-pers
Miſs	B-pers
Tryon	I-pers
,	O
Lady	B-pers
Heathcote	I-pers
,	O
Mrs.	B-pers
Hervey	I-pers
,	O
Lady	B-pers
Radnor	I-pers
,	O
Lady	B-pers
Georgiana	I-pers
&	O
Mr.	B-pers
Bulkley	I-pers
,	O
&	O
c	O
&	O
c	O
&	O
c.	O
I	O
waited	O
till	O
past	O
9	O
for	O
Lord	B-pers
&	O
Lady	B-pers
Napier	I-pers
as	O
he	O
had	O
been	O
too	O
much	O
engaged	O
to	O
call	O
upon	O
me	O
&	O
expected	O
to	O
meet	O
me	O
.	O
many	O
kind	O
&	O
friendly	O
speeches	O
from	O
&	O
to	O
him	O
&	O
Lady	B-pers
Napier	I-pers
pass	O
'd	O
between	O
them	O
&	O
me	O
--	O
He	O
told	O
me	O
that	O
he	O
had	O
had	O
a	O
private	O
audience	O
of	O
ye	B-pers
.	I-pers
King	I-pers
to	O
day	O
after	O
ye	O
.	O
Leveé	O
--	O
that	O
he	O
was	O
wth	O
.	O
his	O
Majesty	O
sometime	O
who	O
had	O
been	O
very	O
gracious	O
--	O
he	O
represented	O
how	O
long	O
he	O
had	O
served	O
him	O
--	O
&	O
that	O
he	O
wish	O
'd	O
to	O
be	O
advanced	O
in	O
ye	O
.	O
Army	O
&	O
c	O
&	O
c.	O
I	O
left	O
Lady	B-pers
Mary	I-pers
s	O
before	O
10	O
--	O
Lord	B-pers
Napier	I-pers
followed	O
me	O
out	O
of	O
ye	O
.	O
Room	O
&	O
Preſs	O
'd	O
my	O
hand	O
at	O
parting	O
&	O
said	O
many	O
truly	O
affectionate	O
things	O
.	O
I	O
sent	O
over	O
the	O
way	O
to	O
enquire	O
after	O
Lady	B-pers
Dartrey	I-pers
heard	O
she	O
w	O
as	O
better	O
.	O
My	O
servt	O
.	O
came	O
with	O
a	O
Chair	O
went	O
to	O
Mrs	B-pers
:	I-pers
Vesey	I-pers
s	O
--	O
there	O
was	O
a	O
numerous	O
party	O
of	O
Belle	O
&	O
Beaux	O
Esprits	O
--	O
I	O
had	O
a	O
good	O
deal	O
of	O
conversation	O
with	O
ye	B-pers
.	I-pers
Bishop	I-pers
of	I-pers
St.	I-pers
Aſaph	I-pers
--	O
(	O
Shipley	B-pers
)	O
relative	O
to	O
Hume	B-pers
&	O
his	O
opinions	O
--	O
ye	O
.	O
Bishop	O
had	O
been	O
acquainted	O
with	O
him	O
.	O
--	O
he	O
told	O
me	O
Hume	B-pers
took	O
pains	O
to	O
make	O
himself	O
an	O
Atheist	O
but	O
he	O
did	O
not	O
know	O
whether	O
he	O
was	O
so	O
or	O
not	O
.	O
He	O
told	O
me	O
that	O
an	O
English	O
Divine	O
whose	O
name	O
I	O
have	O
forgot	O
--	O
Publish	O
'd	O
a	O
Book	O
against	O
ye	O
.	O
probability	O
of	O
Hell	O
torments	O
--	O
that	O
Thomas	B-pers
Burnet	I-pers
had	O
heard	O
of	O
this	O
Book	O
&	O
was	O
so	O
impatient	O
to	O
get	O
it	O
that	O
he	O
sent	O
over	O
to	O
England	B-place
for	O
it	O
12	O
or	O
13	O
times	O
before	O
it	O
was	O
printed	O
--	O
did	O
not	O
this	O
shew	O
how	O
anxious	O
he	O
was	O
to	O
be	O
satisfied	O
there	O
was	O
no	O
future	O
punishment	O
?	O
I	O
had	O
a	O
good	O
deal	O
of	O
Conversation	O
with	O
other	O
People	O
.	O
Voltaire	B-pers
invited	O
me	O
to	O
pay	O
her	O
a	O
Visit	O
this	O
Summer	O
at	O
Farnborough	B-place
--	O
it	O
is	O
in	O
ye	O
.	O
way	O
to	O
Mrs.	B-pers
Wilmot	I-pers
s	O
.	O
I	O
came	O
home	O
at	O
11	O
--	O
found	O
Mrs.	B-pers
Iremonger	I-pers
alone	O
A	B-pers
Maria	I-pers
gone	O
to	O
bed	O
--	O
we	O
chatted	O
for	O
½	O
an	O
hour	O
&	O
then	O
went	O
to	O
our	O
Rooms	O
.	O
Saturday	O
24	O
th	O
.	O
April	O
1784	O
as	O
soon	O
as	O
I	O
was	O
dreſs	O
'd	O
&	O
had	O
Breakfasted	O
.	O
Miſs	B-pers
C	I-pers
.	I-pers
&	O
Mrs.	B-pers
Beet	I-pers
s	O
late	O
Housekeeper	O
call	O
'd	O
to	O
know	O
if	O
I	O
had	O
any	O
meſsage	O
to	O
Lady	B-pers
Wake	I-pers
as	O
she	O
was	O
going	O
to	O
her	O
for	O
a	O
few	O
days	O
--	O
I	O
had	O
hardly	O
time	O
to	O
converse	O
with	O
her	O
as	O
Lady	B-pers
Wake	I-pers
came	O
in	O
to	O
make	O
me	O
a	O
visit	O
--	O
he	O
sat	O
sometime	O
told	O
me	O
he	O
had	O
heard	O
from	O
my	O
Cousin	O
Mr.	B-pers
Cowslade	I-pers
--	O
that	O
he	O
was	O
going	O
to	O
leave	O
Bishopstone	B-place
&	O
c	O
&	O
c	O
&	O
c	O
.	O
Lord	B-pers
Warwick	I-pers
came	O
after	O
him	O
she	O
staid	O
some	O
time	O
we	O
had	O
a	O
serious	O
&	O
religious	O
Conversation	O
--	O
when	O
she	O
left	O
me	O
Mrs.	B-pers
Carter	I-pers
came	O
for	O
½	O
an	O
hour	O
--	O
&	O
A	B-pers
Maria	I-pers
Mr.	B-pers
Brighouse	I-pers
s	O
Steward	O
came	O
for	O
ye	O
.	O
Rent	O
of	O
ye	O
.	O
House	O
.	O
had	O
Sr-	B-pers
R	I-pers
:	I-pers
Rycroft	I-pers
for	O
½	O
an	O
hour	O
she	O
was	O
quite	O
well	O
--	O
she	O
made	O
me	O
promise	O
to	O
dine	O
at	O
her	O
father	O
s	O
tomorrow	O
.	O
After	O
she	O
was	O
gone	O
I	O
finish	O
'd	O
my	O
letter	O
to	O
my	O
friend	O
Miſs	B-pers
Gunning	I-pers
&	O
enclosed	O
some	O
of	O
my	O
Diary	O
.	O
at	O
½	O
past	O
two	O
Miſs	B-pers
L	I-pers
:	I-pers
s	O
Coach	O
came	O
for	O
me	O
went	O
to	O
his	O
House	O
.	O
Mr.	B-pers
Glover	I-pers
I	O
did	O
not	O
go	O
in	O
.	O
Mrs.	B-pers
Glover	I-pers
came	O
to	O
me	O
&	O
we	O
went	O
together	O
to	O
Mrs.	B-pers
Glover	I-pers
s	O
ye	O
.	O
Painter	O
to	O
bring	O
home	O
Opie	B-pers
s	O
Portrait	O
wch	O
.	O
he	O
is	O
to	O
give	O
me	O
.	O
I	O
was	O
not	O
sufficiently	O
satisfied	O
with	O
it	O
to	O
take	O
it	O
away	O
.	O
Mr.	B-pers
Glover	I-pers
promised	O
to	O
retouch	O
it	O
,	O
if	O
Opie	B-pers
would	O
sit	O
once	O
more	O
.	O
When	O
we	O
left	O
Mr.	B-pers
Glover	I-pers
s	O
Opie	B-pers
made	O
a	O
visit	O
--	O
I	O
sat	O
above	O
½	O
an	O
hour	O
in	O
ye	O
.	O
Coach	O
--	O
&	O
amused	O
myself	O
with	O
observing	O
ye	O
.	O
various	O
countenances	O
of	O
ye	O
.	O
Paſsengers	O
.	O
I	O
promised	O
Mrs.	B-pers
Glover	I-pers
to	O
go	O
with	O
her	O
&	O
Mrs.	B-pers
Glover	I-pers
to	O
their	O
House	O
at	O
Sunning	B-place
Hill	I-place
next	O
Wednesday	O
&	O
stay	O
wth	O
.	O
them	O
till	O
return	O
to	O
Town	B-place
wch	O
.	O
will	O
be	O
in	O
4	O
or	O
5	O
days	O
.	O
She	O
told	O
me	O
