TOKEN	NE
Sunday	O
night	O
fearing	O
there	O
was	O
some	O
Blunder	O
in	O
your	O
Meſsage	O
this	O
Evening	O
my	O
Dear	O
Friend	O
,	O
this	O
is	O
to	O
inform	O
you	O
tha	O
t	O
the	B-pers
the	I-pers
Dutcheſs	I-pers
D	I-pers
of	I-pers
Portland	I-pers
is	O
ingaged	O
on	O
Tuesday	O
n	O
ext	O
I	O
shall	O
be	O
Happy	O
to	O
see	O
you	O
--	O
and	O
will	O
contrive	O
if	O
you	O
h	O
ave	O
no	O
better	O
way	O
--	O
to	O
get	O
the	O
Usual	O
Equipage	O
at	O
any	O
Hour	O
you	O
will	O
name	O
--	O
and	O
if	O
you	O
can	O
Eat	O
a	O
Boild	O
chicken	O
with	O
me	O
--	O
you	O
will	O
make	O
me	O
Happy	O
adieu	O
--	O
wednesday	O
is	O
more	O
convenient	O
to	O
you	O
it	O
will	O
be	O
lly	O
agreeable	O
to	O
me	O
Miss	B-pers
Hamilton	I-pers
