TOKEN	NE
From	O
Mr.	B-pers
Farhill	I-pers
wth	O
.	O
a	O
present	O
of	O
a	O
Tunbridge	B-place
Box	O
for	O
Water	O
Colors	O
I	O
pray	O
you	O
slight	O
me	O
not	O
for	O
I	O
pride	O
myself	O
in	O
being	O
like	O
you	O
,	O
always	O
the	O
same	O
;	O
within	O
also	O
I	O
am	O
white	O
,	O
without	O
I	O
am	O
wellpolished	O
--	O
Like	O
you	O
I	O
am	O
sought	O
for	O
by	O
all	O
who	O
pretend	O
to	O
Taste	O
,	O
and	O
like	O
you	O
I	O
am	O
loved	O
by	O
all	O
who	O
poſseſs	O
it	O
.	O
It	O
is	O
your	O
's	O
to	O
give	O
Life	O
,	O
and	O
Spirit	O
to	O
Objects	O
inanimate	O
:	O
my	O
Province	O
also	O
is	O
the	O
same	O
.	O
You	O
banish	O
Ennui	O
;	O
and	O
so	O
do	O
I	O
--	O
nay	O
more	O
,	O
we	O
are	O
both	O
much	O
admird	O
by	O
the	O
same	O
person	O
:	O
then	O
slight	O
me	O
not	O
:	O
perhaps	O
at	O
some	O
future	O
Period	O
I	O
may	O
recall	O
to	O
your	O
Remembrance	O
Scenes	O
,	O
which	O
have	O
lately	O
paſsd	O
;	O
and	O
Persons	O
,	O
whom	O
you	O
have	O
honor	O
'd	O
by	O
your	O
Friendship	O
;	O
the	O
former	O
,	O
as	O
they	O
have	O
been	O
ever	O
gay	O
,	O
and	O
innocent	O
,	O
and	O
the	O
latter	O
,	O
as	O
they	O
are	O
steady	O
,	O
and	O
sincere	O
,	O
may	O
I	O
trust	O
be	O
reflected	O
on	O
with	O
Complacency	O
,	O
&	O
Pleasure	O
.	O
28	O
th	O
-	O
August	O
.	O
1780	O
.	O
