TOKEN	NE
March	O
1797	O
Mrs	B-pers
Dickenson	I-pers
&	O
her	O
husband	O
had	O
their	O
portraits	O
taken	O
by	O
the	O
elder	O
orme	B-pers
also	O
their	O
Daughter	O
1797	O
(	O
22	O
d	O
Febry-	O
)	O
Wednesday	O
--	O
Arrived	O
in	O
London	O
at	O
½	O
past	O
4	O
o'Clock	O
at	O
our	O
Lodgings	O
.	O
at	O
Mr	B-pers
Rhodes	I-pers
Lower	O
Brook	O
Str	O
.	O
Nr	O
:	O
58	O
--	O
found	O
Morrison	B-pers
there	O
ready	O
to	O
receive	O
us	O
--	O
had	O
a	O
dinner	O
from	O
the	O
Tavern	O
--	O
Mr.	B-pers
D	I-pers
:	I-pers
went	O
to	O
Lady	B-pers
Frances	I-pers
Harpur	I-pers
&	O
left	O
Louisa	B-pers
's	O
Profile	O
--	O
heard	O
she	O
was	O
dining	O
out	O
at	O
her	O
Br	O
.	O
Lord	B-pers
Warwick	I-pers
s	O
for	O
the	O
first	O
time	O
she	O
had	O
dined	O
out	O
these	O
7	O
Years	O
--	O
&	O
was	O
to	O
Leave	O
Londn	B-place
.	I-place
to	O
go	O
to	O
her	O
Sons	O
Sr.	B-pers
Henry	I-pers
at	O
Caulk	O
tomorrow	O
Morng	O
at	O
11	O
--	O
he	O
also	O
went	O
to	O
Ly	B-pers
Wake	I-pers
s	O
--	O
happy	O
to	O
find	O
this	O
Dearest	O
of	O
friends	O
well	O
--	O
her	O
two	O
daughters	O
at	O
home	O
Marianne	B-pers
look	O
'd	O
out	O
of	O
spirits	O
Charlotte	B-pers
quite	O
gay	O
.	O
Sup	O
'd	O
there	O
--	O
came	O
home	O
abt	O
.	O
11	O
--	O
Wrote	O
letter	O
to	O
Ly	B-pers
Herries	I-pers
at	O
Bath	B-place
23	O
d	O
/	O
A	O
Footman	O
came	O
recommended	O
by	O
Mr-	B-pers
Johnstone	I-pers
--	O
we	O
agreed	O
with	O
him	O
for	O
one	O
Guinea	O
pr	O
.	O
week	O
--	O
his	O
name	O
Martyn	B-pers
Gerard	I-pers
a	O
married	O
man	O
of	O
a	O
steady	O
appearance	O
seemingly	O
between	O
40	O
&	O
50	O
.	O
--	O
at	O
½	O
past	O
10	O
Mr.	B-pers
D	I-pers
:	I-pers
recd	O
.	O
a	O
Note	O
from	O
Ly	B-pers
Frances	I-pers
Harpur	I-pers
&	O
sent	O
Louisa	B-pers
a	O
present	O
of	O
a	O
sattin	O
Housewife	O
--	O
Mr.	B-pers
D	I-pers
,	O
L	B-pers
&	O
I	O
went	O
to	O
Ly-	B-pers
Frances	I-pers
Harpur	I-pers
at	O
½	O
past	O
--	O
10	O
--	O
saw	O
her	O
for	O
a	O
few	O
Minutes	O
before	O
she	O
set	O
out	O
--	O
happy	O
to	O
see	O
this	O
amiable	O
woman	O
lookg	O
well	O
--	O
saw	O
Miſs	B-pers
Stevens	I-pers
(	O
who	O
is	O
now	O
14	O
--	O
Saw	O
there	O
also	O
my	O
Cousin	O
Charles	B-pers
Greville	I-pers
--	O
Miſs	B-pers
Weldren	I-pers
--	O
Mrs.	B-pers
Grey	I-pers
--	O
Miſs	B-pers
S	I-pers
's	O
--	O
Governeſs	O
who	O
seems	O
in	O
a	O
decline	O
--	O
had	O
some	O
conversation	O
wth-	O
her	O
before	O
Ly	B-pers
F	I-pers
:	I-pers
came	O
in	O
--	O
Call	O
'd	O
at	O
Mrs.	B-pers
King	I-pers
she	O
is	O
better	O
still	O
in	O
ye	O
Country	O
.	O
Went	O
to	O
Ly	B-pers
Cremorne	I-pers
found	O
her	O
vastly	O
well	O
--	O
my	O
Lord	O
better	O
but	O
still	O
indifferent	O
--	O
was	O
let	O
in	O
at	O
Mrs.	B-pers
Boscowan	I-pers
s	O
--	O
Lady	B-pers
Wake	I-pers
s	O
--	O
Mrs.	B-pers
Hawkins	I-pers
Browne	I-pers
(	O
saw	O
Mr.	B-pers
H	I-pers
Browne	I-pers
)	O
call	O
'd	O
at	O
Lord	B-pers
Orford	I-pers
s	O
he	O
is	O
still	O
confined	O
to	O
his	O
bed	O
&	O
declining	O
very	O
fast	O
.	O
)	O
Mr.	B-pers
D	I-pers
:	I-pers
L	B-pers
:	I-pers
&	O
me	O
din	O
'd	O
Lady	B-pers
Wa	I-pers
Mrs.	B-pers
Glover	I-pers
s	O
Mrs.	B-pers
Bloſset	I-pers
s	O
--	O
we	O
din	O
'd	O
at	O
Lady	B-pers
Wake	I-pers
s	O
--	O
Left	O
Mr.	B-pers
D	I-pers
&	O
Louisa	B-pers
there	O
went	O
at	O
7	O
to	O
Lady	B-pers
Mansfield	I-pers
s	O
--	O
sat	O
an	O
hour	O
with	O
her	O
Much	O
pleased	O
to	O
find	O
her	O
so	O
well	O
tolerably	O
--	O
saw	O
Ly	B-pers
Caroline	I-pers
who	O
is	O
grown	O
a	O
very	O
fine	O
Girl	O
--	O
Went	O
to	O
my	O
Aunt	O
Dogr	B-pers
.	I-pers
Lady	I-pers
Warwick	I-pers
s	O
--	O
saw	O
the	O
General	B-pers
Clarke	I-pers
her	O
husband	O
--	O
my	O
Cousin	O
Robt	B-pers
.	I-pers
Greville	I-pers
there	O
--	O
went	O
to	O
Mrs.	B-pers
Ord	I-pers
found	O
her	O
very	O
well	O
&	O
happy	O
to	O
see	O
me	O
Went	O
to	O
Lord	B-pers
Cremorne	I-pers
s	O
--	O
met	O
there	O
Mrs.	B-pers
Boscowan	I-pers
--	O
Lord	B-pers
Ducie	I-pers
--	O
Mr	B-pers
Antrobus	I-pers
,	O
Baron	B-pers
Nagell	I-pers
--	O
Lady	B-pers
