TOKEN	NE
I	O
would	O
not	O
have	O
you	O
my	O
Dr	O
.	O
friend	O
become	O
callous	O
to	O
ye	O
.	O
opinion	O
of	O
ye	O
.	O
world	O
--	O
the	O
P.S	O
.	O
of	O
your	O
note	O
has	O
,	O
upon	O
a	O
reperusal	O
,	O
hurt	O
me	O
extremely	O
--	O
you	O
say	O
my	O
Friend	O
“	O
you	O
despise	O
all	O
“	O
foolish	O
reports	O
as	O
beneath	O
you	O
”	O
--	O
Oh	O
consider	O
what	O
you	O
owe	O
yourself	O
--	O
consider	O
what	O
likewise	O
heaven	O
has	O
amply	O
endowed	O
you	O
with	O
talents	O
,	O
&	O
every	O
requisite	O
to	O
become	O
the	O
ornament	O
,	O
ye	O
.	O
example	O
,	O
the	O
Glory	O
of	O
a	O
Nation	O
--	O
I	O
again	O
tell	O
you	O
my	O
friendship	O
for	O
y	O
&	O
affection	O
for	O
you	O
is	O
great	O
&	O
sincere	O
&	O
how	O
&	O
c	O
--	O
does	O
not	O
this	O
deserve	O
some	O
little	O
return	O
,	O
&	O
surely	O
my	O
friend	O
wd	O
.	O
not	O
hesitate	O
to	O
grant	O
it	O
when	O
he	O
must	O
be	O
convinced	O
I	O
have	O
no	O
motive	O
self	O
interested	O
motive	O
,	O
do	O
not	O
then	O
,	O
Oh	O
do	O
not	O
for	O
my	O
sake	O
as	O
if	O
2	O
if	O
not	O
for	O
your	O
own	O
lay	O
yourself	O
open	O
to	O
ye	O
.	O
world	O
in	O
a	O
character	O
to	O
which	O
you	O
would	O
blush	O
to	O
sign	O
your	O
name	O
--	O
If	O
I	O
have	O
said	O
too	O
much	O
impute	O
it	O
to	O
that	O
friendship	O
I	O
feel	O
&	O
wch	O
.	O
I	O
have	O
honestly	O
dared	O
to	O
avow	O
to	O
you	O
--	O
Do	O
not	O
answer	O
this	O
till	O
you	O
have	O
time	O
to	O
do	O
it	O
fully	O
Heaven	O
guard	O
--	O
preserve	O
&	O
direct	O
you	O
prays	O
your	O
sincere	O
&	O
tenderest	O
friend	O
Adieu	O
7	O
Decbr	O
.	O
1779	O
