TOKEN	NE
My	O
dear	O
Madam	O
I	O
was	O
afraid	O
I	O
had	O
not	O
explained	O
myself	O
positively	O
enough	O
that	O
I	O
should	O
be	O
happy	O
to	O
see	O
you	O
this	O
Morning	O
,	O
but	O
since	O
I	O
did	O
,	O
I	O
shall	O
be	O
equally	O
satisfied	O
with	O
the	O
first	O
time	O
I	O
can	O
see	O
you	O
.	O
I	O
named	O
an	O
early	O
hour	O
,	O
as	O
my	O
easiest	O
Moments	O
,	O
but	O
I	O
will	O
confine	O
you	O
to	O
none	O
,	O
but	O
shall	O
be	O
glad	O
to	O
see	O
you	O
when	O
it	O
is	O
least	O
inconvenient	O
to	O
you	O
--	O
yet	O
very	O
sorry	O
that	O
you	O
have	O
Occasion	O
for	O
Horace	B-pers
Walpole	I-pers
Ld	I-pers
Orford	I-pers
.	O
2	O
3	O
0	O
March	O
1792	O
Dr.	B-pers
Turton	I-pers
To	O
Earl	B-pers
of	I-pers
Orford	I-pers
Wells	O
Street	O
Oxford	O
Street	O
Prints	O
color	O
'd	O
