TOKEN	NE
Tuesday	O
3	O
d	O
.	O
August	O
1784	O
Clarges	O
Street	O
Breakfasted	O
in	O
my	O
own	O
room	O
--	O
paid	O
AMaria	B-pers
a	O
short	O
Visit	O
--	O
her	O
Cold	O
much	O
better	O
.	O
at	O
9	O
o'Clock	O
set	O
out	O
to	O
visit	O
Mrs.	B-pers
Johnston	I-pers
I	O
found	O
her	O
more	O
recover	O
'd	O
than	O
I	O
expected	O
--	O
I	O
sat	O
an	O
hour	O
by	O
her	O
bed	O
side	O
she	O
seem	O
much	O
pleased	O
wth	O
.	O
seeing	O
me	O
&	O
c	O
.	O
I	O
was	O
vastly	O
glad	O
to	O
find	O
her	O
so	O
comfortable	O
settled	O
,	O
&	O
well	O
situated	O
for	O
business	O
,	O
I	O
went	O
into	O
ye	O
.	O
Shop	O
--	O
saw	O
her	O
husband	O
who	O
did	O
not	O
appear	O
very	O
alert	O
--	O
I	O
order	O
'd	O
home	O
a	O
loaf	O
of	O
Sugar	O
.	O
I	O
ask	O
'd	O
poor	O
Johnston	B-pers
what	O
she	O
wish	O
'd	O
for	O
she	O
said	O
some	O
Lavender	O
Water	O
&	O
White	O
Wine	O
wch	O
.	O
I	O
sent	O
her	O
.	O
from	O
her	O
went	O
to	O
Bond	O
Street	O
to	O
buy	O
Lavender	O
Water	O
&	O
recollecting	O
Mr.	B-pers
Saunders	I-pers
ye	O
.	O
Painter	O
lived	O
in	O
ye	O
.	O
Street	O
went	O
to	O
him	O
--	O
I	O
settld	O
with	O
him	O
about	O
a	O
Miniature	O
picture	O
for	O
a	O
Ring	O
for	O
Mr.	B-pers
D	I-pers
--	O
he	O
promised	O
to	O
begin	O
it	O
next	O
Monday	O
Morng	O
at	O
10	O
o'Clock	O
--	O
wth	O
.	O
some	O
persuasion	O
he	O
agreed	O
to	O
come	O
to	O
my	O
house	O
instead	O
of	O
my	O
going	O
to	O
his	O
wch	O
.	O
as	O
I	O
have	O
no	O
carriage	O
wd	O
.	O
have	O
been	O
very	O
inconvenient	O
as	O
he	O
lives	O
a	O
good	O
way	O
off	O
&	O
I	O
could	O
not	O
go	O
in	O
ye	O
.	O
day	O
time	O
in	O
Hackney	O
Coach	O
&	O
a	O
Chair	O
hire	O
is	O
expensive	O
.	O
I	O
then	O
came	O
home	O
pass	O
'd	O
Mr.	B-pers
Conway	I-pers
--	O
he	O
bow	O
'd	O
I	O
did	O
not	O
stop	O
to	O
speak	O
to	O
him	O
--	O
answer	O
'd	O
Mr	B-pers
D——son	I-pers
s	O
letter	O
--	O
wch	O
.	O
I	O
sent	O
to	O
ye	O
.	O
Post	O
.	O
I	O
enclosed	O
my	O
Diary	O
--	O
Message	O
from	O
Lady	B-pers
Dartey	I-pers
to	O
beg	O
me	O
to	O
dine	O
&	O
sleep	O
at	O
their	O
Villa	O
I	O
could	O
not	O
accept	O
ye	O
.	O
agreeable	O
invitation	O
being	O
engaged	O
to	O
Lady	B-pers
Stormont	I-pers
.	O
AMaria	B-pers
&	O
I	O
sat	O
together	O
for	O
two	O
hours	O
I	O
decorated	O
two	O
small	O
fine	O
screens	O
for	O
her	O
with	O
prints	O
&	O
Verses	O
Mrs.	B-pers
Vesey	I-pers
made	O
us	O
a	O
little	O
Visit	O
as	O
did	O
Miſs	B-pers
Clarke	I-pers
--	O
I	O
continued	O
my	O
employment	O
till	O
½	O
past	O
4	O
when	O
Lady	B-pers
Stormont	I-pers
s	O
Coach	O
came	O
for	O
me	O
.	O
--	O
she	O
was	O
not	O
quite	O
so	O
well	O
to	O
day	O
--	O
Lord	B-pers
Stormont	I-pers
,	O
Mr.	B-pers
Langlois	I-pers
&	O
Coll	B-pers
.	I-pers
Cathcart	I-pers
dined	O
with	O
us	O
--	O
politics	O
ye	O
.	O
reigning	O
topic	O
--	O
after	O
dinner	O
Col	O
.	O
C	O
--	O
look	O
over	O
