TOKEN	NE
Mr	B-pers
:	I-pers
Glover	I-pers
return	O
'd	O
at	O
½	O
past	O
8	O
oClock	O
he	O
&	O
Mr	B-pers
..	I-pers
D	I-pers
:	I-pers
recd	O
.	O
equal	O
pleasure	O
in	O
meeting	O
--	O
Mr.	B-pers
D	I-pers
:	I-pers
went	O
away	O
at	O
½	O
past	O
9	O
--	O
the	O
ladies	O
return	O
'd	O
from	O
their	O
walk	O
--	O
they	O
had	O
left	O
Master	B-pers
Sandford	I-pers
at	O
home	O
.	O
Mr	B-pers
.	I-pers
&	O
Mrs.	B-pers
Glover	I-pers
sup	O
'd	O
with	O
us	O
and	O
staid	O
till	O
½	O
past	O
11	O
--	O
ye	O
.	O
conversation	O
turn	O
'd	O
wholly	O
on	O
Miſs	B-pers
Glover	I-pers
s	O
character	O
and	O
improvements	O
--	O
after	O
they	O
went	O
A	B-pers
M	I-pers
&	O
I	O
had	O
¼	O
of	O
an	O
hours	O
converse	O
&	O
then	O
went	O
to	O
our	O
Rooms	O
July	O
16	O
th	O
.	O
Friday	O
1784	O
AMaria	B-pers
&	O
I	O
together	O
parts	O
of	O
ye	O
.	O
Morning	O
--	O
Mrs.	B-pers
Vesey	I-pers
paid	O
me	O
a	O
visit	O
of	O
½	O
an	O
hour	O
&	O
would	O
sit	O
with	O
me	O
in	O
my	O
Boudoir	O
--	O
She	O
shew	O
'd	O
me	O
a	O
very	O
clever	O
letter	O
she	O
recd	O
:	O
Yesterday	O
from	O
Mrs.	B-pers
Montagu	I-pers
--	O
it	O
was	O
quite	O
an	O
elegant	O
composition	O
--	O
the	O
thoughts	O
were	O
new	O
--	O
Mrs.	B-pers
M	I-pers
.	I-pers
lamented	O
Mrs.	B-pers
Thrale	I-pers
s	O
having	O
so	O
lost	O
herself	O
in	O
marrying	O
Piozzi	B-pers
ye	O
.	O
Italian	O
Singer	O
&	O
c	O
&	O
c	O
After	O
Mrs.	B-pers
V	I-pers
:	I-pers
left	O
me	O
I	O
wrote	O
a	O
long	O
letter	O
to	O
ye	B-pers
.	I-pers
Ducheſs	I-pers
Dowgr	I-pers
of	I-pers
Portland	I-pers
&	O
Mrs.	B-pers
Delany	I-pers
.	O
I	O
write	O
to	O
both	O
in	O
ye	O
.	O
same	O
letter	O
,	O
I	O
fill	O
'd	O
8	O
quarto	O
pages	O
.	O
I	O
had	O
just	O
finish	O
'd	O
when	O
Lady	B-pers
Stormont	I-pers
came	O
for	O
me	O
--	O
I	O
was	O
surprised	O
to	O
see	O
her	O
but	O
she	O
told	O
me	O
she	O
thought	O
it	O
would	O
do	O
her	O
good	O
,	O
we	O
din	O
'd	O
tête	O
à	O
tête	O
.	O
she	O
told	O
me	O
that	O
Lord	B-pers
Stormont	I-pers
was	O
gone	O
to	O
the	O
House	O
of	O
Commons	O
to	O
hear	O
ye	O
.	O
debate	O
on	O
ye	O
.	O
India	O
busineſs	O
.	O
&	O
that	O
he	O
had	O
lefft	O
left	O
a	O
meſsage	O
for	O
me	O
,	O
wch	O
.	O
was	O
that	O
he	O
thought	O
it	O
would	O
be	O
proper	O
&	O
what	O
I	O
owed	O
myself	O
&	O
family	O
&	O
also	O
that	O
it	O
wd	O
.	O
be	O
right	O
to	O
put	O
Mr.	B-pers
D	I-pers
:	I-pers
upon	O
a	O
proper	O
footing	O
,	O
wch	O
.	O
was	O
,	O
that	O
we	O
should	O
be	O
presented	O
at	O
Court	O
soon	O
after	O
a	O
certain	O
event	O
might	O
take	O
place	O
,	O
Lady	B-pers
S	I-pers
:	I-pers
said	O
that	O
she	O
&	O
Lord	B-pers
S	I-pers
.	I-pers
wd	O
.	O
present	O
us	O
&	O
that	O
I	O
should	O
engage	O
my	O
other	O
friends	O
&	O
Relations	O
to	O
go	O
to	O
Court	O
on	O
that	O
Day	O
.	O
that	O
neither	O
I	O
or	O
Mr.	B-pers
D——	I-pers
need	O
apprehend	O
that	O
it	O
wd	O
.	O
occasion	O
us	O
any	O
material	O
expence	O
--	O
nor	O
that	O
there	O
wd	O
.	O
be	O
,	O
if	O
we	O
did	O
not	O
chuse	O
it	O
,	O
any	O
neceſsity	O
to	O
go	O
any	O
more	O
to	O
Court	O
--	O
but	O
that	O
if	O
we	O
did	O
not	O
,	O
at	O
that	O
time	O
all	O
my	O
family	O
,	O
&	O
ye	O
.	O
world	O
wd	O
.	O
suppose	O
I	O
had	O
married	O
some	O
person	O
who	O
was	O
not	O
approved	O
of	O
by	O
my	O
Relations	O
&	O
c	O
&	O
c	O
--	O
I	O
said	O
little	O
in	O
reply	O
to	O
this	O
--	O
for	O
I	O
am	O
detirmin	O
'd	O
to	O
be	O
rul	O
'd	O
by	O
wht	O
.	O
will	O
be	O
most	O
agreeable	O
to	O
my	O
friend	O
.	O
--	O
The	O
two	O
dear	O
Boys	O
were	O
with	O
us	O
as	O
usual	O
great	O
part	O
of	O
the	O
afternoon	O
.	O
Lady	B-pers
Stormont	I-pers
told	O
me	O
how	O
her	O
oldest	O
boy	O
(	O
who	O
is	O
at	O
Lord	B-pers
Mansfield	I-pers
s	O
at	O
Ken	O
Wood	O
)	O
behaved	O
the	O
other	O
day	O
to	O
Mrs.	B-pers
Boscowan	I-pers
&	O
how	O
properly	O
Mrs.	B-pers
B	I-pers
.	I-pers
had	O
reproved	O
him	O
for	O
his	O
pertneſs	O
.	O
Lady	B-pers
S	I-pers
.	I-pers
told	O
me	O
that	O
our	O
Cousin	O
Coll	B-pers
.	I-pers
Greville	I-pers
desired	O
her	O
to	O
inform	O
me	O
that	O
he	O
had	O
intended	O
calling	O
on	O
me	O
this	O
Morng	O
.	O
but	O
that	O
he	O
had	O
been	O
prevented	O
as	O
he	O
