TOKEN	NE
As	O
you	O
so	O
strongly	O
recommend	O
diſsipation	O
I	O
desire	O
to	O
know	O
you	O
will	O
please	O
to	O
tell	O
me	O
in	O
wht	O
.	O
line	O
I	O
am	O
to	O
adopt	O
,	O
or	O
whose	O
bright	O
example	O
I	O
am	O
to	O
follow	O
in	O
ye	O
.	O
train	O
of	O
fashion	O
&	O
folly	O
I	O
am	O
to	O
persue	O
--	O
I	O
think	O
this	O
highly	O
neceſsary	O
,	O
for	O
if	O
by	O
chance	O
my	O
name	O
should	O
rise	O
high	O
in	O
ye	O
.	O
Ton	O
--	O
you	O
can	O
then	O
take	O
the	O
credit	O
of	O
ye	O
.	O
applause	O
I	O
gain	O
,	O
&	O
may	O
expect	O
my	O
grateful	O
acknowledgements	O
--	O
if	O
by	O
contamination	O
I	O
lose	O
not	O
the	O
sense	O
of	O
that	O
virtue	O
--	O
--	O
so	O
--	O
You	O
see	O
my	O
frd	O
.	O
I	O
am	O
worthy	O
of	O
yr-	O
friendship	O
&	O
confidences	O
--	O
when	O
that	O
ceases	O
--	O
you	O
will	O
hear	O
no	O
more	O
of	O
me	O
&	O
we	O
shall	O
be	O
then	O
separated	O
for	O
Ever	O
--	O
