TOKEN	NE
S	O
t	O
-	O
James	O
's	O
Place	O
June	O
the	O
4	O
th	O
-	O
1782	O
Tho	O
'	O
Mrs-	B-pers
Delany	I-pers
is	O
unable	O
with	O
her	O
own	O
hand	O
to	O
addreſs	O
her	O
Dear	O
Miſs	B-pers
Hamilton	I-pers
She	O
can	O
not	O
suffer	O
this	O
most	O
important	O
day	O
to	O
paſs	O
without	O
felicitating	O
her	O
on	O
its	O
return	O
--	O
And	O
,	O
to	O
entreat	O
that	O
Miſs	B-pers
Hamilton	I-pers
will	O
follow	O
the	O
dictates	O
of	O
her	O
own	O
warm	O
&	O
Grateful	O
Heart	O
to	O
expreſs	O
(	O
with	O
the	O
profoundest	O
Respect	O
&	O
most	O
Zealous	O
affection	O
)	O
how	O
much	O
Mrs	B-pers
Delany	I-pers
wishes	O
their	O
Majestts	O
and	O
the	O
Princeſs	O
Joy	O
of	O
the	O
return	O
of	O
this	O
day	O
--	O
