TOKEN	NE
June	O
21	O
st	O
.	O
1784	O
--	O
(	O
longest	O
day	O
)	O
Sent	O
a	O
Note	O
to	O
Mr.	B-pers
R	I-pers
:	I-pers
Glover	I-pers
to	O
inform	O
him	O
he	O
need	O
not	O
be	O
at	O
ye	O
.	O
trouble	O
to	O
go	O
into	O
ye	O
.	O
City	O
--	O
sent	O
my	O
diary	O
to	O
my	O
friend	O
Note	O
of	O
excuse	O
for	O
not	O
going	O
to	O
Mrs.	B-pers
Pepys	I-pers
--	O
&	O
c	O
&	O
c.	O
made	O
Miſs	B-pers
Clarke	I-pers
a	O
Visit	O
--	O
at	O
½	O
past	O
12	O
set	O
out	O
wth	O
.	O
Mr	B-pers
.	I-pers
&	O
Mrs.	B-pers
Vesey	I-pers
&	O
Mrs.	B-pers
Handcock	I-pers
for	O
Strawberry	O
Hill	O
.	O
We	O
arrived	O
there	O
at	O
¼	O
before	O
3	O
--	O
Mr-	B-pers
Walpole	I-pers
came	O
out	O
to	O
receive	O
us	O
,	O
I	O
told	O
him	O
it	O
was	O
not	O
my	O
fault	O
we	O
did	O
not	O
come	O
earlier	O
--	O
he	O
had	O
desired	O
us	O
to	O
be	O
with	O
him	O
at	O
2	O
o'Clock	O
--	O
but	O
Mr	B-pers
V	I-pers
:	I-pers
is	O
never	O
punctual	O
--	O
Mrs	B-pers
:	I-pers
Garrick	I-pers
came	O
immediately	O
after	O
us	O
--	O
Mr.	B-pers
Walpole	I-pers
was	O
so	O
obliging	O
to	O
take	O
us	O
through	O
most	O
of	O
ye	O
.	O
rooms	O
&	O
opened	O
the	O
Cabinets	O
(	O
wch	O
.	O
are	O
not	O
opened	O
to	O
the	O
Company	O
who	O
come	O
to	O
see	O
ye	O
.	O
house	O
)	O
wch	O
.	O
contain	O
fine	O
Miniatures	O
&	O
various	O
fine	O
&	O
curious	O
things	O
both	O
Modern	O
&	O
Antique	O
--	O
I	O
have	O
not	O
time	O
to	O
ennumerate	O
--	O
the	O
whole	O
stile	O
of	O
this	O
House	O
is	O
true	O
Gothic	O
--	O
every	O
Room	O
--	O
closet	O
--	O
Boudoir	O
Gallery	O
&	O
c.	O
has	O
painted	O
Glaſs	O
Windows	O
--	O
it	O
is	O
ye	O
.	O
most	O
perfect	O
thing	O
of	O
ye	O
.	O
kind	O
in	O
England	B-place
I	O
believe	O
I	O
may	O
say	O
in	O
Europe	O
&	O
still	O
further	O
in	O
ye	O
.	O
lands	O
--	O
one	O
ought	O
to	O
live	O
in	O
this	O
house	O
at	O
least	O
a	O
Month	O
to	O
see	O
every	O
thing	O
--	O
It	O
is	O
fill	O
'd	O
with	O
Vertu	O
,	O
Mr.	B-pers
W	I-pers
.	I-pers
was	O
particularly	O
attentive	O
to	O
me	O
&	O
gave	O
himself	O
much	O
trouble	O
as	O
he	O
saw	O
I	O
enjoy	O
'd	O
real	O
pleasure	O
,	O
in	O
looking	O
at	O
ye-	O
Pictures	O
&	O
other	O
curious	O
&	O
beautiful	O
works	O
of	O
Art	O
.	O
he	O
was	O
also	O
so	O
obliging	O
to	O
show	O
me	O
again	O
(	O
for	O
I	O
was	O
here	O
last	O
year	O
)	O
ye	O
.	O
beautiful	O
drawings	O
of	O
Lady	B-pers
Dia	I-pers
:	I-pers
Beauclerk	I-pers
wch	O
.	O
are	O
in	O
a	O
Closet	O
built	O
on	O
purpose	O
&	O
wch	O
.	O
he	O
only	O
opens	O
for	O
his	O
most	O
particular	O
friends	O
--	O
these	O
Drawings	O
are	O
tak	O
subjects	O
taken	O
from	O
a	O
Play	O
he	O
wrote	O
of	O
the	O
Mysterious	O
Mother	O
--	O
a	O
Tragedy	O
I	O
once	O
hea	O
r	O
d	O
read	O
by	O
Mr.	B-pers
Tyghe	I-pers
the	O
Story	O
is	O
ye	O
.	O
most	O
horrid	O
to	O
be	O
conceived	O
--	O
but	O
these	O
drawings	O
tho	O
'	O
.	O
they	O
recall	O
to	O
mind	O
ye	O
.	O
horrid	O
Subject	O
are	O
most	O
affectingly	O
interesting	O
ye	O
countenances	O
are	O
very	O
expreſsive	O
.	O
At	O
4	O
oClock	O
we	O
went	O
down	O
to	O
dinner	O
wch	O
.	O
was	O
a	O
very	O
elegant	O
one	O
incomparably	O
well	O
served	O
--	O
it	O
shewed	O
yt	O
ye	O
.	O
Master	O
of	O
the	O
House	O
to	O
be	O
was	O
a	O
Man	O
of	O
fortune	O
&	O
taste	O
accustom	O
'd	O
to	O
elegancies	O
.	O
there	O
was	O
no	O
other	O
company	O
but	O
those	O
I	O
have	O
mention	O
'd	O
--	O
I	O
sat	O
next	O
Mr.	B-pers
W	I-pers
.	I-pers
&	O
he	O
honor	O
'd	O
me	O
wth	O
.	O
ye	O
.	O
greatest	O
show	O
of	O
his	O
attention	O
we	O
did	O
not	O
sit	O
long	O
after	O
dinner	O
the	O
2	O
gentlemen	O
rose	O
when	O
we	O
did	O
&	O
Mr.	B-pers
Walpole	I-pers
carried	O
us	O
to	O
a	O
China	O
Closet	O
fill	O
'd	O
with	O
Modern	O
&	O
old	O
China	O
after	O
we	O
had	O
amused	O
ourselves	O
there	O
for	O
sometime	O
--	O
we	O
went	O
upstairs	O
--	O
&	O
spent	O
ye	O
.	O
remainder	O
of	O
our	O
time	O
after	O
Coffee	O
&	O
Tea	O
in	O
very	O
agreeable	O
converse	O
.	O
I	O
had	O
an	O
opportunity	O
of	O
½	O
an	O
hours	O
private	O
conversation	O
wth	O
.	O
Mrs.	B-pers
Garrick	I-pers
--	O
she	O
loves	O
me	O
with	O
a	O
most	O
lively	O
affection	O
.	O
I	O
communicated	O
to	O
her	O
my	O
present	O
prospect	O
of	O
future	O
happineſs	O
--	O
she	O
shed	O
tears	O
of	O
joy	O
&	O
aſsured	O
me	O
she	O
should	O
from	O
my	O
representation	O
receive	O
Mr.	B-pers
D	I-pers
:	I-pers
with	O
open	O
arms	O
--	O
I	O
do	O
not	O
know	O
a	O
more	O
warm	O
or	O
friendly	O
heart	O
than	O
Mrs.	B-pers
G——	I-pers
's	O
she	O
poſseſses	O
a	O
truly	O
great	O
Soul	O
.	O
a	O
little	O
before	O
8	O
we	O
reluctantly	O
took	O
our	O
leave	O
of	O
Mr.	B-pers
W——	I-pers
we	O
had	O
not	O
been	O
able	O
to	O
walk	O
in	O
his	O
beautiful	O
Grounds	O
as	O
it	O
ha	O
rain	O
'd	O
ye	O
.	O
whole	O
afternoon	O
.	O
Mr.	B-pers
W	I-pers
.	I-pers
gave	O
to	O
my	O
charge	O
a	O
letter	O
for	O
his	O
Neice	O
Lady	B-pers
Maria	I-pers
Waldgrave	I-pers
wch	O
.	O
I	O
was	O
to	O
send	O
to	O
Glocester	O
House	O
.	O
My	O
head	O
ach	O
'd	O
so	O
bad	O
I	O
could	O
ill	O
join	O
'd	O
in	O
conversation	O
in	O
returning	O
home	O
,	O
I	O
did	O
not	O
however	O
complain	O
,	O
we	O
talk	O
'd	O
of	O
Mrs.	B-pers
Montagu	I-pers
&	O
Miſs	B-pers
Gregory	I-pers
--	O
ye	O
.	O
latter	O
is	O
going	O
to	O
be	O
married	O
to	O
a	O
Clergyman	O
of	O
very	O
Small	O
fortune	O
&	O
her	O
friends	O
apprehend	O
Mrs.	B-pers
M	I-pers
.	I-pers
will	O
be	O
dissatisfied	O
with	O
ye	O
.	O
Match	O
.	O
I	O
declined	O
going	O
in	O
to	O
sup	O
with	O
ye	B-pers
.	I-pers
Veseys	I-pers
came	O
home	O
abt	O
.	O
10	O
o'Clock	O
we	O
were	O
2	O
hours	O
coming	O
from	O
Twickenham	B-place
--	O
I	O
found	O
Miſs	B-pers
C	I-pers
at	O
home	O
I	O
21	O
st	O
.	O
June	O
Monday	O
Recd	O
..	O
a	O
kind	O
letter	O
from	O
The	B-pers
Dſs	I-pers
:	I-pers
Dr	I-pers
:	I-pers
of	I-pers
Portland	I-pers
good	O
accounts	O
of	O
herself	O
&	O
Mrs.	B-pers
Delany	I-pers
ye	B-pers
.	I-pers
Dſs's-	I-pers
invites	O
me	O
to	O
go	O
to	O
Bullstrode	O
in	O
ye	O
..	O
Autumn	O
--	O
or	O
when	O
she	O
Returns	O
from	O
Margate	B-place
--	O
sat	O
wth	O
.	O
her	O
½	O
an	O
hour	O
,	O
I	O
felt	O
so	O
ill	O
I	O
was	O
obliged	O
to	O
go	O
to	O
bed	O
--	O
Betty	B-pers
gave	O
me	O
some	O
hot	O
peppermint	O
water	O
--	O
her	O
prescription	O
did	O
me	O
good	O
--	O
for	O
though	O
I	O
