TOKEN	NE
Strawberry	O
hill	O
Oct	O
.	O
7	O
th	O
.	O
1783	O
.	O
I	O
have	O
just	O
received	O
,	O
Madam	O
,	O
the	O
very	O
obliging	O
favour	O
of	O
your	O
letter	O
&	O
the	O
two	O
melancholy	O
narratives	O
,	O
&	O
do	O
not	O
let	O
paſs	O
a	O
moment	O
without	O
thanking	O
you	O
.	O
Surely	O
,	O
Madam	O
,	O
you	O
had	O
no	O
cause	O
for	O
making	O
an	O
apology	O
.	O
I	O
ought	O
to	O
make	O
one	O
to	O
you	O
for	O
the	O
trouble	O
I	O
have	O
occasioned	O
to	O
you	O
,	O
if	O
your	O
excellent	O
&	O
compaſsionate	O
heart	O
coud	O
think	O
it	O
a	O
trouble	O
to	O
serve	O
the	O
unfortunate	O
,	O
or	O
to	O
oblige	O
Those	O
who	O
respect	O
you	O
Two	O
paſsages	O
in	O
your	O
letter	O
struck	O
me	O
,	O
Madam	O
,	O
&	O
I	O
fear	O
will	O
create	O
a	O
little	O
more	O
exertion	O
of	O
your	O
obliging	O
disposition	O
.	O
You	O
say	O
,	O
the	O
poor	O
Louisa	B-pers
is	O
confined	O
,	O
from	O
neceſsity	O
,	O
to	O
a	O
cell	O
--	O
If	O
by	O
neceſsity	O
is	O
meant	O
the	O
want	O
of	O
money	O
,	O
I	O
will	O
most	O
gladly	O
contribute	O
towards	O
removing	O
that	O
neceſsity	O
;	O
but	O
as	O
she	O
found	O
so	O
much	O
humanity	O
,	O
I	O
rather	O
imagine	O
that	O
the	O
deplorable	O
state	O
of	O
her	O
mind	O
neceſsarily	O
occasions	O
her	O
confinement	O
to	O
a	O
Cell	O
destined	O
to	O
Lunatics	O
--	O
but	O
if	O
the	O
former	O
sense	O
is	O
implied	O
,	O
I	O
beg	O
to	O
know	O
it	O
,	O
&	O
how	O
I	O
may	O
most	O
speedily	O
relieve	O
her	O
.	O
The	O
other	O
paſsage	O
,	O
Madam	O
,	O
is	O
,	O
“	O
what	O
satisfaction	O
Sr	O
,	O
will	O
it	O
afford	O
you	O
if	O
through	O
your	O
means	O
she	O
is	O
at	O
length	O
restored	O
to	O
her	O
relations	O
&	O
friends	O
!	O
”	O
Satisfaction	O
it	O
woud	O
be	O
a	O
high	O
one	O
indeed	O
--	O
but	O
ah	O
!	O
Madam	O
,	O
by	O
what	O
means	O
can	O
that	O
felicity	O
fall	O
to	O
my	O
Lot	O
!	O
If	O
you	O
can	O
point	O
out	O
any	O
method	O
,	O
I	O
woud	O
joyfully	O
pursue	O
it	O
--	O
tho	O
I	O
doubt	O
your	O
Tenderneſs	O
woud	O
have	O
suggested	O
that	O
method	O
if	O
you	O
had	O
conceived	O
it	O
.	O
One	O
question	O
I	O
will	O
take	O
the	O
liberty	O
to	O
ask	O
you	O
,	O
as	O
by	O
contracting	O
the	O
sphere	O
of	O
Inquiry	O
,	O
one	O
might	O
be	O
led	O
nearer	O
to	O
a	O
discovery	O
.	O
Has	O
Louisa	B-pers
dropped	O
any	O
hint	O
whether	O
she	O
is	O
a	O
Catholic	O
,	O
a	O
Lutheran	O
,	O
or	O
a	O
Calvinist	O
?	O
Germany	B-place
is	O
so	O
wide	O
a	O
Field	O
,	O
that	O
without	O
some	O
clue	O
,	O
it	O
woud	O
be	O
a	O
wild	O
search	O
,	O
especially	O
for	O
me	O
who	O
have	O
not	O
a	O
correspondent	O
in	O
all	O
Germany	B-place
,	O
to	O
commence	O
the	O
pursuit	O
.	O
I	O
am	O
not	O
acquainted	O
with	O
the	O
Austrian	O
Minister	O
,	O
but	O
know	O
a	O
Person	O
not	O
yet	O
in	O
town	O
who	O
coud	O
apply	O
to	O
him	O
;	O
&	O
I	O
coud	O
as	O
indirectly	O
get	O
queries	O
proposed	O
to	O
other	O
foreign	O
Ministers	O
,	O
&	O
to	O
some	O
of	O
our	O
own	O
in	O
Germany	B-place
,	O
or	O
to	O
have	O
advertisements	O
conveyed	O
to	O
them	O
.	O
In	O
short	O
,	O
Madam	O
,	O
I	O
woud	O
do	O
any	O
thing	O
in	O
my	O
power	O
,	O
not	O
only	O
from	O
the	O
duty	O
of	O
humanity	O
,	O
&	O
to	O
please	O
you	O
&	O
Miſs	B-pers
More	I-pers
,	O
who	O
have	O
shown	O
such	O
engaging	O
benevolence	O
,	O
but	O
from	O
having	O
too	O
intimate	O
acquaintance	O
with	O
the	O
misfortune	O
of	O
Lunacy	O
,	O
having	O
,	O
besides	O
an	O
instance	O
I	O
will	O
not	O
mention	O
,	O
two	O
families	O
dependent	O
on	O
myself	O
afflicted	O
with	O
that	O
calamity	O
,	O
which	O
I	O
know	O
alas	O
!	O
is	O
almost	O
hopeleſs	O
!	O
For	O
poor	O
Louisa	B-pers
,	O
dreadfull	O
as	O
her	O
case	O
is	O
to	O
those	O
who	O
attend	O
to	O
it	O
,	O
she	O
perhaps	O
is	O
no	O
longer	O
sensible	O
to	O
her	O
misery	O
.	O
For	O
her	O
Parents	O
,	O
if	O
still	O
living	O
,	O
They	O
,	O
if	O
they	O
can	O
be	O
discovered	O
,	O
may	O
but	O
have	O
an	O
affliction	O
,	O
probably	O
skinned	O
over	O
by	O
time	O
,	O
opened	O
again	O
,	O
not	O
comforted	O
,	O
by	O
finding	O
their	O
Child	O
in	O
so	O
wretched	O
a	O
State	O
--	O
That	O
however	O
is	O
not	O
a	O
reason	O
for	O
relaxing	O
Inquiry	O
.	O
We	O
are	O
not	O
to	O
act	O
on	O
hypotheses	O
of	O
our	O
own	O
Imagination	O
,	O
&	O
shun	O
investigation	O
,	O
when	O
positive	O
good	O
may	O
be	O
done	O
,	O
&	O
activity	O
,	O
not	O
speculation	O
&	O
refinement	O
,	O
is	O
demanded	O
of	O
us	O
.	O
We	O
are	O
too	O
apt	O
to	O
numb	O
that	O
activity	O
,	O
&	O
indulge	O
our	O
own	O
lazineſs	O
&	O
want	O
of	O
feeling	O
by	O
specious	O
arguments	O
,	O
which	O
we	O
call	O
common	O
Sense	O
.	O
They	O
may	O
be	O
common	O
Sense	O
,	O
but	O
if	O
it	O
ever	O
is	O
justifiable	O
to	O
good	O
Sense	O
to	O
act	O
romantically	O
,	O
it	O
is	O
by	O
being	O
the	O
Knights	O
errant	O
of	O
the	O
Distreſsed	O
.	O
Louisa	B-pers
shall	O
be	O
my	O
Dulcinea	O
,	O
Madam	O
;	O
&	O
you	O
shall	O
be	O
the	O
Ducheſs	O
who	O
countenances	O
me	O
;	O
&	O
who	O
will	O
not	O
like	O
that	O
insolent	O
great	O
Woman	O
make	O
sport	O
with	O
the	O
Visionary	O
whom	O
she	O
encourages	O
to	O
expose	O
himself	O
--	O
a	O
Character	O
I	O
think	O
it	O
