TOKEN	NE
Saturday	O
17	O
th	O
:	O
Janry	O
.	O
1784	O
--	O
dreſsed	O
for	O
all	O
day	O
--	O
Wm	B-pers
Benn	I-pers
gave	O
me	O
an	O
account	O
of	O
ye	O
..	O
changes	O
&	O
c	O
in	O
ye	O
Queens	O
House	O
.	O
Dowg	B-pers
.	I-pers
Lady	I-pers
&	O
Miſs	B-pers
W.	I-pers
King	I-pers
for	O
an	O
hour	O
.	O
Mr	B-pers
Wake	I-pers
came	O
&	O
staid	O
after	O
them	O
he	O
sat	O
wth	O
.	O
me	O
from	O
½	O
past	O
2	O
till	O
near	O
4.	O
had	O
much	O
converse	O
his	O
opinion	O
of	O
my	O
character	O
&	O
c	O
I	O
din	O
'd	O
at	O
home	O
wth	O
.	O
Miſs	B-pers
C	I-pers
's	I-pers
after	O
dinner	O
we	O
were	O
together	O
till	O
½	O
past	O
6	O
A	B-pers
M	I-pers
wrote	O
whilst	O
I	O
dictated	O
a	O
letter	O
to	O
M	B-pers
:	I-pers
D'agincour	I-pers
they	O
went	O
to	O
Lady	B-pers
Abdy	I-pers
s	O
--	O
ye	B-pers
.	I-pers
Veseys	I-pers
carried	O
them	O
.	O
I	O
wrote	O
till	O
8	O
.	O
Mrs.	B-pers
Boscowan	I-pers
came	O
for	O
me	O
to	O
take	O
me	O
to	O
Mrs.	B-pers
Pepys	I-pers
--	O
she	O
could	O
go	O
herself	O
as	O
Lady	B-pers
Frederick	I-pers
died	O
to	O
day	O
--	O
her	O
late	O
Husband	O
s	O
Sister	O
.	O
we	O
call	O
'd	O
for	O
Sr	B-pers
Lucas	I-pers
Pepys	I-pers
&	O
Lady	B-pers
Rothes	I-pers
who	O
were	O
going	O
to	O
Mrs	B-pers
Pepys	I-pers
met	O
there	O
Dr.	B-pers
Warton	I-pers
--	O
his	O
Brother	O
Mr.	B-pers
T.	I-pers
Warton	I-pers
Miſs	B-pers
Burney	I-pers
&	O
c	O
&	O
c	O
&	O
c.	O
a	O
pleasant	O
Eveg	O
.	O
Mr	B-pers
.	I-pers
&	O
Mrs.	B-pers
Vesey	I-pers
brought	O
me	O
home	O
.	O
we	O
set	O
Dr	B-pers
W	I-pers
.	I-pers
down	O
at	O
his	O
Lodgings	O
--	O
Mr	B-pers
Vesey	I-pers
got	O
out	O
&	O
weMrs	B-pers
.	I-pers
V	I-pers
&	O
I	O
sat	O
sometime	O
waiting	O
for	O
him	O
--	O
I	O
went	O
home	O
wth	O
them	O
they	O
sent	O
for	O
Miſs	B-pers
C	I-pers
's	I-pers
only	O
Is	B-pers
:	I-pers
came	O
we	O
staid	O
till	O
past	O
12	O
--	O
came	O
home	O
A	B-pers
M	I-pers
gone	O
to	O
bed	O
.	O
Sunday	O
18	O
th	O
.	O
had	O
after	O
Church	O
Mrs-	B-pers
Leland	I-pers
Mr.	B-pers
C	I-pers
Smith	I-pers
&	O
Miſs	B-pers
Smith	I-pers
--	O
|	O
Lady	B-pers
Wake	I-pers
for	O
a	O
few	O
Minutes|	O
Mrs.	B-pers
Glover	I-pers
for	O
a	O
long	O
time	O
.	O
I	O
wrote	O
parts	O
of	O
letters	O
to	O
Mon~	B-pers
D'Agincourt	I-pers
&	O
Miſs	B-pers
H	I-pers
More	I-pers
.	O
A	B-pers
M	I-pers
came	O
home	O
&	O
sat	O
with	O
me	O
till	O
dinner	O
time	O
after	O
dinner	O
I	O
wrote	O
a	O
long	O
account	O
of	O
my	O
fly	O
to	O
Miſs	B-pers
H	I-pers
More	I-pers
&	O
drew	O
its	O
cage	O
.	O
A	B-pers
M	I-pers
went	O
to	O
Mr	B-pers
Glover	I-pers
s	O
--	O
I	O
staid	O
below	O
wth	O
.	O
Bell	B-pers
till	O
8	O
when	O
Mr.	B-pers
Vesey	I-pers
call	O
'd	O
for	O
us	O
in	O
his	O
Coach	O
we	O
stop	O
'd	O
at	O
ye	B-pers
.	I-pers
Glovers	I-pers
took	O
up	O
