TOKEN	NE
at	O
3	O
--	O
A	B-pers
M	I-pers
came	O
&	O
took	O
leave	O
of	O
me	O
as	O
she	O
was	O
going	O
to	O
Mrs.	B-pers
Jackson	I-pers
s	O
&	O
I	O
should	O
not	O
see	O
her	O
all	O
day	O
--	O
had	O
Wm	B-pers
.	I-pers
Benn	I-pers
&	O
got	O
him	O
to	O
write	O
answers	O
to	O
notes	O
&	O
c	O
--	O
after	O
I	O
was	O
dreſsed	O
scribbled	O
in	O
my	O
diary	O
--	O
Miſs	B-pers
Palmer	I-pers
call	O
'd	O
but	O
was	O
was	O
not	O
let	O
in	O
as	O
I	O
was	O
dreſsing	O
--	O
A	O
little	O
before	O
5	O
Lord	B-pers
Stormont	I-pers
s	O
Charriot	O
came	O
for	O
me	O
went	O
there	O
to	O
dinner	O
--	O
only	O
Lady	B-pers
S——	I-pers
Mr.	B-pers
Nicholson	I-pers
(	O
Mr	B-pers
Murray	I-pers
s	O
tutor	O
&	O
me	O
--	O
the	O
3	O
boys	O
came	O
down	O
to	O
desert	O
--	O
Mr.	B-pers
N	I-pers
.	I-pers
&	O
they	O
left	O
us	O
soon	O
--	O
Lady	O
S	O
&	O
I	O
went	O
upstairs	O
&	O
had	O
a	O
comfortable	O
tête	O
a	O
tête	O
till	O
near	O
9	O
--	O
she	O
gave	O
me	O
½	O
a	O
Guinea	O
for	O
my	O
poor	O
Woman	O
--	O
we	O
talk	O
'd	O
of	O
ye	O
.	O
Royal	O
family	O
--	O
&	O
c	O
&	O
c	O
.	O
Lord	B-pers
Stormont	I-pers
came	O
in	O
for	O
10	O
Minutes	O
before	O
I	O
came	O
away	O
--	O
told	O
us	O
the	B-pers
Prince	I-pers
of	I-pers
Wales	I-pers
was	O
better	O
(	O
he	O
has	O
been	O
very	O
ill	O
again	O
&	O
if	O
he	O
goes	O
on	O
as	O
he	O
ha	O
d	O
s	O
done	O
it	O
is	O
thought	O
he	O
will	O
fall	O
a	O
Victim	O
to	O
his	O
irregularities	O
.	O
--	O
A	O
little	O
after	O
9	O
left	O
Ld	B-pers
.	I-pers
St	I-pers
.	I-pers
's	O
had	O
his	O
Chariot	O
--	O
went	O
to	O
Mrs.	B-pers
Burrows	I-pers
--	O
a	O
large	O
party	O
&	O
few	O
People	O
I	O
knew	O
.	O
ex	O
Conversed	O
wth	O
.	O
Young	B-pers
Mr.	I-pers
Cambridge	I-pers
Miſs	B-pers
C	I-pers
Smith	I-pers
M	O
&	O
a	O
few	O
others	O
.	O
At	O
½	O
past	O
ten	O
was	O
