TOKEN	NE
My	O
dear	O
Madam	O
true	O
friends	O
are	O
the	O
best	O
restoratives	O
to	O
a	O
Convalescent	O
;	O
&	O
therefore	O
I	O
shall	O
always	O
be	O
glad	O
to	O
enjoy	O
any	O
moments	O
you	O
can	O
spare	O
,	O
&	O
shall	O
be	O
much	O
flattered	O
by	O
the	O
honour	O
of	O
a	O
Visit	O
from	O
Lord	B-pers
Stormont	I-pers
.	O
I	O
am	O
certainly	O
getting	O
better	O
,	O
but	O
snails	O
past	O
74	O
,	O
whose	O
Shells	O
have	O
been	O
much	O
smashed	O
&	O
often	O
,	O
do	O
not	O
renew	O
them	O
rapidly	O
.	O
pray	O
say	O
a	O
thousand	O
kind	O
things	O
to	O
Miſs	B-pers
More	I-pers
,	O
whom	O
I	O
hope	O
it	O
will	O
not	O
be	O
long	O
before	O
I	O
have	O
the	O
pleasure	O
of	O
seeing	O
.	O
yrs	O
most	O
gratefully	O
Orford	B-pers
To	O
Mrs	B-pers
Dickenson	I-pers
