TOKEN	NE
How	O
doubly	O
unfortunate	O
I	O
am	O
,	O
my	O
dear	O
madam	O
,	O
to	O
miſs	O
the	O
great	O
pleasure	O
I	O
shoud	O
have	O
had	O
in	O
receiving	O
you	O
&	O
Mrs	B-pers
Garrick	I-pers
&	O
Mr	B-pers
D	I-pers
.	I-pers
on	O
Saturday	O
,	O
&	O
in	O
being	O
engaged	O
to	O
dinner	O
on	O
Sunday	O
.	O
you	O
coud	O
make	O
me	O
no	O
amends	O
but	O
by	O
taking	O
a	O
house	O
in	O
this	O
Neighbourhood	O
next	O
Summer	O
--	O
if	O
I	O
coud	O
reck	O
upon	O
on	O
upon	O
another	O
Summer	O
!	O
a	O
thousand	O
good	O
&	O
kind	O
wishes	O
attend	O
you	O
all	O
!	O
Orford	B-pers
excuse	O
my	O
trembling	O
hand	O
!	O
1795	O
To	O
Mrs	B-pers
Dickenson	I-pers
Lord	B-pers
Orford	I-pers
1795	O
