TOKEN,NE
THE,0
PROCEEDINGS,0
ON,0
THE,0
KING,0
's,0
Commission,0
of,0
the,0
Peace,0
",",0
AND,0
Oyer,0
and,0
Terminer,0
",",0
and,0
Goal,0
Delivery,0
of,0
Newgate,0
",",0
held,0
for,0
the,0
CITY,0
of,0
London,0
",",0
and,0
COUNTY,0
of,0
Middlesex,0
",",0
at,0
Justice-Hall,0
in,0
the,0
Old,0
Bayly,0
",",0
ON,0
Friday,0
and,0
Saturday,0
",",0
being,0
the,0
30th,0
and,0
31st,0
of,0
May,0
",",0
1718,0
.,0
In,0
the,0
Fourth,0
Year,0
of,0
His,0
MAJESTY,0
's,0
Reign,0
.,0
Before,0
the,0
Right,0
Hon,0
.,0
Sir,0
WILLIAM,B-pers
LEWEN,I-pers
",",0
Kt,0
.,0
Lord,0
Mayor,0
of,0
the,0
City,0
of,0
London,0
;,0
the,0
Lord,0
Chief,0
Justice,0
King,0
;,0
Mr.,0
Baron,B-pers
Mountagus,I-pers
;,0
Sir,0
William,B-pers
Thompson,I-pers
",",0
Kt,0
.,0
Recorder,0
;,0
John,B-pers
Raby,I-pers
",",0
Esq,0
;,0
Deputy,0
-,0
Recorder,0
",",0
and,0
several,0
of,0
his,0
Majesty,0
's,0
Justices,0
of,0
the,0
Peace,0
for,0
the,0
City,0
of,0
London,0
and,0
County,0
of,0
Middlesex,0
.,0
The,0
Jurors,0
Names,0
were,0
as,0
followeth,0
:,0
London,0
Jury,0
.,0
James,B-pers
Nathall,I-pers
John,B-pers
Hawkins,I-pers
Daniel,B-pers
Robertson,I-pers
John,B-pers
Barket,I-pers
William,B-pers
Noy,I-pers
William,B-pers
Meakins,I-pers
Thomas,B-pers
Archer,I-pers
Samuel,B-pers
Townsend,I-pers
Thomas,B-pers
Freeman,I-pers
Richard,B-pers
Loader,I-pers
John,B-pers
Banker,I-pers
John,B-pers
Hart,I-pers
.,0
Middlesex,0
Jury,0
.,0
Bruce,B-pers
Randal,I-pers
Joseph,B-pers
Partridge,I-pers
Hecter,B-pers
Mackenzie,I-pers
Thomas,B-pers
Whitting,I-pers
Percival,B-pers
Ludgate,I-pers
John,B-pers
Edwards,I-pers
Benjamin,B-pers
Forster,I-pers
Richard,B-pers
Jackson,I-pers
Charles,B-pers
Russel,I-pers
John,B-pers
Walkingham,I-pers
David,B-pers
Fysield,I-pers
James,B-pers
Harrison,I-pers
.,0
The,0
Proceedings,0
were,0
as,0
followeth,0
:,0
Frances,B-pers
Jacobs,I-pers
",",0
of,0
the,0
Parish,0
of,0
Christ,B-place
Church,I-place
",",0
was,0
indicted,0
for,0
feloniously,0
stealing,0
26,0
Ounces,0
of,0
Gum,0
Elamy,0
",",0
value,0
10,0
s.,0
in,0
the,0
Shop,0
of,0
John,B-pers
Antrim,I-pers
",",0
the,0
20th,0
of,0
May,0
last,0
.,0
The,0
Prosecutor,0
's,0
Servant,0
deposed,0
",",0
That,0
the,0
Prisoner,0
came,0
into,0
his,0
Master,0
's,0
Shop,0
under,0
pretence,0
of,0
buying,0
some,0
Coco-Nuts,0
",",0
and,0
took,0
the,0
Opportunity,0
to,0
steal,0
the,0
Gum,0
Elamy,0
.,0
Another,0
Evidence,0
deposed,0
",",0
that,0
the,0
Prisoner,0
brought,0
it,0
to,0
his,0
Shop,0
to,0
sell,0
",",0
and,0
he,0
suspecting,0
she,0
had,0
stollen,0
it,0
",",0
remembring,0
he,0
had,0
seen,0
such,0
Gum,0
lie,0
in,0
his,0
Neighbour,0
a,0
Druggist,0
's,0
Window,0
",",0
and,0
sending,0
to,0
enquire,0
",",0
the,0
Prosecutor,0
's,0
Servant,0
came,0
and,0
owned,0
it,0
.,0
The,0
Prisoner,0
deny,0
'd,0
the,0
Fact,0
",",0
pleading,0
she,0
used,0
to,0
deal,0
in,0
such,0
things,0
;,0
and,0
that,0
finding,0
it,0
in,0
her,0
Handkerchief,0
among,0
some,0
Chocolate,0
",",0
she,0
did,0
not,0
know,0
but,0
that,0
she,0
had,0
brought,0
it,0
from,0
home,0
.,0
This,0
did,0
not,0
avail,0
but,0
that,0
the,0
Jury,0
found,0
her,0
Guilty,0
to,0
the,0
Value,0
of,0
4,0
s.,0
10,0
d.,0
Transportation,0
for,0
7,0
Years,0
.,0
Hugh,B-pers
Alford,I-pers
",",0
of,0
St.,B-place
Martin,I-place
's,I-place
Ludgate,I-place
",",0
was,0
indicted,0
for,0
Assaulting,0
Ann,B-pers
May,I-pers
",",0
and,0
stealing,0
from,0
her,0
a,0
Pocket,0
",",0
a,0
Handkerchief,0
",",0
value,0
2,0
s.6,0
d.,0
and,0
a,0
quarter,0
of,0
a,0
pound,0
of,0
Thread,0
",",0
value,0
7,0
d.,0
the,0
12th,0
of,0
May,0
last,0
.,0
The,0
Prosecutor,0
deposed,0
",",0
that,0
as,0
she,0
was,0
passing,0
under,0
Ludgate,0
at,0
about,0
11,0
a,0
Clock,0
at,0
Night,0
",",0
she,0
was,0
met,0
by,0
the,0
Prisoner,0
",",0
who,0
gave,0
her,0
a,0
Jostle,0
",",0
pull,0
'd,0
of,0
her,0
Pocket,0
and,0
ran,0
away,0
;,0
but,0
she,0
pursuing,0
him,0
caught,0
hold,0
of,0
him,0
",",0
and,0
held,0
him,0
till,0
the,0
Watch,0
came,0
to,0
her,0
Assistance,0
upon,0
her,0
calling,0
out,0
.,0
This,0
was,0
confirm,0
'd,0
by,0
another,0
Evidence,0
:,0
Yet,0
the,0
Prisoner,0
deny,0
'd,0
the,0
Fact,0
.,0
The,0
Jury,0
found,0
him,0
Guilty,0
to,0
the,0
Value,0
of,0
10,0
d.,0
Transportation,0
for,0
7,0
Years,0
.,0
Eleanor,B-pers
Wade,I-pers
",",0
of,0
St.,B-place
Bartholomew,I-place
the,I-place
Great,I-place
",",0
was,0
indicted,0
for,0
feloniously,0
stealing,0
a,0
Silver,0
Spoon,0
",",0
value,0
10,0
s.,0
the,0
Property,0
of,0
James,B-pers
Rose,I-pers
",",0
the,0
8th,0
of,0
May,0
last,0
.,0
It,0
appeared,0
by,0
the,0
Evidence,0
",",0
that,0
the,0
Prisoner,0
being,0
a,0
poor,0
Woman,0
",",0
was,0
employ,0
'd,0
to,0
assist,0
the,0
Prosecutor,0
's,0
Servants,0
in,0
washing,0
Dishes,0
",",0
&,0
c.,0
in,0
the,0
Time,0
of,0
the,0
Passover,0
",",0
and,0
did,0
take,0
the,0
Spoon,0
and,0
sold,0
it,0
",",0
which,0
she,0
owned,0
upon,0
her,0
being,0
apprehended,0
:,0
But,0
yet,0
deny,0
'd,0
it,0
upon,0
her,0
Tryal,0
.,0
The,0
Fact,0
being,0
plainly,0
prov,0
'd,0
",",0
the,0
Jury,0
found,0
her,0
Guilty,0
to,0
the,0
Value,0
of,0
4,0
s.,0
10,0
d.,0
Transportation,0
for,0
7,0
Years,0
.,0
Samuel,B-pers
Whittle,I-pers
",",0
was,0
indicted,0
for,0
privately,0
stealing,0
a,0
Silk,0
Handkerchief,0
",",0
value,0
2,0
s.,0
6,0
d.,0
from,0
the,0
Person,0
of,0
Samuel,B-pers
Serjeant,I-pers
",",0
the,0
3d,0
of,0
May,0
last,0
.,0
The,0
Prosecutor,0
deposed,0
",",0
That,0
as,0
he,0
was,0
going,0
along,0
FleetStreet,0
he,0
felt,0
the,0
Prisoner,0
's,0
Hand,0
in,0
his,0
Pocket,0
",",0
saw,0
him,0
take,0
out,0
his,0
Handkerchief,0
and,0
thrust,0
it,0
into,0
his,0
Breeches,0
;,0
upon,0
which,0
he,0
pursued,0
him,0
and,0
he,0
was,0
seized,0
and,0
found,0
it,0
upon,0
him,0
.,0
The,0
Prisoner,0
pleaded,0
that,0
he,0
found,0
the,0
Handkerchief,0
on,0
the,0
Ground,0
",",0
and,0
made,0
great,0
Complaint,0
that,0
he,0
had,0
been,0
barbarously,0
used,0
by,0
the,0
Prosecutor,0
",",0
knock,0
'd,0
down,0
",",0
made,0
all,0
over,0
of,0
a,0
gore,0
Blood,0
",",0
and,0
bled,0
at,0
least,0
near,0
a,0
Pint,0
and,0
half,0
.,0
The,0
Prosecutor,0
own,0
'd,0
that,0
the,0
Prisoner,0
was,0
indeed,0
knock,0
'd,0
down,0
but,0
not,0
by,0
him,0
",",0
but,0
be,0
in,0
pursuing,0
him,0
",",0
his,0
Sword,0
got,0
between,0
his,0
Legs,0
so,0
that,0
the,0
Prisoner,0
got,0
the,0
start,0
of,0
him,0
",",0
and,0
he,0
calling,0
out,0
to,0
stop,0
him,0
",",0
some,0
body,0
did,0
knock,0
him,0
down,0
",",0
and,0
that,0
one,0
J.,0
