TOKEN,NE
THE,0
TRYALS,0
OF,0
THE,0
PRISONERS,0
AT,0
THE,0
Sessions-House,0
in,0
the,0
Old,0
Bayly,0
",",0
Which,0
began,0
there,0
on,0
Wednesday,0
the,0
6th,0
of,0
this,0
Instant,0
September,0
",",0
and,0
ended,0
on,0
Thursday,0
the,0
7th,0
of,0
the,0
same,0
.,0
But,0
more,0
remarkably,0
of,0
the,0
Pewterer,0
",",0
who,0
was,0
Tryed,0
for,0
Killing,0
the,0
Boy,0
in,0
Walbrook,0
.,0
Together,0
with,0
the,0
Bailiffs,0
Tryals,0
for,0
Killing,0
a,0
Man,0
upon,0
an,0
Arrest,0
.,0
As,0
likewise,0
the,0
Account,0
of,0
those,0
Condemned,0
",",0
Burnt,0
in,0
the,0
Hand,0
",",0
and,0
to,0
be,0
Whipt,0
;,0
with,0
many,0
other,0
Remarkable,0
Passages,0
.,0
September,0
6,0
.,0
This,0
Day,0
the,0
Sessions,0
of,0
Oyer,0
and,0
Terminer,0
for,0
London,0
and,0
Middlesex,0
began,0
in,0
the,0
Old,0
Bayly,0
",",0
where,0
the,0
Proceedings,0
were,0
these,0
sequent,0
.,0
ANN,B-pers
Parkinson,I-pers
was,0
Indicted,0
for,0
Robbing,0
Sarah,B-pers
Puzny,I-pers
of,0
several,0
pieces,0
of,0
Plate,0
",",0
a,0
Mantua,0
Gown,0
",",0
pieces,0
of,0
Gold,0
",",0
and,0
a,0
considerable,0
quantity,0
of,0
Silver,0
Coin,0
",",0
all,0
amounting,0
to,0
upwards,0
of,0
50,0
pounds,0
;,0
a,0
great,0
part,0
of,0
which,0
was,0
found,0
in,0
her,0
Custody,0
",",0
and,0
at,0
such,0
places,0
where,0
she,0
had,0
pawned,0
them,0
;,0
and,0
it,0
being,0
evident,0
thet,0
she,0
Confessed,0
the,0
Robbery,0
since,0
her,0
Imprisonment,0
",",0
she,0
was,0
found,0
Guilty,0
",",0
though,0
she,0
pleaded,0
that,0
they,0
were,0
given,0
her,0
to,0
sell,0
by,0
a,0
Woman,0
that,0
owed,0
her,0
Money,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
John,B-pers
Clifford,I-pers
received,0
his,0
Tryal,0
for,0
taking,0
a,0
Queen,0
Elizabeth,0
Piece,0
of,0
Gold,0
out,0
of,0
the,0
Pocket,0
of,0
John,B-pers
Paine,I-pers
",",0
a,0
Person,0
who,0
came,0
to,0
lodg,0
at,0
an,0
Inn,0
",",0
where,0
he,0
was,0
under-Ostler,0
",",0
which,0
he,0
had,0
disposed,0
of,0
to,0
a,0
Goldsmith,0
for,0
25,0
Shillings,0
",",0
at,0
first,0
he,0
denied,0
it,0
",",0
but,0
afterwards,0
said,0
hefound,0
it,0
",",0
but,0
that,0
availed,0
him,0
nothing,0
",",0
for,0
he,0
was,0
found,0
Guilty,0
.,0
Richard,B-pers
Trebarford,I-pers
upon,0
his,0
Arraignment,0
for,0
stealing,0
a,0
Tankard,0
",",0
laid,0
in,0
the,0
Indictment,0
