TOKEN,NE
A,0
true,0
NARRATIVE,0
Of,0
the,0
Proceedings,0
at,0
the,0
Sessions-house,0
IN,0
THE,0
OLD-BAYLY,0
",",0
At,0
a,0
Sessions,0
of,0
Peace,0
there,0
held,0
;,0
Which,0
began,0
on,0
Wednesday,0
the,0
23d,0
.,0
of,0
this,0
Instant,0
August,0
",",0
and,0
ended,0
on,0
Fryday,0
the,0
25th,0
",",0
1676,0
.,0
Setting,0
forth,0
the,0
several,0
Facts,0
",",0
Tryals,0
",",0
and,0
Condemnation,0
Of,0
seventeen,0
persons,0
sentenced,0
to,0
Die,0
.,0
And,0
several,0
other,0
notorious,0
Malefactors,0
for,0
several,0
Crimes,0
.,0
With,0
an,0
Account,0
how,0
many,0
are,0
Burn,0
'd,0
in,0
the,0
Hand,0
",",0
to,0
be,0
Transported,0
",",0
and,0
to,0
be,0
Whipt,0
.,0
Licensed,0
Aug.,0
26,0
.,0
1676,0
.,0
Ro,0
.,0
L'Estrange,0
.,0
LONDON,0
:,0
Printed,0
for,0
D.,0
M.,0
1676,0
.,0
A,0
Narrative,0
of,0
the,0
Proceedings,0
at,0
the,0
Sessions,0
",",0
Aug.,0
24,0
.,0
1676,0
.,0
FOr,0
the,0
satisfaction,0
of,0
the,0
world,0
",",0
and,0
warning,0
of,0
Persons,0
vitiously,0
enclined,0
with,0
variety,0
of,0
Examples,0
",",0
wherein,0
ill,0
Courses,0
justly,0
are,0
punisht,0
with,0
lamentable,0
Ends,0
",",0
we,0
have,0
thought,0
fit,0
to,0
continue,0
this,0
Narrative,0
:,0
The,0
present,0
Sessions,0
being,0
no,0
less,0
remarkable,0
than,0
any,0
that,0
have,0
preceded,0
it,0
;,0
but,0
rather,0
pregnant,0
with,0
more,0
notorious,0
Rogueries,0
:,0
And,0
because,0
from,0
the,0
Female,0
Sex,0
sprung,0
all,0
our,0
Woes,0
and,0
bad,0
Inclinations,0
at,0
first,0
",",0
we,0
may,0
begin,0
with,0
The,0
Trial,0
of,0
three,0
very,B-pers
young,I-pers
Women,I-pers
",",0
who,0
were,0
grown,0
so,0
couragious,0
in,0
Villany,0
",",0
as,0
to,0
break,0
open,0
a,0
house,0
at,0
Islington,B-place
:,0
one,0
of,0
them,0
had,0
a,0
Mother,0
liv,0
'd,0
there,0
",",0
and,0
carried,0
two,0
of,0
her,0
Gronies,0
thither,0
",",0
and,0
about,0
12,0
a,0
Clock,0
at,0
Night,0
",",0
they,0
attempted,0
with,0
a,0
Picklock,0
to,0
open,0
this,0
Neighbours,0
Door,0
;,0
but,0
not,0
being,0
able,0
to,0
effect,0
it,0
",",0
she,0
that,0
was,0
acquainted,0
run,0
to,0
her,0
Mothers,0
and,0
got,0
a,0
Key,0
",",0
and,0
with,0
that,0
wrinch,0
'd,0
out,0
some,0
Nails,0
",",0
and,0
took,0
down,0
a,0
Casement,0
",",0
and,0
so,0
got,0
in,0
",",0
whilst,0
one,0
stood,0
ready,0
at,0
the,0
Window,0
to,0
receive,0
the,0
Booty,0
",",0
and,0
the,0
other,0
was,0
very,0
advantageously,0
posted,0
in,0
the,0
Street,0
",",0
to,0
give,0
notice,0
to,0
the,0
Attacquers,0
",",0
if,0
any,0
Alarm,0
hapned,0
.,0
They,0
stole,0
a,0
considerable,0
quantity,0
of,0
Linnen,0
and,0
Cloaths,0
",",0
and,0
had,0
done,0
more,0
mischief,0
",",0
had,0
theynot,0
been,0
frighted,0
with,0
a,0
noise,0
",",0
as,0
if,0
somebody,0
were,0
stirring,0
in,0
the,0
Chamber,0
;,0
however,0
they,0
got,0
away,0
safe,0
",",0
but,0
with,0
such,0
unlucky,0
haste,0
",",0
that,0
they,0
left,0
the,0
Key,0
in,0
the,0
Room,0
",",0
which,0
the,0
Woman,0
of,0
the,0
house,0
next,0
Morning,0
finding,0
",",0
and,0
knowing,0
it,0
to,0
be,0
her,0
Neighbours,0
",",0
whose,0
Daughter,0
was,0
noted,0
to,0
be,0
of,0
an,0
ill,0
repute,0
",",0
she,0
seized,0
them,0
upon,0
suspicion,0
;,0
and,0
they,0
in,0
effect,0
confessed,0
the,0
Fact,0
before,0
the,0
Justice,0
:,0
but,0
the,0
Jury,0
found,0
only,0
two,0
Guilty,0
",",0
so,0
that,0
their,0
Scout,0
was,0
acquitted,0
.,0
The,0
next,0
was,0
a,0
Fellow,B-pers
for,0
stealing,0
a,0
Bed,0
",",0
Rug,0
",",0
Blankets,0
",",0
Curtains,0
",",0
&,0
c.,0
Two,0
of,0
them,0
came,0
to,0
a,0
publique,0
house,0
in,0
Barnet,B-place
to,0
lodge,0
",",0
in,0
the,0
night,0
having,0
made,0
up,0
the,0
whole,0
furniture,0
of,0
the,0
Bed,0
into,0
Bundles,0
",",0
with,0
the,0
Cords,0
tied,0
to,0
the,0
Window,0
",",0
one,0
of,0
them,0
got,0
down,0
into,0
a,0
Back-yard,0
;,0
the,0
other,0
flung,0
out,0
the,0
things,0
and,0
followed,0
;,0
after,0
they,0
had,0
marched,0
two,0
or,0
three,0
Miles,0
towards,0
London,0
",",0
but,0
out,0
of,0
the,0
Road,0
and,0
a,0
little,0
before,0
Sun,0
rising,0
",",0
a,0
Countrey-man,0
going,0
to,0
work,0
observed,0
and,0
suspected,0
them,0
",",0
and,0
with,0
his,0
Fellow,0
Labourer,0
having,0
dogg,0
'd,0
them,0
a,0
pretty,0
way,0
",",0
assoon,0
as,0
they,0
perceived,0
it,0
",",0
they,0
flung,0
down,0
their,0
Bundles,0
",",0
and,0
prepared,0
to,0
fight,0
",",0
without,0
any,0
provocation,0
",",0
or,0
one,0
word,0
said,0
to,0
them,0
:,0
whereupon,0
the,0
Countryman,0
knockt,0
one,0
of,0
them,0
down,0
with,0
a,0
Pease,0
hook,0
",",0
who,0
was,0
now,0
tryed,0
and,0
found,0
Guilty,0
;,0
the,0
other,0
fled,0
",",0
but,0
left,0
all,0
the,0
Baggage,0
on,0
the,0
place,0
.,0
Two,0
young,B-pers
Fellows,I-pers
were,0
arraigned,0
for,0
a,0
Burglary,0
at,0
Enfield,B-place
",",0
that,0
had,0
got,0
their,0
Pillage,0
in,0
two,0
Sacks,0
upon,0
their,0
horses,0
",",0
and,0
crossing,0
the,0
Country,0
",",0
were,0
seen,0
to,0
ride,0
through,0
Holloway,0
by,0
one,0
that,0
knew,0
them,0
to,0
be,0
notorious,0
Thieves,0
;,0
who,0
suspecting,0
by,0
the,0
time,0
",",0
being,0
not,0
yetSun-rising,0
",",0
and,0
their,0
Bundles,0
",",0
that,0
they,0
had,0
made,0
that,0
sally,0
to,0
force,0
Contribution,0
from,0
some,0
of,0
their,0
Neighbours,0
",",0
or,0
in,0
plain,0
English,0
",",0
had,0
been,0
breaking,0
open,0
some,0
house,0
",",0
got,0
a,0
horse,0
",",0
and,0
some,0
company,0
pursuing,0
them,0
",",0
took,0
them,0
at,0
Islington,0
.,0
They,0
pretended,0
they,0
found,0
the,0
Goods,0
in,0
the,0
street,0
neer,0
Coney,0
;,0
but,0
the,0
owner,B-pers
swearing,0
himself,0
robb,0
'd,0
that,0
very,0
night,0
",",0
and,0
that,0
these,0
were,0
his,0
Goods,0
taken,0
out,0
of,0
his,0
house,0
",",0
they,0
were,0
both,0
found,0
guilty,0
of,0
Burglary,0
.,0
A,0
poor,0
Scotch-Seaman,B-pers
was,0
tried,0
for,0
speaking,0
some,0
most,0
wicked,0
and,0
detestable,0
words,0
of,0
our,0
Soveraign,0
Lord,0
the,B-pers
King,I-pers
;,0
and,0
that,0
he,0
the,0
said,0
Prisoner,0
Did,0
not,0
care,0
if,0
the,0
whole,0
Nation,0
were,0
damn,0
'd,0
and,0
destroyed,0
.,0
The,0
words,0
were,0
fully,0
proved,0
by,0
a,0
Gentlemen,0
of,0
Quality,0
",",0
to,0
whom,0
they,0
were,0
spoken,0
",",0
and,0
by,0
two,0
others,0
present,0
;,0
but,0
it,0
also,0
appearing,0
that,0
at,0
the,0
time,0
of,0
speaking,0
the,0
Prisoner,0
was,0
extraordinary,0
drunk,0
",",0
for,0
he,0
had,0
just,0
before,0
been,0
taken,0
up,0
like,0
one,0
dead,0
in,0
the,0
streets,0
neer,0
Billinsgate,0
by,0
some,0
that,0
knew,0
him,0
",",0
and,0
laid,0
in,0
a,0
Boat,0
to,0
carry,0
him,0
to,0
Gravesend,0
",",0
he,0
belonging,0
to,0
a,0
ship,0
outward,0
bound,0
for,0
Guinny,0
