TOKEN,NE
THE,0
PROCEEDINGS,0
ON,0
THE,0
King,0
's,0
Commissions,0
of,0
the,0
Peace,0
",",0
Oyer,0
and,0
Terminer,0
",",0
and,0
Gaol,0
Delivery,0
FOR,0
THE,0
CITY,0
of,0
LONDON,0
;,0
And,0
also,0
the,0
Gaol,0
Delivery,0
for,0
the,0
County,0
of,0
MIDDLESEX,0
",",0
HELD,0
AT,0
JUSTICE-HALL,0
in,0
the,0
OLD-BAILEY,0
",",0
On,0
Wednesday,0
the,0
4th,0
",",0
Thursday,0
the,0
5th,0
",",0
Friday,0
the,0
6th,0
and,0
Saturday,0
the,0
7th,0
of,0
DECEMBER,0
.,0
In,0
the,0
Twenty-eighth,0
Year,0
of,0
His,0
MAJESTY,0
's,0
Reign,0
.,0
NUMBER,0
I.,0
for,0
the,0
YEAR,0
1755,0
.,0
Being,0
the,0
First,0
SESSIONS,0
in,0
the,0
MAYORALTY,0
of,0
THE,0
RIGHT,0
HONOURABLE,0
STEPHEN,B-pers
THEODORE,I-pers
JANSSEN,I-pers
",",0
Esq,0
;,0
LORD-MAYOR,0
of,0
the,0
CITY,0
of,0
LONDON,0
.,0
LONDON,0
:,0
Printed,0
",",0
and,0
sold,0
by,0
M.,0
COOPER,0
at,0
the,0
Globe,0
",",0
in,0
Pater-noster,0
Row,0
.,0
1755,0
.,0
[,0
Price,0
Four-pence,0
.,0
],0
THE,0
PROCEEDINGS,0
ON,0
THE,0
King,0
's,0
Commissions,0
of,0
the,0
Peace,0
",",0
Oyer,0
and,0
Terminer,0
",",0
and,0
Gaol,0
Delivery,0
held,0
for,0
the,0
City,0
of,0
LONDON,0
",",0
&,0
c.,0
BEFORE,0
the,0
Right,0
Honourable,0
STEPHEN,B-pers
THEODORE,I-pers
JANSSEN,I-pers
",",0
Esq,0
;,0
Lord-Mayor,0
of,0
the,0
City,0
of,0
London,0
",",0
the,0
honourable,0
Sir,0
THOMAS,B-pers
DENNISON,I-pers
",",0
Knt,0
.,0
*,0
the,0
honourable,0
Sir,0
SIDNEY,B-pers
STAFFORD,I-pers
SMYTHE,0
",",0
Knt,0
.,0
+,0
WILLIAM,B-pers
MORETON,I-pers
",",0
Esq,0
;,0
Recorder,0
++,0
",",0
and,0
others,0
of,0
his,0
Majesty,0
's,0
Justices,0
of,0
Oyer,0
and,0
Terminer,0
for,0
the,0
said,0
City,0
and,0
County,0
.,0
N.,0
B,0
.,0
The,0
characters,0
*,0
+,0
++,0
direct,0
to,0
the,0
Judge,0
by,0
whom,0
the,0
prisoner,0
was,0
tried,0
;,0
also,0
(,0
L.,0
),0
and,0
(,0
M.,0
),0
by,0
what,0
Jury,0
.,0
London,0
Jury,0
.,0
Edward,B-pers
Cole,I-pers
",",0
James,B-pers
Ayscough,I-pers
",",I-pers
Nicholas,B-pers
Pennington,I-pers
",",0
John,B-pers
Smith,I-pers
",",0
Zacharias,B-pers
Putt,I-pers
",",0
Edward,B-pers
Bayl,I-pers
",",0
owyer,B-pers
Ward,I-pers
",",0
Peter,B-pers
Dutton,I-pers
",",I-pers
John,B-pers
Neale,I-pers
",",0
William,B-pers
Goulding,I-pers
",",0
John,B-pers
Salmon,I-pers
.,0
Middlesex,0
Jury,0
.,0
Richard,B-pers
Smith,I-pers
",",0
Richard,B-pers
Prosser,I-pers
",",0
Colin,B-pers
Dollinson,I-pers
",",0
John,B-pers
Darwood,I-pers
",",I-pers
Edward,B-pers
Poole,I-pers
",",0
Thomas,B-pers
Spicer,I-pers
",",0
Thomas,B-pers
Treslove,I-pers
",",0
Richard,B-pers
Errington,I-pers
",",0
James,B-pers
Sinclair,I-pers
",",0
Thomas,B-pers
Stower,I-pers
",",0
Steven,B-pers
Graves,I-pers
.,0
1,0
.,0
(,0
M.,0
),0
Michael,B-pers
Harris,I-pers
was,0
indicted,0
for,0
stealing,0
three,0
pair,0
of,0
callimanco,0
shoes,0
",",0
value,0
9,0
s.,0
two,0
pair,0
of,0
satten,0
shoes,0
",",0
value,0
20,0
s.,0
one,0
linen,0
shirt,0
",",0
one,0
lawn,0
neckcloth,0
",",0
and,0
one,0
linen,0
table-cloth,0
",",0
the,0
property,0
of,0
John,B-pers
Cross,I-pers
",",0
Nov.,0
25,0
.,0
++,0
John,B-pers
Cross,I-pers
.,0
I,0
am,0
a,0
shoe-maker,0
;,0
the,0
prisoner,0
is,0
my,0
apprentice,0
he,0
has,0
been,0
with,0
me,0
ever,0
since,0
last,0
March,0
.,0
About,0
a,0
fortnight,0
ago,0
I,0
missed,0
a,0
shirt,0
and,0
table-cloth,0
.,0
I,0
suspected,0
the,0
prisoner,0
",",0
and,0
charged,0
him,0
with,0
it,0
;,0
he,0
denied,0
it,0
",",0
and,0
on,0
Monday,0
the,0
5th,0
of,0
November,0
in,0
the,0
morning,0
",",0
he,0
got,0
up,0
and,0
opened,0
the,0
shop,0
",",0
and,0
went,0
away,0
with,0
five,0
pair,0
of,0
shoes,0
.,0
He,0
lay,0
in,0
the,0
shop,0
;,0
when,0
I,0
got,0
up,0
",",0
I,0
missed,0
the,0
shoes,0
;,0
he,0
was,0
brought,0
back,0
to,0
my,0
house,0
on,0
Tuesday,0
night,0
by,0
some,0
neighbours,0
apprentices,0
.,0
I,0
charged,0
him,0
with,0
the,0
shoes,0
:,0
he,0
confessed,0
the,0
taking,0
the,0
things,0
in,0
the,0
indictment,0
",",0
and,0
took,0
me,0
to,0
three,0
pawn-brokers,0
",",0
but,0
I,0
found,0
none,0
of,0
them,0
.,0
I,0
said,0
",",0
if,0
he,0
would,0
confess,0
",",0
I,0
did,0
not,0
want,0
to,0
hurt,0
him,0
",",0
or,0
do,0
any,0
thing,0
at,0
all,0
to,0
him,0
;,0
I,0
carried,0
him,0
before,0
a,0
justice,0
next,0
day,0
;,0
there,0
he,0
said,0
he,0
sold,0
the,0
shoes,0
in,0
Rag-fair,0
.,0
Q,0
.,0
You,0
say,0
",",0
you,0
promised,0
you,0
would,0
not,0
prosecute,0
him,0
.,0
John,B-pers
Cross,I-pers
",",0
if,0
I,0
found,0
the,0
shoes,0
;,0
but,0
I,0
have,0
not,0
found,0
them,0
yet,0
",",0
nor,0
will,0
he,0
confess,0
where,0
they,0
are,0
",",0
neither,0
had,0
I,0
any,0
of,0
my,0
things,0
again,0
.,0
The,0
justice,0
asked,0
him,0
if,0
he,0
knew,0
any,0
shop,0
there,0
?,0
He,0
said,0
",",0
no,0
;,0
he,0
sold,0
them,0
to,0
the,0
people,0
going,0
about,0
with,0
cloaths,0
on,0
their,0
arms,0
",",0
and,0
that,0
he,0
sold,0
all,0
of,0
them,0
for,0
4,0
s.,0
6,0
d.,0
and,0
said,0
he,0
put,0
dirt,0
on,0
the,0
bottoms,0
of,0
them,0
",",0
to,0
make,0
them,0
look,0
like,0
old,0
ones,0
.,0
Charles,B-pers
Chamberlain,I-pers
.,0
I,0
heard,0
the,0
prisoner,0
say,0
before,0
justice,0
Fielding,0
",",0
that,0
he,0
stole,0
three,0
pair,0
of,0
callimanco,0
shoes,0
",",0
and,0
two,0
pair,0
of,0
satten,0
ones,0
",",0
a,0
shirt,0
",",0
a,0
neckcloth,0
",",0
and,0
a,0
table-cloth,0
",",0
and,0
that,0
he,0
sold,0
them,0
in,0
Rag-fair,0
.,0
The,0
prisoner,0
said,0
nothing,0
in,0
his,0
defence,0
.,0
Guilty,0
.,0
[,0
Transportation,0
.,0
See,0
summary,0
.,0
],0
2,0
",",0
3,0
.,0
(,0
M.,0
),0
John,B-pers
Noon,I-pers
and,0
Henry,B-pers
Goodwin,I-pers
were,0
indicted,0
",",0
for,0
that,0
they,0
on,0
one,0
James,B-pers
Flemming,I-pers
did,0
make,0
an,0
assault,0
",",0
and,0
then,0
and,0
there,0
in,0
a,0
terrible,0
manner,0
did,0
demand,0
the,0
money,0
of,0
the,0
said,0
James,0
",",0
with,0
a,0
felonious,0
intent,0
the,0
money,0
of,0
the,0
said,0
James,0
",",0
against,0
his,0
will,0
to,0
steal,0
",",0
take,0
",",0
and,0
carry,0
away,0
.,0
Oct.,0
29,0
.,0
*,0
James,0
Flemming,0
.,0
On,0
the,0
29th,0
of,0
October,0
I,0
was,0
up,0
at,0
Islington,0
",",0
and,0
coming,0
home,0
about,0
a,0
quarter,0
after,0
seven,0
in,0
the,0
evening,0
",",0
by,0
Tunbridge-wells,B-place
",",0
the,0
two,0
prisoners,0
followed,0
me,0
down,0
to,0
the,0
Spaw,0
",",0
from,0
thence,0
to,0
the,0
Dog,0
and,0
Duck,0
;,0
there,0
Noon,0
pulled,0
out,0
a,0
pistol,0
