TOKEN,NE
THE,0
PROCEEDINGS,0
ON,0
THE,0
KING,0
's,0
Commission,0
of,0
the,0
Peace,0
",",0
AND,0
Oyer,0
and,0
Terminer,0
",",0
and,0
Goal-Delivery,0
of,0
Newgate,0
",",0
held,0
for,0
the,0
CITY,0
of,0
London,0
",",0
and,0
COUNTY,0
of,0
Middlesex,0
",",0
at,0
Justice-Hall,0
in,0
the,0
Old,0
Bayly,0
:,0
ON,0
Wednesday,0
",",0
Thursday,0
",",0
Friday,0
",",0
and,0
Saturday,0
",",0
being,0
the,0
4th,0
",",0
5th,0
",",0
6th,0
",",0
and,0
7th,0
of,0
July,0
",",0
1722.,0
in,0
the,0
English,0
Year,0
of,0
His,0
MAJESTY,0
's,0
Reign,0
.,0
BEFORE,0
the,0
Right,0
Honourable,0
Sir,0
WILLIAM,B-pers
STEWART,I-pers
",",0
Kt,0
.,0
Lord,0
Mayor,0
of,0
the,0
City,0
of,0
London,0
;,0
the,0
Right,0
Honourable,0
the,0
Lord,0
Chief,0
Baron,B-pers
Montague,I-pers
;,0
the,0
Honourable,0
Mr.,0
Justice,0
Dormer,0
",",0
and,0
Mr.,0
Baron,B-pers
Page,I-pers
;,0
Sir,0
William,B-pers
Thomson,I-pers
",",0
Kt,0
.,0
Recorder,0
;,0
with,0
several,0
of,0
His,0
Majesty,0
's,0
Justices,0
of,0
the,0
Peace,0
for,0
the,0
City,0
of,0
London,0
and,0
Country,0
of,0
Middlesex,0
.,0
London,0
Jury,0
John,B-pers
Ford,I-pers
",",0
Joseph,B-pers
Hammond,I-pers
",",0
Robert,B-pers
Ramshaw,I-pers
",",0
Stephen,B-pers
Prew,I-pers
",",0
Samnel,B-pers
Campion,I-pers
",",0
Hugh,B-pers
Handy,I-pers
",",0
James,B-pers
Dent,I-pers
",",0
Clande,B-pers
Viet,I-pers
",",0
William,B-pers
Jones,I-pers
",",0
John,B-pers
Stanly,I-pers
",",0
Richard,B-pers
Ward,I-pers
",",0
Thomas,B-pers
Crouder,I-pers
",",0
Middlesex,0
Jury,0
Josiah,B-pers
Tidmarsh,I-pers
",",0
Thomas,B-pers
Hall,I-pers
",",0
John,B-pers
Johnson,I-pers
Daniel,B-pers
Lee,I-pers
James,B-pers
Gwinny,I-pers
",",0
Edward,B-pers
Tomkins,I-pers
Guy,B-pers
Stone,I-pers
",",0
John,B-pers
Wilson,I-pers
",",0
Samnel,B-pers
Worrel,I-pers
",",0
Samnel,B-pers
Phipps,I-pers
",",0
Arthur,B-pers
Beach,I-pers
",",0
John,B-pers
Pain,I-pers
",",0
Jane,B-pers
Holms,I-pers
of,0
St.,B-place
Michael,I-place
Crooked,I-place
Lane,I-place
",",0
was,0
indicted,0
for,0
privately,0
stealing,0
out,0
of,0
the,0
Shop,0
of,0
Samuel,B-pers
Wilson,I-pers
",",0
1,0
Gross,0
of,0
Pearl,0
Buttons,0
",",0
value,0
10,0
s.,0
on,0
the,0
20,0
of,0
June,0
last,0
.,0
Joseph,B-pers
Lock,I-pers
depos,0
'd,0
",",0
that,0
the,0
prisoner,0
came,0
into,0
his,0
Master,0
's,0
Shop,0
with,0
a,0
Basket,0
",",0
which,0
she,0
set,0
upon,0
the,0
Compter,0
",",0
where,0
3,0
or,0
4,0
Gross,0
of,0
Buttons,0
were,0
pil,0
'd,0
up,0
;,0
she,0
bought,0
a,0
Penknife,0
",",0
which,0
she,0
paid,0
for,0
",",0
and,0
went,0
away,0
.,0
That,0
he,0
followed,0
the,0
prisoner,0
",",0
and,0
found,0
a,0
Gross,0
of,0
Buttons,0
in,0
her,0
Basket,0
.,0
The,0
prisoner,0
in,0
her,0
Defence,0
said,0
",",0
there,0
were,0
People,0
in,0
the,0
Shop,0
",",0
by,0
whom,0
her,0
Basket,0
was,0
thrown,0
down,0
",",0
and,0
she,0
believed,0
the,0
Goods,0
were,0
thrown,0
into,0
it,0
unknown,0
to,0
her,0
.,0
Guilty,0
to,0
the,0
value,0
of,0
4s,0
.,0
and,0
10d,0
.,0
[,0
Transportation,0
.,0
See,0
summary,0
.,0
],0
Thomas,B-pers
Wakelin,I-pers
alias,0
John,0
Hawkins,0
(,0
a,0
Boy,0
),0
of,0
St.,B-place
Edmond,I-place
the,I-place
King,I-place
",",0
was,0
indicted,0
for,0
feloniously,0
stealing,0
out,0
of,0
the,0
House,0
of,0
Isaac,B-pers
Branch,I-pers
",",0
Thirty,0
three,0
Moidores,0
",",0
value,0
27s,0
.,0
each,0
;,0
a,0
Pistole,0
",",0
val,0
.,0
16s,0
.,0
a,0
half,0
Pistole,0
",",0
val,0
.,0
8s,0
.,0
and,0
40s,0
.,0
the,0
Money,0
of,0
Richard,B-pers
Tims,I-pers
;,0
and,0
eight,0
Broad,0
Pieces,0
",",0
value,0
23s,0
.,0
each,0
",",0
and,0
14,0
Guineas,0
and,0
2,0
half,0
Guineas,0
",",0
the,0
Property,0
of,0
Isaac,B-pers
Branch,I-pers
on,0
the,0
5th,0
of,0
June,0
last,0
.,0
Isaac,0
Branch,0
depos,0
'd,0
that,0
he,0
keeps,0
the,0
Sword,B-place
Blade,I-place
Coffee-House,I-place
in,I-place
Birchin,I-place
Lane,I-place
",",0
and,0
on,0
Sunday,0
",",0
June,0
3.,0
in,0
the,0
Afternoon,0
",",0
going,0
to,0
Church,0
",",0
he,0
left,0
the,0
prisoner,0
(,0
who,0
was,0
his,0
Apprentice,0
),0
at,0
home,0
;,0
when,0
he,0
returned,0
",",0
the,0
Boy,0
was,0
gone,0
",",0
and,0
about,0
76,0
l.,0
which,0
was,0
in,0
two,0
Bags,0
.,0
taken,0
out,0
of,0
a,0
Drawer,0
in,0
the,0
Coffee,0
Room,0
.,0
Upon,0
Enquiry,0
",",0
he,0
found,0
the,0
prisoner,0
had,0
left,0
about,0
60,0
l.,0
with,0
Mr.,0
Jennings,0
at,0
the,0
Black,0
Swan,0
in,0
Holbourn,0
from,0
whence,0
the,0
prisoner,0
took,0
Coach,0
for,0
York,0
;,0
he,0
pursued,0
",",0
and,0
took,0
him,0
",",0
at,0
Welling,0
in,0
Herfordshire,0
.,0
His,0
Confession,0
before,0
Sir,0
Frances,B-pers
Forbes,I-pers
was,0
read,0
",",0
in,0
which,0
he,0
own,0
'd,0
",",0
that,0
between,0
3,0
and,0
4,0
in,0
the,0
Afternoon,0
",",0
he,0
opened,0
the,0
Drawer,0
with,0
a,0
Cale,0
Knife,0
",",0
took,0
out,0
the,0
Money,0
",",0
went,0
with,0
it,0
to,0
Jennings,0
's,0
who,0
made,0
him,0
drunk,0
",",0
and,0
the,0
persuaded,0
him,0
to,0
buy,0
3,0
Rings,0
",",0
2,0
Wigs,0
",",0
Stockings,0
",",0
Caps,0
",",0
and,0
other,0
Things,0
",",0
of,0
his,0
Customers,0
.,0
That,0
he,0
left,0
61,0
l.,0
1,0
s.,0
with,0
Jennings,0
who,0
gave,0
him,0
a,0
Bill,0
upon,0
Mr.,0
Spike,0
",",0
at,0
York,0
.,0
for,0
the,0
same,0
Sum,0
:,0
That,0
he,0
paid,0
a,0
Guinea,0
for,0
the,0
Coach,0
",",0
and,0
gave,0
Jennings,0
another,0
Guineas,0
which,0
he,0
requir,0
'd,0
for,0
his,0
trouble,0
;,0
and,0
further,0
",",0
that,0
he,0
was,0
excited,0
to,0
this,0
Robbery,0
by,0
a,0
Woman,0
that,0
clean,0
'd,0
Shoes,0
behind,0
the,0
Royal,0
Exchange,0
.,0
In,0
his,0
Defence,0
he,0
said,0
much,0
to,0
the,0
same,0
Effect,0
.,0
Guilty,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
Maybell,B-pers
Weyman,I-pers
Spinster,0
",",0
of,0
St.,B-place
Dunstan,I-place
in,I-place
the,I-place
West,I-place
",",0
was,0
indicted,0
for,0
feloniously,0
stealing,0
out,0
of,0
the,0
House,0
of,0
David,B-pers
Bowers,I-pers
",",0
a,0
Silver,0
Cup,0
",",0
val,0
3,0
l.,0
l.s,0
.,0
on,0
the,0
21,0
st,0
of,0
June,0
last,0
.,0
David,B-pers
Bowers,I-pers
depos,0
'd,0
",",0
that,0
the,0
prisoner,0
",",0
(,0
who,0
kept,0
Company,0
with,0
a,0
Man,0
who,0
was,0
not,0
her,0
Husband,0
),0
inveigled,0
his,0
Daughter,0
to,0
rob,0
him,0
",",0
and,0
run,0
away,0
with,0
her,0
.,0
Isabel,B-pers
Bowers,I-pers
confirm,0
'd,0
the,0
same,0
",",0
and,0
that,0
the,0
prisoner,0
sold,0
the,0
Cup,0
to,0
Mott,B-pers
Lane,I-pers
",",0
a,0
