TOKEN,NE
The,0
TRUE,0
PROCEEDINGS,0
OF,0
THE,0
SESSIONS,0
",",0
Begun,0
at,0
the,0
OLD-BAYLY,0
",",0
On,0
Thursday,0
the,0
24th,0
.,0
of,0
May,0
",",0
1683,0
.,0
Giving,0
an,0
Account,0
of,0
the,0
several,0
Tryals,0
",",0
viz,0
.,0
for,0
Murders,0
",",0
Felonies,0
",",0
&,0
c,0
with,0
Condemnation,0
of,0
those,0
Convicted,0
.,0
Printed,0
by,0
Authority,0
.,0
Mary,B-pers
Philips,I-pers
(,0
being,0
one,0
that,0
Buys,0
and,0
Sells,0
Old,0
Cloaths,0
in,0
Thamesstreet,0
),0
was,0
Indicted,0
for,0
being,0
accessory,0
with,0
Anne,B-pers
Parkinson,I-pers
to,0
the,0
stealing,0
a,0
black,0
Suit,0
",",0
a,0
Campagne,0
Coat,0
",",0
and,0
Several,0
other,0
Goods,0
from,0
one,0
Mr.,B-pers
Wood,I-pers
",",0
which,0
said,0
Parkinson,0
being,0
fled,0
",",0
is,0
Outlawed,0
for,0
the,0
same,0
.,0
The,0
principal,0
thing,0
which,0
aggravated,0
the,0
matter,0
against,0
Philips,0
was,0
",",0
that,0
she,0
did,0
not,0
keep,0
them,0
in,0
her,0
Shop,0
where,0
she,0
pretended,0
to,0
Buy,0
them,0
",",0
but,0
had,0
hidden,0
them,0
up,0
two,0
pair,0
of,0
Stairs,0
",",0
under,0
a,0
very,0
great,0
parcel,0
of,0
Old,0
Rags,0
.,0
But,0
many,0
Witnesses,0
speaking,0
to,0
her,0
good,0
Reputation,0
",",0
and,0
to,0
the,0
Buying,0
them,0
in,0
her,0
Shop,0
",",0
she,0
was,0
therefore,0
Acquitted,0
.,0
Isabel,B-pers
Barker,I-pers
",",0
Indicted,0
for,0
Keeping,0
a,0
Common,0
Bawdy-house,0
in,0
Moor-Lane,0
",",0
not,0
far,0
from,0
Moor-fields,0
;,0
but,0
there,0
being,0
no,0
proof,0
thereof,0
",",0
more,0
than,0
that,0
a,0
Married,0
Man,0
lay,0
for,0
some,0
time,0
at,0
her,0
House,0
with,0
a,0
Strumpet,0
as,0
Lodgers,0
",",0
and,0
affirming,0
they,0
were,0
Man,0
and,0
Wife,0
",",0
she,0
was,0
therefore,0
brought,0
in,0
not,0
Guilty,0
.,0
John,B-pers
Butler,I-pers
",",0
Indicted,0
for,0
Stealing,0
a,0
white,0
Caster,0
",",0
a,0
Sword,0
and,0
Belt,0
",",0
&,0
c,0
the,0
Witnesses,0
proved,0
that,0
he,0
coming,0
into,0
a,0
Publick,0
House,0
with,0
other,0
Company,0
to,0
Drink,0
",",0
and,0
being,0
shewed,0
into,0
an,0
upper,0
Room,0
",",0
he,0
left,0
his,0
Company,0
",",0
and,0
went,0
into,0
a,0
back,0
Chamber,0
",",0
from,0
whence,0
he,0
took,0
the,0
said,0
Goods,0
.,0
He,0
in,0
his,0
defence,0
said,0
",",0
the,0
Closet,0
or,0
Back-chamber,0
door,0
being,0
open,0
",",0
and,0
he,0
full,0
of,0
Drink,0
",",0
did,0
go,0
in,0
and,0
take,0
out,0
the,0
Sword,0
",",0
which,0
one,0
of,0
his,0
Consorts,0
afterwards,0
got,0
from,0
him,0
",",0
but,0
denied,0
the,0
rest,0
",",0
this,0
Confession,0
of,0
his,0
making,0
it,0
so,0
evident,0
",",0
he,0
was,0
found,0
Guilty,0
of,0
Felony,0
.,0
Christopher,B-pers
Gage,I-pers
",",0
a,0
kind,0
of,0
Beggar-man,0
",",0
under,0
pretence,0
of,0
Begging,0
",",0
went,0
into,0
a,0
Shop,0
",",0
and,0
put,0
up,0
some,0
Half-hundred,0
weights,0
(,0
or,0
one,0
at,0
least,0
),0
into,0
a,0
Bag,0
",",0
which,0
being,0
noted,0
by,0
a,0
Milk-woman,0
he,0
fled,0
",",0
but,0
when,0
taken,0
confessed,0
he,0
had,0
at,0
times,0
Sold,0
four,0
such,0
Weights,0
to,0
a,0
Pewterer,0
",",0
all,0
which,0
were,0
lost,0
from,0
the,0
same,0
place,0
",",0
and,0
the,0
Pewterer,0
since,0
restored,0
Three,0
of,0
them,0
to,0
the,0
Owner,0
",",0
he,0
was,0
therefore,0
found,0
Guilty,0
.,0
Sarah,B-pers
Stephens,I-pers
",",0
Indicted,0
for,0
Picking,0
the,0
Pocket,0
of,0
Nathaniel,B-pers
Berry,I-pers
of,0
Eighteeen,0
pence,0
",",0
upon,0
the,0
Trial,0
it,0
appeared,0
Berry,0
had,0
Pick,0
'd,0
her,0
up,0
somewhere,0
in,0
Fleetstreet,0
",",0
and,0
carrying,0
her,0
to,0
Drink,0
",",0
she,0
Pick,0
'd,0
his,0
Pocket,0
of,0
the,0
said,0
Money,0
(,0
being,0
all,0
he,0
had,0
),0
But,0
the,0
said,0
Sarah,0
Stephens,0
in,0
her,0
defence,0
",",0
so,0
confidently,0
denied,0
any,0
knowledge,0
she,0
had,0
of,0
him,0
",",0
or,0
ever,0
to,0
have,0
seen,0
or,0
drank,0
with,0
him,0
;,0
that,0
at,0
length,0
Berry,0
would,0
not,0
swear,0
positively,0
she,0
was,0
the,0
Woman,0
",",0
wherefore,0
she,0
was,0
acquitted,0
.,0
The,0
Middlesex,0
Jury,0
being,0
then,0
Sworn,0
",",0
these,0
Prisoners,0
following,0
were,0
by,0
them,0
Tried,0
",",0
viz,0
.,0
Henry,B-pers
Castleford,I-pers
",",0
and,0
Thomas,B-pers
Williamson,I-pers
",",0
Indicted,0
for,0
stealing,0
the,0
Coat,0
of,0
a,0
Person,0
unknown,0
",",0
to,0
the,0
value,0
of,0
5s,0
.,0
The,0
Prosecutor,0
lived,0
some,0
where,0
in,0
St.,0
Giles,0
in,0
the,0
Fields,0
",",0
to,0
whose,0
Shop,0
Castleford,0
came,0
to,0
Sell,0
the,0
said,0
Coat,0
",",0
Williamson,0
in,0
Company,0
with,0
him,0
.,0
This,0
Shopkeeper,0
suspecting,0
them,0
to,0
be,0
men,0
of,0
an,0
ill,0
Life,0
",",0
caused,0
them,0
to,0
be,0
Seized,0
",",0
and,0
at,0
length,0
Committed,0
;,0
a,0
Bunch,0
of,0
about,0
12,0
or,0
more,0
Pick-ock,0
Keys,0
being,0
found,0
in,0
Castlefords,0
Pocket,0
",",0
in,0
excuse,0
of,0
which,0
he,0
then,0
declared,0
he,0
made,0
and,0
sold,0
them,0
.,0
But,0
upon,0
his,0
Tryal,0
he,0
denied,0
it,0
",",0
and,0
said,0
he,0
found,0
them,0
",",0
also,0
that,0
he,0
bought,0
the,0
Coat,0
of,0
a,0
Woman,0
in,0
the,0
street,0
",",0
who,0
Cried,0
Gold,0
and,0
Silver,0
Lace,0
",",0
that,0
he,0
did,0
wear,0
it,0
upon,0
his,0
Back,0
",",0
and,0
had,0
it,0
on,0
when,0
he,0
came,0
to,0
the,0
Shop,0
",",0
which,0
he,0
would,0
not,0
have,0
done,0
if,0
stoln,0
:,0
In,0
conclusion,0
they,0
were,0
both,0
acquitted,0
.,0
Susan,B-pers
Morgan,I-pers
",",0
Indicted,0
for,0
Stealing,0
an,0
Alamode,0
Hood,0
",",0
a,0
Gold,0
Ring,0
",",0
three,0
Holland,0
Aprons,0
",",0
three,0
Cambrick,0
Handkerchiefs,0
",",0
some,0
Laced,0
Sleeves,0
and,0
other,0
Linnen,0
",",0
it,0
appeared,0
she,0
was,0
a,0
Servant,0
Maid,0
to,0
Charles,B-pers
Butler,I-pers
",",0
whose,0
Wife,0
dying,0
when,0
he,0
lay,0
sick,0
",",0
at,0
that,0
opportunity,0
she,0
conveyed,0
away,0
such,0
goods,0
;,0
she,0
was,0
found,0
Guilty,0
to,0
the,0
value,0
of,0
10d,0
.,0
John,B-pers
Edgerly,I-pers
",",0
Indicted,0
for,0
the,0
Murder,0
of,0
William,B-pers
Stephenson,I-pers
at,0
Shadwell,0
",",0
by,0
Shooting,0
off,0
a,0
Pistol,0
at,0
him,0
Charged,0
with,0
Powder,0
",",0
and,0
one,0
Leaden,0
Bullet,0
",",0
which,0
piercing,0
the,0
right,0
part,0
of,0
his,0
Head,0
",",0
he,0
thereof,0
languished,0
",",0
and,0
the,0
next,0
Morning,0
died,0
.,0
But,0
upon,0
the,0
Trial,0
it,0
appeared,0
that,0
the,0
Deceased,0
Stephenson,0
had,0
taken,0
the,0
Pistol,0
from,0
Edgerly,0
to,0
look,0
upon,0
it,0
;,0
that,0
he,0
attempted,0
to,0
Shoot,0
it,0
off,0
",",0
but,0
it,0
not,0
Firing,0
",",0
as,0
he,0
was,0
returning,0
it,0
again,0
to,0
Edgerly,0
",",0
without,0
the,0
Musle,0
end,0
to,0
himself,0
",",0
it,0
accidentally,0
went,0
off,0
and,0
Kill,0
'd,0
him,0
",",0
without,0
the,0
Trricker,0
being,0
pull,0
'd,0
by,0
Edgerly,0
",",0
but,0
as,0
the,0
Cock,0
had,0
been,0
left,0
by,0
Stephenson,0
;,0
therefore,0
it,0
was,0
found,0
Per,0
Infortuniam,0
.,0
James,B-pers
Wilson,I-pers
",",0
Indicted,0
for,0
stealing,0
a,0
Livery-Cloak,0
from,0
the,0
Coach,0
Box,0
of,0
a,0
Gentleman,0
that,0
has,0
a,0
Country-house,0
in,0
Hampstead,0
",",0
which,0
he,0
he,0
confest,0
:,0
But,0
the,0
Evidence,0
against,0
him,0
",",0
valuing,0
the,0
Cloak,0
but,0
at,0
10d,0
.,0
the,0
Jury,0
accordingly,0
found,0
him,0
Guilty,0
to,0
the,0
value,0
of,0
10d,0
.,0
Peter,B-pers
Anderson,I-pers
",",0
Indicted,0
for,0
a,0
Robbery,0
upon,0
the,0
High-way,0
",",0
committed,0
upon,0
Samuel,B-pers
Newton,I-pers
",",0
and,0
Samuel,B-pers
Blackbourne,I-pers
",",0
from,0
whom,0
were,0
taken,0
their,0
Campaigne,0
Coats,0
",",0
Swords,0
",",0
Gold,0
Rings,0
and,0
Moneys,0
",",0
numbred,0
in,0
all,0
to,0
a,0
considerable,0
value,0
.,0
Newton,0
and,0
Blackbourne,0
gave,0
evidence,0
",",0
that,0
they,0
being,0
coming,0
from,0
Colchester,0
were,0
on,0
this,0
side,0
Bow,0
",",0
near,0
where,0
the,0
Man,0
Hangs,0
in,0
Chains,0
set,0
upon,0
by,0
Four,0
Foot-Padds,0
",",0
