TOKEN,NE
THE,0
TRYALS,0
Of,0
several,0
Notorious,0
MALEFACTORS,0
:,0
TOGETHER,0
With,0
the,0
other,0
most,0
Remarkable,0
PROCEEDINGS,0
AT,0
THE,0
Quarter-Sessions,0
OF,0
GOALE-DELIVERY,0
",",0
Holden,0
at,0
the,0
Sessions-House,0
in,0
the,0
Old-Bailey,0
",",0
for,0
the,0
City,0
of,0
LONDON,0
and,0
County,0
of,0
MIDDLESEX,0
;,0
Which,0
began,0
on,0
MUNDAY,0
",",0
October,0
17,0
.,0
1681.,0
and,0
ended,0
on,0
Wednesday,0
the,0
Nineteenth,0
of,0
the,0
same,0
instant,0
.,0
October,0
17,0
.,0
This,0
day,0
the,0
Sessions,0
began,0
at,0
the,0
Sessions-house,0
in,0
the,0
Old-baily,0
",",0
holden,0
there,0
for,0
the,0
City,0
of,0
London,0
",",0
County,0
of,0
Middlesex,0
",",0
and,0
Goale-Delivery,0
of,0
Newgate,0
",",0
where,0
the,0
most,0
remarkable,0
proceedings,0
were,0
these,0
.,0
John,B-pers
Fulnum,I-pers
was,0
likewise,0
Tryed,0
for,0
the,0
Murthering,0
of,0
Sarah,B-pers
Richardson,I-pers
",",0
on,0
the,0
twenty,0
seventh,0
of,0
September,0
last,0
",",0
the,0
manner,0
thus,0
:,0
he,0
coming,0
up,0
Sea-coal-lane,B-place
",",I-place
in,I-place
the,I-place
Parish,I-place
of,I-place
St.,I-place
Sepulchres,I-place
",",0
with,0
a,0
Dray,0
",",0
in,0
which,0
he,0
had,0
two,0
Horses,0
",",0
who,0
upon,0
a,0
suddain,0
starting,0
from,0
the,0
mid-way,0
",",0
ran,0
the,0
Dray,0
up,0
against,0
the,0
wall,0
",",0
whenas,0
the,0
party,0
deceased,0
",",0
who,0
was,0
a,0
Girl,0
of,0
about,0
four,0
or,0
five,0
years,0
of,0
age,0
",",0
thinking,0
to,0
secure,0
herself,0
behind,0
a,0
great,0
stone,0
that,0
stood,0
up,0
at,0
a,0
Masons,0
door,0
",",0
the,0
wheel,0
drove,0
it,0
down,0
upon,0
her,0
and,0
crushed,0
her,0
to,0
death,0
:,0
but,0
the,0
Witnesses,0
speaking,0
very,0
favourably,0
on,0
the,0
Prisoners,0
side,0
",",0
how,0
he,0
used,0
his,0
utmost,0
endeavours,0
to,0
save,0
the,0
Child,0
",",0
and,0
that,0
he,0
expressed,0
abundance,0
of,0
sorrow,0
upon,0
the,0
fight,0
of,0
that,0
unlucky,0
accident,0
",",0
he,0
was,0
acquitted,0
of,0
the,0
Felony,0
;,0
but,0
the,0
Court,0
thought,0
fit,0
to,0
bind,0
him,0
to,0
his,0
good,0
Behaviour,0
",",0
as,0
likewise,0
the,0
Master,0
of,0
the,0
Dray,0
",",0
to,0
appear,0
at,0
the,0
Sessions,0
of,0
Peace,0
to,0
be,0
holden,0
at,0
Guild-hall,0
next,0
Friday,0
",",0
and,0
ordered,0
the,0
Mother,0
of,0
the,0
deceased,0
to,0
prosecute,0
the,0
Mason,0
",",0
