TOKEN,NE
The,0
Black,0
Book,0
of,0
Newgate,0
OR,0
AN,0
EXACT,0
COLLECTION,0
OF,0
THE,0
Most,0
material,0
Proceedings,0
AT,0
ALL,0
The,0
SESSIONS,0
in,0
the,0
Old,0
baily,0
",",0
For,0
Eighteen,0
months,0
last,0
past,0
.,0
Particularly,0
relating,0
to,0
the,0
Tryals,0
of,0
John,0
Smith,0
George,0
Marshall,0
John,0
Darkin,0
Michael,0
Jones,0
Charles,0
Potter,0
Henry,0
Seabrooke,0
Elizabeth,0
Longman,0
Frances,0
Watson,0
",",0
alias,0
Riggs,0
.,0
Charles,0
Godfry,0
Roger,0
Withers,0
Matthew,0
Walkenden,0
John,0
Evans,0
John,0
Seabrooke,0
William,0
Minors,0
Arthur,0
Minors,0
Richard,0
Shaw,0
Thomas,0
Sadler,0
William,0
Johnson,0
Robert,0
William,0
and,0
Margaret,0
Dine,0
Nicholas,0
Throckmorten,0
William,0
Dennis,0
Mary,0
Hicks,0
",",0
&,0
c.,0
AS,0
ALSO,0
REFLECTIONS,0
and,0
OBSERVATIONS,0
on,0
several,0
Passages,0
.,0
Set,0
forth,0
for,0
a,0
Publick,0
warning,0
to,0
all,0
that,0
read,0
it,0
by,0
JF,0
.,0
IM,0
.,0
Gent,0
.,0
With,0
Allowance,0
.,0
Ro,0
.,0
L'Estrange,0
.,0
London,0
:,0
Printed,0
for,0
D.,0
M.,0
1677,0
.,0
The,0
Proceedings,0
at,0
all,0
the,0
Sessions,0
in,0
the,0
Old-Bayly,0
for,0
Eighteen,0
months,0
last,0
past,0
.,0
THough,0
this,0
Collection,0
was,0
intended,0
only,0
for,0
one,0
year,0
past,0
before,0
this,0
present,0
Aug.,0
1677,0
",",0
and,0
thence,0
(,0
if,0
encouraged,0
by,0
General,0
Acceptance,0
),0
to,0
be,0
annually,0
continued,0
",",0
yet,0
we,0
shall,0
reflect,0
a,0
little,0
further,0
",",0
and,0
begin,0
with,0
.,0
An,0
account,0
of,0
the,0
sessions,0
before,0
Easter-Term,0
1676,0
",",0
beginning,0
April,0
the,0
5th,0
.,0
There,0
were,0
then,0
no,0
fewer,0
than,0
Fifteen,0
men,0
and,0
One,0
woman,0
Convicted,0
(,0
per,0
Patriam,0
),0
upon,0
fair,0
Tryals,0
for,0
their,0
respective,0
Crimes,0
",",0
who,0
received,0
sentence,0
of,0
Death,0
;,0
of,0
whom,0
Eight,0
of,0
the,0
least,0
notorious,0
",",0
by,0
mercy,0
of,0
Authority,0
",",0
upon,0
consideration,0
of,0
Circumstances,0
",",0
mediation,0
of,0
Friends,0
",",0
and,0
solemn,0
Engagements,0
of,0
future,0
Amendment,0
",",0
obtained,0
the,0
gracious,0
favour,0
of,0
Reprieves,0
:,0
the,0
other,0
Eight,0
were,0
executed,0
April,0
the,0
19th,0
",",0
their,0
Names,0
and,0
Crimes,0
as,0
follows,0
:,0
Michael,B-pers
Jones,I-pers
and,0
Charles,B-pers
Potter,I-pers
",",0
for,0
a,0
Burglary,0
and,0
Robbery,0
in,0
Dukes-place,B-place
",",0
taking,0
away,0
several,0
bags,0
of,0
Money,0
",",0
Plate,0
",",0
Cloaths,0
",",0
&,0
c.,0
Jones,0
at,0
Tyburn,0
made,0
a,0
very,0
penitent,0
Speech,0
",",0
declaring,0
how,0
Idleness,0
",",0
Disobedience,0
to,0
his,0
Parents,0
",",0
Ill,0
Company,0
",",0
and,0
lewd,0
Women,0
",",0
first,0
brought,0
him,0
into,0
bad,0
Courses,0
",",0
and,0
consequently,0
to,0
this,0
untimely,0
Death,0
.,0
John,B-pers
Maxfield,I-pers
",",0
for,0
robbing,0
a,0
Brick-maker,B-pers
in,0
Frog-lane,B-place
",",0
whom,0
he,0
and,0
his,0
Crew,0
barbarously,0
stript,0
naked,0
.,0
He,0
was,0
about,0
a,0
fortnight,0
afterwards,0
taken,0
by,0
the,0
Watch,0
",",0
(,0
or,0
rather,0
by,0
their,0
Dogs,0
",",0
for,0
had,0
it,0
not,0
been,0
for,0
them,0
he,0
had,0
escaped,0
),0
being,0
",",0
't,0
is,0
probable,0
",",0
going,0
again,0
on,0
the,0
like,0
Designe,0
.,0
Robert,B-pers
Scott,I-pers
for,0
Felony,0
and,0
Burglary,0
:,0
He,0
had,0
been,0
indicted,0
and,0
acquitted,0
one,0
Sessions,0
",",0
convicted,0
and,0
burnt,0
in,0
the,0
hand,0
next,0
Sessions,0
",",0
condemned,0
and,0
repriev,0
'd,0
last,0
Sessions,0
",",0
and,0
now,0
",",0
though,0
a,0
Prisoner,0
",",0
found,0
to,0
contrive,0
and,0
abet,0
Rogueries,0
abroad,0
",",0
and,0
thereupon,0
hang,0
'd,0
out,0
of,0
the,0
way,0
.,0
Elizabeth,B-pers
Longman,I-pers
",",0
an,0
old,0
and,0
impudent,0
Offender,0
",",0
having,0
been,0
above,0
Twelve,0
times,0
in,0
Newgate,0
",",0
she,0
had,0
been,0
lately,0
transported,0
;,0
but,0
returning,0
",",0
stole,0
a,0
great,0
quantity,0
of,0
Silks,0
;,0
for,0
which,0
she,0
was,0
Convicted,0
last,0
Sessions,0
",",0
and,0
employ,0
'd,0
Edward,B-pers
Wall,I-pers
and,0
Edward,B-pers
Russel,I-pers
to,0
engage,0
a,0
Gentleman,B-pers
of,I-pers
Quality,I-pers
to,0
solicite,0
a,0
Reprieve,0
for,0
one,0
of,0
her,0
Companions,0
.,0
In,0
this,0
Gentleman,0
's,0
Lodgings,0
they,0
observ,0
'd,0
abundance,0
of,0
Plate,0
",",0
and,0
speaking,0
of,0
it,0
",",0
this,0
Bess,0
Longman,0
cries,0
",",0
And,0
did,0
you,0
onely,0
see,0
it,0
?,0
you,0
dull,0
Fools,0
",",0
go,0
take,0
it,0
into,0
possession,0
:,0
Which,0
",",0
at,0
her,0
instigation,0
they,0
effected,0
;,0
but,0
being,0
young,0
Thieves,0
",",0
were,0
soon,0
discovered,0
;,0
pleaded,0
guilty,0
to,0
the,0
Indictment,0
",",0
and,0
now,0
suffer,0
'd,0
with,0
her,0
.,0
At,0
a,0
Sessions,0
the,0
28th,0
of,0
June,0
1676,0
.,0
Three,0
men,0
and,0
Two,0
women,0
received,0
sentence,0
of,0
Death,0
",",0
but,0
onely,0
Four,0
suffered,0
",",0
viz,0
.,0
Alexander,B-pers
After,I-pers
and,0
Thomas,B-pers
Fowler,I-pers
",",0
for,0
Robbery,0
on,0
the,0
Highway,0
",",0
being,0
Rogues,0
of,0
the,0
Foot-pad,0
that,0
used,0
to,0
pillage,0
Market-women,0
",",0
&,0
c.,0
Richard,B-pers
Hazlegrove,I-pers
for,0
having,0
Two,B-pers
