TOKEN,NE
THE,0
TRUE,0
NARRATIVE,0
OF,0
THE,0
PROCEEDINGS,0
AT,0
The,0
Sessions,0
House,0
IN,0
THE,0
OLD,0
BAYLY,0
which,0
began,0
on,0
Wednesday,0
the,0
18th,0
of,0
this,0
Instant,0
April,0
and,0
ended,0
on,0
Thursday,0
the,0
19th,0
following,0
;,0
Giving,0
an,0
Account,0
of,0
most,0
of,0
the,0
Remarkable,0
Trials,0
there,0
",",0
viz,0
.,0
For,0
Murder,0
Fellonies,0
and,0
Burglaries,0
",",0
&,0
c.,0
with,0
a,0
particular,0
Relation,0
of,0
their,0
Names,0
",",0
and,0
the,0
places,0
of,0
their,0
committing,0
their,0
Facts,0
",",0
with,0
the,0
number,0
of,0
those,0
Condemned,0
to,0
die,0
",",0
Burn,0
'd,0
in,0
the,0
Hand,0
",",0
Transported,0
and,0
to,0
be,0
whipt,0
.,0
Entered,0
according,0
to,0
ORDER,0
.,0
At,0
the,0
Sessions,0
of,0
Oyer,0
and,0
Terminer,0
that,0
began,0
at,0
the,0
Old-Bayly,0
on,0
Wednesday,0
the,0
18th,0
of,0
April,0
and,0
ended,0
the,0
19th,0
of,0
the,0
same,0
Instant,0
The,0
proceedings,0
were,0
these,0
.,0
Mary,B-pers
Smith,I-pers
was,0
Indicted,0
and,0
tryed,0
for,0
stealing,0
a,0
Coat,0
&,0
wastcoat,0
on,0
the,0
22th,0
of,0
February,0
last,0
",",0
from,0
Allen,B-pers
Tuller,I-pers
of,0
St.,B-place
Anns,I-place
Black,I-place
Fryars,I-place
whereupon,0
it,0
was,0
swore,0
against,0
her,0
that,0
she,0
had,0
sold,0
them,0
and,0
confessed,0
that,0
she,0
took,0
them,0
from,0
the,0
house,0
of,0
the,0
prosecutor,0
who,0
was,0
then,0
her,0
Master,0
;,0
to,0
which,0
she,0
pleaded,0
Ignorance,0
as,0
to,0
the,0
theft,0
",",0
saying,0
she,0
received,0
them,0
of,0
a,0
young,0
man,0
then,0
Lodging,0
in,0
the,0
house,0
",",0
of,0
whom,0
she,0
had,0
some,0
small,0
acquaintance,0
at,0
Cambridge,0
e,0
're,0
she,0
came,0
to,0
London,0
;,0
and,0
that,0
he,0
told,0
her,0
the,0
Cloaths,0
were,0
his,0
own,0
and,0
therefore,0
desired,0
her,0
to,0
sell,0
them,0
for,0
him,0
",",0
but,0
no,0
manner,0
of,0
proof,0
appearing,0
to,0
confirme,0
what,0
she,0
Alledged,0
the,0
Jury,0
found,0
her,0
Guilty,0
though,0
only,0
to,0
the,0
Value,0
of,0
10,0
d.,0
[,0
Branding,0
.,0
See,0
summary,0
.,0
],0
James,B-pers
Hull,I-pers
being,0
Likewise,0
Indicted,0
for,0
Robing,0
the,0
Earl,B-pers
of,I-pers
Powis,I-pers
on,0
the,0
15th,0
of,0
February,0
last,0
of,0
15,0
Pounds,0
pleaded,0
Guilty,0
to,0
his,0
Indictment,0
.,0
[,0
Transportation,0
.,0
See,0
summary,0
.,0
],0
Thomas,B-pers
Smith,I-pers
was,0
indicted,0
for,0
stealing,0
a,0
copper,0
pot,0
a,0
kettle,0
",",0
Saucepan,0
",",0
spoons,0
peuter,0
plates,0
and,0
the,0
Like,0
on,0
the,0
7,0
of,0
March,0
last,0
from,0
Henry,B-pers
Buttler,I-pers
of,0
Steptny,B-place
;,0
the,0
which,0
upon,0
his,0
tryal,0
appearing,0
only,0
that,0
one,0
of,0
the,0
pots,0
Lost,0
was,0
found,0
to,0
be,0
sold,0
by,0
him,0
to,0
a,0
brazier,0
;,0
to,0
counter,0
ballance,0
which,0
he,0
brought,0
witnesses,0
to,0
prove,0
that,0
he,0
bought,0
the,0
said,0
pot,0
of,0
one,0
Jones,0
now,0
prisoner,0
in,0
new-gate,0
for,0
the,0
said,0
Robery,0
and,0
that,0
he,0
gave,0
a,0
Market,0
price,0
for,0
it,0
being,0
his,0
trade,0
to,0
buy,0
things,0
at,0
second,0
hand,0
whereupon,0
he,0
was,0
acquitted,0
of,0
that,0
Indictment,0
Mary,B-pers
Baly,I-pers
",",0
was,0
Indicted,0
for,0
stealing,0
a,0
Mantu,0
Gown,0
",",0
a,0
pair,0
of,0
Silk,0
Stockings,0
",",0
a,0
Scarf,0
",",0
a,0
pair,0
of,0
Holland-Sleeves,0
",",0
Porrengers,0
",",0
&,0
c.,0
on,0
the,0
28th,0
of,0
February,0
last,0
",",0
out,0
of,0
the,0
House,0
of,0
John,B-pers
Webly,I-pers
",",0
of,0
St.,B-place
Giles,I-place
's,I-place
in,I-place
the,I-place
Fields,I-place
.,0
where,0
she,0
lived,0
in,0
the,0
nature,0
of,0
a,0
Servant,0
;,0
to,0
which,0
upon,0
her,0
Arraignment,0
she,0
pleaded,0
not,0
Guilty,0
",",0
but,0
after,0
the,0
Fact,0
by,0
the,0
Evidence,0
was,0
plainly,0
proved,0
",",0
she,0
confessed,0
that,0
an,0
Old,0
Woman,0
supposed,0
now,0
be,0
her,0
confederate,0
",",0
and,0
in,0
whose,0
custody,0
part,0
of,0
the,0
Goods,0
were,0
found,0
",",0
took,0
them,0
by,0
her,0
Permission,0
",",0
in,0
the,0
absence,0
of,0
her,0
Master,0
and,0
Mistris,0
;,0
upon,0
which,0
the,0
Jury,0
brought,0
her,0
in,0
Guilty,0
of,0
the,0
Fellony,0
.,0
Elizabeth,B-pers
Cherry,I-pers
",",0
was,0
Indicted,0
for,0
that,0
she,0
on,0
the,0
13th,0
of,0
December,0
last,0
",",0
Robbed,0
the,0
House,0
of,0
one,0
Mr.,B-pers
Quarles,I-pers
of,0
St.,B-place
Giles,I-place
's,I-place
in,I-place
the,I-place
Fields,I-place
",",0
of,0
a,0
Pette-Coat,0
",",0
Sleves,0
",",0
and,0
other,0
Linnen,0
",",0
to,0
a,0
considerable,0
value,0
",",0
which,0
being,0
proved,0
against,0
her,0
",",0
as,0
found,0
where,0
she,0
had,0
disposed,0
of,0
them,0
:,0
and,0
also,0
in,0
her,0
Examination,0
before,0
the,0
Justice,0
",",0
who,0
committed,0
her,0
",",0
she,0
had,0
confessed,0
the,0
Fact,0
:,0
and,0
she,0
now,0
hardly,0
denying,0
it,0
",",0
was,0
found,0
Guilty,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
William,B-pers
Sims,I-pers
",",0
was,0
Indicted,0
for,0
stealing,0
a,0
Silver,0
Tankard,0
valued,0
at,0
six,0
pounds,0
",",0
from,0
Elizabeth,B-pers
Freeman,I-pers
",",0
at,0
the,B-place
Crown,I-place
in,I-place
the,I-place
Old,I-place
Palace-Yard,I-place
Westminster,I-place
",",0
to,0
which,0
upon,0
his,0
Arraignment,0
",",0
he,0
pleaded,0
not,0
Guilty,0
:,0
whereupon,0
the,0
Womans,0
Daughter,0
",",0
who,0
lost,0
the,0
Tankard,0
was,0
sworn,0
;,0
who,0
gave,0
Evidence,0
that,0
such,0
a,0
manner,0
of,0
man,0
came,0
in,0
and,0
called,0
for,0
a,0
Tankard,0
of,0
Beer,0
",",0
and,0
whilst,0
she,0
was,0
busie,0
below,0
stares,0
slid,0
down,0
from,0
the,0
Balcony,0
and,0
Marched,0
off,0
with,0
the,0
tankard,0
but,0
a,0
long,0
time,0
bogled,0
in,0
her,0
Evidence,0
ere,0
she,0
would,0
charge,0
the,0
prisoner,0
to,0
be,0
the,0
man,0
which,0
made,0
the,0
court,0
suspect,0
that,0
she,0
had,0
been,0
tampered,0
with,0
and,0
that,0
she,0
might,0
the,0
better,0
know,0
him,0
Caused,0
hisgreat,0
Coat,0
to,0
be,0
pulled,0
off,0
upon,0
which,0
she,0
knowing,0
the,0
suit,0
of,0
Cloaths,0
to,0
be,0
the,0
same,0
with,0
those,0
the,0
person,0
wore,0
",",0
when,0
the,0
Tankard,0
was,0
lost,0
swore,0
him,0
possitively,0
to,0
be,0
the,0
man,0
",",0
and,0
he,0
no,0
way,0
able,0
to,0
give,0
any,0
account,0
of,0
himself,0
",",0
having,0
been,0
once,0
before,0
pardoned,0
he,0
now,0
was,0
found,0
Guilty,0
.,0
[,0
Transportation,0
.,0
See,0
summary,0
.,0
],0
Samuel,B-pers
Lambert,I-pers
",",0
was,0
Indicted,0
for,0
stealing,0
a,0
Gelding,0
twenty,0
pounds,0
price,0
",",0
from,0
a,0
person,B-pers
in,0
Hertford-shire,0
",",0
which,0
he,0
exposed,0
to,0
sail,0
for,0
the,0
sum,0
of,0
fifty,0
Shillings,0
",",0
upon,0
which,0
he,0
was,0
apprehended,0
(,0
who,0
upon,0
his,0
Tryal,0
pleaded,0
that,0
he,0
bought,0
him,0
of,0
a,0
man,0
upon,0
",",0
or,0
near,0
",",0
Hounslow-Heath,0
for,0
thirty,0
four,0
Shillings,0
",",0
but,0
neither,0
able,0
to,0
produce,0
the,0
person,0
",",0
nor,0
give,0
any,0
satisfactory,0
account,0
of,0
his,0
own,0
Life,0
and,0
Reputation,0
he,0
was,0
found,0
Guilty,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
Henry,B-pers
Conway,I-pers
",",0
was,0
Tryed,0
for,0
Killing,0
John,B-pers
Griffeth,I-pers
",",0
on,0
the,0
3d,0
.,0
of,0
March,0
last,0
",",0
the,0
which,0
upon,0
Evidence,0
appeared,0
that,0
the,0
Prisoner,0
and,0
the,0
deceased,0
being,0
together,0
all,0
night,0
and,0
playing,0
at,0
Dice,0
",",0
the,0
deceased,0
lost,0
",",0
and,0
not,0
having,0
mony,0
to,0
answer,0
his,0
loosing,0
the,0
Prisoner,0
called,0
him,0
Cheat,0
",",0
at,0
which,0
the,0
deceased,0
being,0
offended,0
told,0
him,0
he,0
should,0
answer,0
it,0
another,0
time,0
",",0
and,0
so,0
breaking,0
up,0
",",0
they,0
went,0
into,0
Lambs-Conduict,B-place
Field,I-place
",",0
and,0
there,0
fought,0
",",0
when,0
after,0
several,0
passes,0
Griffith,0
fell,0
down,0
dead,0
being,0
run,0
into,0
the,0
Body,0
6,0
",",0
Inches,0
",",0
the,0
Prisoner,0
being,0
likewise,0
run,0
through,0
the,0
Body,0
",",0
and,0
wounded,0
in,0
several,0
other,0
places,0
but,0
no,0
prepence,0
Malice,0
appearing,0
he,0
was,0
found,0
Guilty,0
of,0
Manslaughter,0
.,0
[,0
Branding,0
.,0
See,0
summary,0
