TOKEN,NE
THE,0
TRYAL,0
and,0
CONDEMNATION,0
OF,0
Several,0
Notorious,0
Malefactors,0
",",0
at,0
a,0
Sessions,0
of,0
OYER,0
and,0
TERMINER,0
holden,0
for,0
the,0
City,0
of,0
LONDON,0
",",0
County,0
of,0
Middlesex,0
",",0
and,0
Goal,0
Delivery,0
of,0
Newgate,0
:,0
Beginning,0
April,0
13,0
.,0
1681,0
.,0
Ending,0
the,0
14,0
of,0
the,0
same,0
Month,0
:,0
AT,0
THE,0
Sessions,0
House,0
IN,0
THE,0
OLD,0
BAYLY,0
",",0
With,0
the,0
Names,0
of,0
those,0
that,0
receiv,0
'd,0
Sentence,0
of,0
Death,0
",",0
Burnt,0
in,0
the,0
hand,0
",",0
Transported,0
and,0
to,0
be,0
whipt,0
.,0
Together,0
with,0
the,0
Proceedings,0
against,0
Two,0
Popish,0
Priests,0
",",0
one,0
of,0
them,0
being,0
to,0
be,0
Drawn,0
",",0
Hang,B-pers
'd,I-pers
and,0
Quartred,0
.,0
Also,0
the,0
Tryal,0
of,0
Joseph,B-pers
Hindmash,I-pers
",",0
who,0
printed,0
and,0
published,0
the,0
Blasphemous,0
Pamphlet,0
",",0
Entituled,0
",",0
The,0
Presbyterian,0
Pater,0
Noster,0
",",0
their,0
Creed,0
",",0
&,0
X,0
Commandments,0
.,0
CAptain,0
Randal,B-pers
Polson,I-pers
took,0
his,0
Tryal,0
for,0
Stealing,0
a,0
Mare,0
",",0
Bridle,0
Saddle,0
and,0
Whip,0
",",0
all,0
valued,0
at,0
7,0
pounds,0
",",0
from,0
one,0
Mead,B-pers
on,0
the,0
22,0
of,0
March,0
",",0
near,0
the,0
Half,0
way,0
house,0
between,0
Deptford,B-place
and,0
Kent-street,B-place
;,0
The,0
Circumstances,0
of,0
the,0
Robbery,0
were,0
",",0
That,0
Mead,0
coming,0
from,0
Greenwich,0
met,0
two,0
men,0
near,0
the,0
Half,0
way,0
house,0
;,0
who,0
bid,0
him,0
Stand,0
and,0
Deliver,0
",",0
or,0
they,0
would,0
Pistol,0
him,0
;,0
at,0
which,0
being,0
much,0
surprised,0
",",0
he,0
endeavoured,0
to,0
escape,0
them,0
by,0
setting,0
Spurs,0
to,0
his,0
Mare,0
",",0
but,0
in,0
vain,0
",",0
for,0
they,0
being,0
well,0
mounted,0
",",0
pursued,0
and,0
fired,0
a,0
Pistol,0
at,0
him,0
",",0
the,0
which,0
although,0
it,0
missed,0
him,0
",",0
frighted,0
him,0
so,0
as,0
to,0
oblige,0
him,0
to,0
yield,0
to,0
their,0
Mercy,0
",",0
who,0
after,0
they,0
had,0
taken,0
from,0
him,0
about,0
7,0
shillings,0
",",0
a,0
Pocket,0
book,0
",",0
some,0
pieces,0
of,0
Ribbon,0
",",0
and,0
other,0
things,0
of,0
little,0
value,0
",",0
they,0
took,0
his,0
Mare,0
",",0
the,0
which,0
upon,0
search,0
was,0
found,0
in,0
an,0
Inn,0
at,0
Westminster,0
",",0
where,0
the,0
Prisoner,0
had,0
ordered,0
her,0
standing,0
",",0
desiring,0
that,0
she,0
might,0
be,0
kept,0
private,0
",",0
and,0
that,0
if,0
any,0
Hue,0
and,0
Cry,0
came,0
;,0
to,0
give,0
him,0
notice,0
of,0
it,0
",",0
for,0
that,0
he,0
had,0
lately,0
wounded,0
a,0
man,0
that,0
wounded,0
him,0
about,0
2,0
years,0
since,0
:,0
The,0
Prisoner,0
Pleaded,0
he,0
hadnothing,0
to,0
do,0
with,0
the,0
Mare,0
",",0
but,0
that,0
a,0
Boy,0
brought,0
her,0
thither,0
;,0
but,0
upon,0
the,0
Inn-keepers,0
proving,0
the,0
contrary,0
",",0
and,0
himself,0
having,0
confessed,0
the,0
Robbery,0
",",0
he,0
was,0
found,0
Guilty,0
of,0
Stealing,0
the,0
Mare,0
",",0
Saddle,0
",",0
Bridle,0
and,0
Whip,0
",",0
the,0
last,0
being,0
found,0
in,0
his,0
Lodging,0
Chamber,0
",",0
but,0
as,0
to,0
the,0
Robbery,0
",",0
in,0
taking,0
other,0
things,0
upon,0
the,0
High-way,0
",",0
that,0
being,0
done,0
in,0
another,0
County,0
",",0
he,0
could,0
not,0
be,0
Tryed,0
in,0
Middlesex,0
for,0
the,0
same,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
Elizabeth,B-pers
Reycroft,I-pers
was,0
Tryed,0
for,0
Robbing,0
Robert,B-pers
