TOKEN,NE
THE,0
PROCEEDINGS,0
ON,0
THE,0
King,0
and,0
Queens,0
Commissions,0
OF,0
THE,0
Peace,0
",",0
and,0
Oyer,0
and,0
Terminer,0
",",0
and,0
Goal,0
Delivery,0
of,0
Newgate,0
",",0
held,0
for,0
the,0
CITY,0
of,0
London,0
",",0
and,0
COUNTY,0
of,0
Middlesex,0
at,0
Justice-Hall,0
in,0
the,0
OLD-BAYLY,0
.,0
On,0
Wednesday,0
",",0
Thursday,0
",",0
Friday,0
",",0
Saturday,0
and,0
Monday,0
",",0
being,0
the,0
7th,0
",",0
8th,0
",",0
9th,0
",",0
10th,0
and,0
12th,0
Day,0
of,0
December,0
1692,0
.,0
And,0
in,0
the,0
Fourth,0
Year,0
of,0
Their,0
MAJESTIES,0
Reign,0
.,0
THE,0
Sessions,0
of,0
Peace,0
",",0
and,0
Oyer,0
and,0
Terminer,0
Goal-Delivery,0
of,0
Newgate,0
",",0
held,0
at,0
Justice-Hall,0
in,0
the,0
Old-Baily,0
",",0
on,0
Wednesday,0
",",0
Thursday,0
",",0
Friday,0
",",0
Saturday,0
and,0
Monday,0
",",0
being,0
the,0
7th,0
",",0
8th,0
",",0
9th,0
",",0
10th,0
and,0
12th,0
Days,0
of,0
December,0
",",0
1692.,0
before,0
the,0
Right,0
Honourable,0
Sir,0
John,B-pers
Fleet,I-pers
",",0
Kt,0
.,0
Lord,0
Mayor,0
of,0
the,0
City,0
of,0
London,0
",",0
and,0
Sir,0
Salathiel,B-pers
Lovewell,I-pers
",",0
Kt,0
.,0
Recorder,0
of,0
the,0
said,0
City,0
",",0
with,0
several,0
others,0
of,0
Their,0
Majesties,0
Justices,0
for,0
the,0
City,0
of,0
London,0
",",0
and,0
County,0
of,0
Middlesex,0
.,0
The,0
Jurors,0
were,0
as,0
follows,0
.,0
London,0
Jury,0
.,0
Thomas,B-pers
Trentar,I-pers
.,0
William,B-pers
Roome,I-pers
.,0
Thomas,B-pers
Plaisted,I-pers
.,0
Daniel,B-pers
Richards,I-pers
.,0
Nathanael,B-pers
Adams,I-pers
.,0
Joseph,B-pers
Stretton,I-pers
.,0
Thomas,B-pers
Barnes,I-pers
.,0
John,B-pers
Symmons,I-pers
.,0
Thomas,B-pers
Goudge,I-pers
.,0
Richard,B-pers
Haynes,I-pers
.,0
George,B-pers
Hawson,I-pers
.,0
Thomas,B-pers
Fletcher,I-pers
.,0
Middlesex,0
Jury,0
.,0
Richard,B-pers
Bealing,I-pers
.,0
Edward,B-pers
Fuller,I-pers
.,0
Timothy,B-pers
Thornbury,I-pers
.,0
Simon,B-pers
Smith,I-pers
.,0
Henry,B-pers
Gerrald,I-pers
.,0
Henry,B-pers
Russel,I-pers
.,0
Henry,B-pers
Jones,I-pers
.,0
Edward,B-pers
Wade,I-pers
.,0
Thomas,B-pers
Lathwell,I-pers
.,0
George,B-pers
Poulfrey,I-pers
.,0
Andrew,B-pers
Cooke,I-pers
.,0
Edward,B-pers
Weckes,I-pers
.,0
The,0
Proceedings,0
were,0
these,0
.,0
Philip,B-pers
Davis,I-pers
was,0
Indicted,0
for,0
Felony,0
and,0
Burglary,0
in,0
breaking,0
the,0
House,0
of,0
John,B-pers
Reynolds,I-pers
",",0
on,0
the,0
15th,0
of,0
May,0
last,0
in,0
Ironmonger-Lane,B-place
;,0
together,0
with,0
one,0
John,B-pers
White,I-pers
",",0
not,0
yet,0
taken,0
;,0
The,0
House,0
was,0
broke,0
open,0
on,0
a,0
Sunday,0
in,0
the,0
Afternoon,0
",",0
in,0
Sermon-time,0
",",0
whilst,0
Mr.,0
Reynolds,0
's,0
Servants,0
were,0
at,0
Church,0
",",0
and,0
Ransack,0
'd,0
it,0
;,0
and,0
",",0
a,0
Silk,0
Scarf,0
",",0
value,0
40,0
s.,0
one,0
Gold,0
Ear-Ring,0
",",0
value,0
40,0
s.,0
one,0
Silver,0
Spoon,0
",",0
value,0
6,0
s.,0
and,0
150,0
l.,0
in,0
Money,0
",",0
was,0
taken,0
away,0
;,0
The,0
Evidence,0
against,0
him,0
was,0
",",0
That,0
he,0
was,0
seen,0
hovering,0
about,0
the,0
Door,0
;,0
and,0
one,0
Granger,0
",",0
a,0
Criminal,0
",",0
was,0
brought,0
into,0
Court,0
from,0
Newgate,0
",",0
who,0
owned,0
that,0
he,0
himself,0
was,0
in,0
the,0
Robbery,0
with,0
the,0
Prisoner,0
",",0
and,0
that,0
there,0
were,0
several,0
others,0
concerned,0
",",0
to,0
the,0
number,0
of,0
about,0
seven,0
;,0
(,0
viz,0
.,0
),0
one,0
Snelling,0
",",0
one,0
Wood,0
",",0
and,0
one,0
Paul,B-pers
Groves,I-pers
",",0
besides,0
the,0
aforesaid,0
White,0
",",0
&,0
c.,0
who,0
are,0
not,0
yet,0
taken,0
;,0
and,0
that,0
Davis,0
",",0
the,0
Prisoner,0
",",0
had,0
5,0
l.,0
of,0
the,0
Money,0
to,0
his,0
share,0
;,0
all,0
which,0
the,0
Prisoner,0
strived,0
to,0
invalidate,0
",",0
but,0
to,0
no,0
purpose,0
;,0
so,0
he,0
was,0
found,0
guilty,0
of,0
the,0
Indictment,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
Robert,B-pers
Low,I-pers
",",I-pers
alias,I-pers
Adderton,I-pers
",",0
was,0
tried,0
for,0
Robbing,0
one,0
Ralph,B-pers
Springall,I-pers
in,0
the,0
High-way,0
",",0
on,0
the,0
4th,0
of,0
October,0
last,0
",",0
of,0
a,0
Cloath-Coat,0
",",0
value,0
10,0
s.,0
The,0
Prisoner,0
met,0
the,0
said,0
Springall,0
in,0
Woodstreet,B-place
with,0
a,0
Woman,0
",",0
who,0
was,0
his,0
Mother,0
",",0
who,0
had,0
a,0
Link,0
in,0
her,0
hand,0
",",0
and,0
some,0
other,0
Persons,0
were,0
with,0
the,0
Prisoner,0
",",0
who,0
all,0
drew,0
their,0
Swords,0
",",0
and,0
the,0
Prisoner,0
snatch,0
'd,0
the,0
Coat,0
off,0
Spingall,0
's,0
Arm,0
",",0
and,0
run,0
away,0
with,0
it,0
along,0
Friday-street,0
",",0
and,0
there,0
was,0
stopt,0
by,0
the,0
Watch,0
;,0
the,0
Prisoner,0
wounded,0
Springall,0
in,0
the,0
Trunk,0
of,0
his,0
Body,0
",",0
and,0
another,0
man,0
in,0
the,0
Arm,0
",",0
and,0
was,0
very,0
desperate,0
before,0
he,0
was,0
taken,0
;,0
the,0
Prisoner,0
said,0
the,0
woman,0
thrust,0
the,0
Link,0
in,0
his,0
face,0
",",0
and,0
that,0
he,0
had,0
no,0
intention,0
to,0
rob,0
him,0
",",0
and,0
the,0
Coat,0
was,0
presently,0
found,0
again,0
",",0
so,0
he,0
was,0
acquitted,0
.,0
Thomas,B-pers
Merridith,I-pers
was,0
tried,0
for,0
taking,0
a,0
Hat,0
",",0
value,0
5,0
s.,0
and,0
a,0
Walking-Cane,0
",",0
value,0
2,0
s.,0
out,0
of,0
St.,B-place
Christopher,I-place
's,I-place
Church,I-place
in,0
London,0
",",0
which,0
was,0
taken,0
upon,0
the,0
Prisoner,0
in,0
the,0
Street,0
presently,0
afterwards,0
;,0
he,0
could,0
not,0
deny,0
it,0
",",0
so,0
he,0
was,0
found,0
guilty,0
of,0
Felony,0
.,0
Parnell,B-pers
Brandon,I-pers
",",I-pers
alias,I-pers
Crove,I-pers
",",0
and,0
Ann,B-pers
Brown,I-pers
",",I-pers
alias,I-pers
Riggs,I-pers
",",0
were,0
both,0
tried,0
for,0
stealing,0
a,0
Silver,0
Tankard,0
value,0
4,0
l.,0
from,0
Charles,B-pers
Pynches,I-pers
of,0
St.,B-place
Gregories,I-place
Parish,I-place
",",0
London,0
",",0
on,0
the,0
17th,0
day,0
of,0
November,0
;,0
they,0
came,0
to,0
Pynche,0
's,0
House,0
",",0
and,0
called,0
for,0
Drink,0
;,0
and,0
after,0
they,0
had,0
staid,0
awhile,0
",",0
they,0
took,0
away,0
the,0
Tankard,0
.,0
Brandon,0
said,0
",",0
that,0
Brown,0
knew,0
nothing,0
of,0
the,0
matter,0
",",0
but,0
she,0
her,0
self,0
took,0
it,0
;,0
but,0
yet,0
they,0
were,0
both,0
found,0
guilty,0
of,0
Felony,0
.,0
[,0
Branding,0
.,0
See,0
summary,0
.,0
],0
Mary,B-pers
Clever,I-pers
was,0
tried,0
for,0
stealing,0
one,0
Lac,0
'd,0
Head-dress,0
",",0
value,0
5,0
s.,0
3,0
yards,0
of,0
Bone-Lace,0
",",0
value,0
4,0
s.,0
a,0
Muslin,0
Cornet,0
",",0
value,0
