TOKEN,NE
THE,0
PROCEEDINGS,0
AT,0
THE,0
SESSIONS,0
of,0
PEACE,0
",",0
Oyer,0
and,0
Terminer,0
",",0
FOR,0
THE,0
CITY,0
of,0
LONDON,0
",",0
AND,0
County,0
of,0
MIDDLESEX,0
",",0
ON,0
WEDNESDAY,0
the,0
7th,0
",",0
THURSDAY,0
the,0
8th,0
",",0
FRIDAY,0
the,0
9th,0
",",0
SATURDAY,0
the,0
10th,0
",",0
and,0
MONDAY,0
the,0
12th,0
of,0
December,0
",",0
In,0
the,0
11th,0
Year,0
of,0
His,0
MAJESTY,0
'S,0
Reign,0
.,0
BEING,0
THE,0
First,0
SESSIONS,0
in,0
the,0
MAYORALTY,0
OF,0
THE,0
Right,0
Honourable,0
Sir,0
John,0
Barnard,0
",",0
Knight,0
",",0
LORD-MAYOR,0
of,0
the,0
CITY,0
of,0
LONDON,0
.,0
For,0
the,0
YEAR,0
1737,0
.,0
NUMBER,0
1,0
.,0
LONDON,0
:,0
Printed,0
for,0
J.,0
ROBERTS,0
",",0
at,0
the,0
Oxford-Arms,0
in,0
Warwick-Lane,0
.,0
M.DCC.XXXVII,0
.,0
(,0
Price,0
Three-Pence,0
.,0
),0
THE,0
PROCEEDINGS,0
AT,0
THE,0
Sessions,0
of,0
the,0
Peace,0
",",0
and,0
Oyer,0
and,0
Terminer,0
",",0
For,0
the,0
CITY,0
of,0
LONDON,0
",",0
&,0
c.,0
BEFORE,0
the,0
Right,0
Honourable,0
Sir,0
JOHN,B-pers
BARNARD,I-pers
",",0
Knt,0
.,0
Lord-Mayor,0
of,0
the,0
City,0
of,0
London,0
;,0
the,0
Right,0
Honourable,0
the,0
Lord,0
Chief,0
Justice,0
WILLES,0
",",0
the,0
Worshipful,0
Mr.,0
Justice,0
PROBYN,0
",",0
the,0
Worshipful,0
Mr.,0
Baron,B-pers
THOMPSON,I-pers
",",0
Mr.,0
Serjeant,0
URLIN,0
",",0
Deputy-Recorder,0
of,0
the,0
City,0
of,0
London,0
",",0
and,0
others,0
his,0
Majesty,0
's,0
Justices,0
of,0
Oyer,0
and,0
Terminer,0
for,0
the,0
City,0
of,0
London,0
",",0
and,0
Justices,0
of,0
Goal-Delivery,0
of,0
Newgate,0
",",0
holden,0
for,0
the,0
said,0
City,0
and,0
County,0
of,0
Middlesex,0
.,0
London,0
Jury,0
.,0
Rene,B-pers
de,I-pers
Boyville,I-pers
",",0
William,B-pers
PersHouse,I-pers
",",0
Thomas,B-pers
Farrow,I-pers
",",0
John,B-pers
Colvel,I-pers
",",0
William,B-pers
Soden,I-pers
",",0
Herbert,B-pers
Bailey,I-pers
",",0
Henry,B-pers
Spencer,I-pers
",",0
William,B-pers
Young,I-pers
",",0
John,B-pers
Bond,I-pers
",",0
Francis,B-pers
Hopkins,I-pers
",",0
Henry,B-pers
Lowner,I-pers
",",0
Joseph,B-pers
Austin,I-pers
.,0
Middlesex,0
Jury,0
.,0
Walter,B-pers
Lee,I-pers
",",0
John,B-pers
Perry,I-pers
",",0
John,B-pers
Reynolds,I-pers
",",0
Francis,B-pers
Thredgold,I-pers
",",0
Andrew,B-pers
Moran,I-pers
",",0
Owen,B-pers
Sainsbury,I-pers
",",0
Philip,B-pers
Chandler,I-pers
",",0
William,B-pers
Boussier,I-pers
",",0
William,B-pers
Grey,I-pers
",",0
John,B-pers
Dickens,I-pers
",",0
James,B-pers
Smith,I-pers
",",0
George,B-pers
Collins,I-pers
.,0
1,0
",",0
2.,0
John,B-pers
Williams,I-pers
",",I-pers
and,I-pers
Mary,I-pers
his,I-pers
Wife,I-pers
",",0
and,0
Mary,0
his,0
Wife,0
",",0
were,0
indicted,0
for,0
stealing,0
15,0
dead,0
Geese,0
",",0
value,0
40,0
s.,0
and,0
a,0
wicker,0
Pen,0
",",0
value,0
2,0
s.,0
the,0
Goods,0
of,0
John,B-pers
Rogers,I-pers
",",0
in,0
the,0
Parish,0
of,0
St.,B-place
Dionis,I-place
Back-Church,I-place
",",0
Oct.,0
15,0
.,0
John,0
Williams,0
Guilty,0
",",0
Mary,0
Acquitted,0
.,0
[,0
Branding,0
.,0
See,0
summary,0
.,0
],0
3,0
",",0
4.,0
Jonathan,B-pers
Jordan,I-pers
and,0
Robert,B-pers
Steppen,I-pers
of,0
St.,B-place
Andrew,I-place
Undershaft,I-place
",",0
were,0
indicted,0
for,0
feloniously,0
making,0
and,0
forging,0
",",0
and,0
causing,0
to,0
be,0
made,0
and,0
forged,0
a,0
certain,0
Promissory,0
Note,0
for,0
the,0
Payment,0
of,0
3,0
l.,0
6,0
s.,0
in,0
the,0
Words,0
following,0
",",0
viz,0
.,0
I,0
promise,0
to,0
pay,0
unto,0
Jonathan,0
Jordan,0
or,0
Order,0
",",0
the,0
Sum,0
of,0
3,0
l.,0
6,0
s.,0
on,0
Demand,0
for,0
Value,0
received,0
",",0
per,0
me,0
",",0
James,B-pers
Smith,I-pers
.,0
Test,0
.,0
Robert,0
Steppen,0
.,0
With,0
Intent,0
to,0
defraud,0
the,0
said,0
James,B-pers
Smith,I-pers
of,0
the,0
Parish,0
of,0
St.,0
George,0
in,0
the,0
East,0
",",0
Mariner,0
",",0
of,0
the,0
said,0
Sum,0
of,0
3,0
l.,0
6,0
s.,0
against,0
the,0
Peace,0
of,0
our,0
Sovereign,0
Lord,0
the,0
King,0
",",0
&,0
c.,0
And,0
likewise,0
against,0
the,0
Form,0
of,0
the,0
Statute,0
",",0
&,0
c.,0
And,0
the,0
said,0
Jordan,0
and,0
Steppen,0
",",0
on,0
the,0
said,0
10th,0
of,0
Oct.,0
the,0
abovesaid,0
Promissory,0
Note,0
did,0
utter,0
and,0
publish,0
as,0
true,0
",",0
they,0
well,0
knowing,0
the,0
same,0
to,0
be,0
false,0
",",0
forged,0
and,0
counterfeit,0
.,0
The,0
Jury,0
acquitted,0
the,0
Prisoners,0
",",0
and,0
the,0
Court,0
ordered,0
Steppen,0
a,0
Copy,0
of,0
his,0
Indictment,0
.,0
5.,0
John,B-pers
otherwise,I-pers
Samuel,I-pers
Bugden,I-pers
",",0
of,0
Allhallows,B-place
Barkin,I-place
",",0
was,0
indicted,0
for,0
stealing,0
a,0
Silver,0
Watch,0
",",0
value,0
3,0
l,0
a,0
gold,0
Ring,0
with,0
2,0
small,0
diamonds,0
",",0
value,0
20,0
s.,0
a,0
gold,0
enamelled,0
Ring,0
",",0
value,0
10,0
s.,0
a,0
Shirt,0
",",0
value,0
10,0
s.,0
a,0
Guinea,0
",",0
two,0
half,0
Guineas,0
",",0
2,0
Portugal,0
Pieces,0
",",0
value,0
36,0
s.,0
each,0
",",0
a,0
quarter,0
Moidore,0
",",0
a,0
French,0
Crown,0
",",0
value,0
4,0
s.,0
and,0
23,0
Shillings,0
in,0
Money,0
",",0
the,0
Property,0
of,0
Francis,B-pers
Brooks,I-pers
in,0
his,0
Dwelling-house,0
",",0
Nov.,0
1,0
.,0
Francis,0
Brooks,0
.,0
My,0
Lord,0
",",0
and,0
Gentlemen,0
of,0
the,0
Jury,0
!,0
I,0
live,0
in,0
Thames-street,B-place
against,0
the,0
Custom-house,0
",",0
and,0
keep,0
a,0
publick,0
House,0
.,0
The,0
Prisoner,0
came,0
to,0
my,0
House,0
the,0
1st,0
of,0
Nov.,0
in,0
the,0
Morning,0
",",0
before,0
I,0
came,0
down,0
from,0
my,0
Chamber,0
",",0
he,0
asked,0
for,0
me,0
as,0
readily,0
as,0
if,0
he,0
had,0
known,0
me,0
.,0
When,0
I,0
came,0
to,0
him,0
",",0
he,0
bid,0
me,0
-,0
Good-Morrow,0
",",0
and,0
asked,0
me,0
if,0
I,0
knew,0
him,0
?,0
I,0
told,0
him,0
no,0
.,0
I,0
know,0
you,0
",",0
says,0
he,0
",",0
and,0
the,0
last,0
Time,0
I,0
was,0
with,0
you,0
",",0
I,0
drank,0
half,0
a,0
pint,0
of,0
Wine,0
with,0
you,0
.,0
I,0
said,0
",",0
I,0
did,0
not,0
remember,0
it,0
",",0
and,0
I,0
went,0
away,0
from,0
him,0
",",0
but,0
he,0
followed,0
me,0
",",0
and,0
requested,0
I,0
would,0
drink,0
half,0
a,0
pint,0
with,0
him,0
now,0
.,0
I,0
told,0
him,0
I,0
was,0
not,0
well,0
",",0
and,0
Wine,0
was,0
like,0
Physic,0
to,0
me,0
;,0
but,0
he,0
insisted,0
upon,0
my,0
drinking,0
with,0
him,0
",",0
and,0
called,0
for,0
half,0
a,0
pint,0
of,0
mulled,0
Wine,0
and,0
a,0
Toast,0
",",0
telling,0
me,0
it,0
would,0
do,0
me,0
no,0
