TOKEN,NE
THE,0
PROCEEDINGS,0
ON,0
THE,0
KING,0
'S,0
Commission,0
of,0
the,0
Peace,0
",",0
AND,0
Oyer,0
and,0
Terminer,0
",",0
and,0
Goal,0
Delivery,0
of,0
Newgate,0
",",0
held,0
for,0
the,0
CITY,0
of,0
London,0
and,0
COUNTY,0
of,0
Middlesex,0
",",0
at,0
Justice-Hall,0
in,0
the,0
Old,0
Bayly,0
",",0
On,0
Wednesday,0
",",0
Thursday,0
",",0
and,0
Friday,0
",",0
being,0
the,0
7th,0
",",0
8th,0
",",0
and,0
9th,0
",",0
of,0
September,0
",",0
1715,0
.,0
In,0
the,0
Second,0
Year,0
of,0
His,0
MAJESTY,0
's,0
Reign,0
.,0
BEfore,0
the,0
Right,0
Hon,0
.,0
Sir,0
WILLIAM,B-pers
HUMFREYS,I-pers
",",0
Kt,0
.,0
and,0
Bart,0
.,0
Lord,0
Mayor,0
of,0
the,0
City,0
of,0
London,0
;,0
Sir,0
William,B-pers
Thompson,I-pers
",",0
Kt,0
.,0
Recorder,0
;,0
with,0
several,0
of,0
his,0
Majesty,0
's,0
Justices,0
of,0
the,0
Peace,0
for,0
the,0
City,0
of,0
London,0
",",0
and,0
County,0
of,0
Middlesex,0
.,0
The,0
Jurors,0
were,0
as,0
followeth,0
:,0
London,0
Jury,0
.,0
Charles,B-pers
Mosely,I-pers
",",0
Thomas,B-pers
Devis,I-pers
",",0
Thomas,B-pers
Cooke,I-pers
",",0
Thomas,B-pers
Uphold,I-pers
",",0
William,B-pers
Hymore,I-pers
",",0
William,B-pers
Johnson,I-pers
",",0
Nathaniel,B-pers
Arnold,I-pers
",",0
Francis,B-pers
Hales,I-pers
",",0
Samuel,B-pers
Ballard,I-pers
",",0
Joseph,B-pers
Walker,I-pers
",",0
Robert,B-pers
Blye,I-pers
",",0
William,B-pers
Hartshorn,I-pers
.,0
Middlesex,0
Jury,0
.,0
James,B-pers
Williamson,I-pers
",",0
Gent,0
.,0
Joseph,B-pers
Spencer,I-pers
",",0
Thomas,B-pers
Wyton,I-pers
",",0
Nicholas,B-pers
Parker,I-pers
",",0
Daniel,B-pers
Hawkins,I-pers
",",0
Robert,B-pers
Dix,I-pers
",",0
Nathaniel,B-pers
Ravenor,I-pers
",",0
Samuel,B-pers
Arnor,I-pers
",",0
Marmaduke,B-pers
Bramley,I-pers
",",0
Thomas,B-pers
Philips,I-pers
",",0
John,B-pers
Marsh,I-pers
",",0
William,B-pers
Ashworth,I-pers
.,0
Ralph,B-pers
Walker,I-pers
",",0
of,0
the,0
Parish,0
of,0
St.,B-place
Mary,I-place
Magdalen,I-place
New-Fish,I-place
street,I-place
",",0
was,0
indicted,0
for,0
privately,0
stealing,0
145,0
Yards,0
of,0
Silk,0
and,0
Worsted,0
Lace,0
",",0
value,0
30,0
s.,0
the,0
Goods,0
of,0
William,B-pers
Thorpe,I-pers
",",0
on,0
the,0
7th,0
of,0
August,0
last,0
.,0
Bowden,0
",",0
the,0
Prosecutor,0
's,0
Servant,0
",",0
depos,0
'd,0
",",0
That,0
the,0
Prisoner,0
came,0
into,0
his,0
Master,0
's,0
Shop,0
",",0
and,0
ask,0
'd,0
for,0
some,0
Buckram,0
",",0
which,0
was,0
shew,0
'd,0
him,0
",",0
but,0
not,0
pleasing,0
",",0
Bowden,0
search,0
'd,0
for,0
more,0
;,0
and,0
in,0
the,0
mean,0
time,0
",",0
the,0
Prisoner,0
put,0
the,0
Lace,0
mention,0
'd,0
in,0
the,0
Indictment,0
into,0
his,0
Pocket,0
",",0
and,0
after,0
he,0
went,0
out,0
of,0
the,0
Shop,0
it,0
was,0
found,0
there,0
.,0
The,0
Prosecutor,0
also,0
swore,0
to,0
the,0
Goods,0
.,0
The,0
Prisoner,0
in,0
his,0
Defence,0
said,0
",",0
that,0
it,0
hitch,0
'd,0
upon,0
his,0
Buttons,0
",",0
and,0
that,0
he,0
knew,0
nothing,0
of,0
his,0
carrying,0
it,0
away,0
;,0
which,0
not,0
being,0
satisfactory,0
",",0
the,0
Jury,0
found,0
him,0
Guilty,0
of,0
the,0
Indictment,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
Eleanor,B-pers
Taylor,I-pers
",",0
of,0
the,0
Parish,0
of,0
St.,B-place
Giles,I-place
Cripplegate,I-place
",",0
was,0
indicted,0
for,0
feloniously,0
stealing,0
a,0
Gown,0
",",0
value,0
8,0
s.,0
a,0
Coat,0
value,0
8,0
s.,0
and,0
a,0
Hat,0
value,0
4,0
s.,0
the,0
Goods,0
of,0
Joseph,B-pers
Cockley,I-pers
:,0
and,0
a,0
few,0
other,0
odd,0
Things,0
",",0
to,0
the,0
value,0
of,0
2,0
s.,0
6,0
d.,0
the,0
Goods,0
of,0
Katharine,B-pers
Clarke,I-pers
",",0
on,0
the,0
30th,0
of,0
August,0
last,0
.,0
It,0
appear,0
'd,0
very,0
evident,0
",",0
that,0
the,0
Prisoner,0
had,0
got,0
the,0
Goods,0
in,0
her,0
Lap,0
bundled,0
up,0
in,0
order,0
to,0
carry,0
away,0
;,0
but,0
being,0
detected,0
",",0
she,0
dropt,0
them,0
.,0
The,0
Prisoner,0
denied,0
the,0
Fact,0
;,0
but,0
had,0
nothing,0
to,0
say,0
in,0
her,0
behalf,0
;,0
and,0
therefore,0
was,0
found,0
Guilty,0
to,0
the,0
Value,0
of,0
10,0
d,0
.,0
[,0
Whipping,0
.,0
See,0
summary,0
.,0
],0
Elizabeth,B-pers
Nicholls,I-pers
",",0
of,0
the,0
Parish,0
of,0
St.,B-place
Andrew,I-place
Undershaft,I-place
",",0
was,0
indicted,0
for,0
privately,0
stealing,0
a,0
Perriwig,0
",",0
value,0
20,0
s.,0
the,0
Goods,0
of,0
Francis,B-pers
Long,I-pers
",",0
on,0
the,0
29th,0
of,0
July,0
last,0
.,0
Dorothy,B-pers
Tomms,I-pers
swore,0
",",0
the,0
Prisoner,0
came,0
to,0
her,0
",",0
wanting,0
a,0
Lodging,0
",",0
she,0
having,0
a,0
Room,0
to,0
lett,0
;,0
and,0
having,0
been,0
up,0
two,0
Pair,0
of,0
Stairs,0
",",0
coming,0
down,0
again,0
she,0
went,0
into,0
a,0
Chamber,0
of,0
the,0
first,0
Story,0
",",0
and,0
took,0
the,0
Wig,0
;,0
but,0
going,0
down,0
the,0
last,0
Pair,0
of,0
Stairs,0
it,0
was,0
perceiv,0
'd,0
by,0
Mrs.,0
Tomms,0
",",0
the,0
two,0
Knots,0
appearing,0
out,0
of,0
the,0
Basket,0
",",0
and,0
being,0
challeng,0
'd,0
she,0
threw,0
the,0
Wig,0
down,0
",",0
and,0
said,0
",",0
Now,0
I,0
have,0
nothing,0
of,0
yours,0
.,0
The,0
Prisoner,0
had,0
nothing,0
to,0
say,0
in,0
her,0
Defence,0
",",0
but,0
that,0
coming,0
down,0
Stairs,0
",",0
the,0
Wig,0
took,0
hold,0
of,0
her,0
Basket,0
and,0
therefore,0
the,0
Jury,0
found,0
her,0
Guilty,0
of,0
Felony,0
only,0
.,0
[,0
Branding,0
.,0
See,0
summary,0
.,0
],0
Mary,B-pers
Savage,I-pers
",",0
of,0
the,0
Parish,0
of,0
St.,B-place
Botolph,I-place
's,I-place
Bishopsgate,I-place
",",0
was,0
indicted,0
for,0
Assaulting,0
and,0
Robbing,0
Nathaniel,B-pers
King,I-pers
",",0
a,0
Boy,0
about,0
5,0
Years,0
of,0
Age,0
",",0
on,0
the,0
5th,0
of,0
August,0
last,0
",",0
and,0
taking,0
from,0
him,0
a,0
stuff,0
Coat,0
",",0
value,0
3,0
s.,0
a,0
lac,0
'd,0
Hat,0
value,0
2,0
s,0
.,0
The,0
first,0
Evidence,0
was,0
the,0
Maid,0
",",0
who,0
swore,0
",",0
That,0
she,0
",",0
the,0
Child,0
",",0
and,0
his,0
Sister,0
were,0
together,0
in,0
Moorfields,0
drying,0
Clothes,0
",",0
but,0
wanting,0
a,0
Line,0
",",0
she,0
sent,0
the,0
Girl,0
home,0
for,0
one,0
",",0
and,0
when,0
she,0
return,0
'd,0
",",0
she,0
miss,0
'd,0
her,0
Brother,0
",",0
who,0
was,0
brought,0
soon,0
after,0
by,0
a,0
Woman,0
",",0
without,0
his,0
Coat,0
and,0
Hat,0
",",0
which,0
the,0
Boy,0
said,0
was,0
taken,0
from,0
him,0
by,0
a,0
Girl,0
;,0
whom,0
he,0
saw,0
a,0
little,0
while,0
after,0
in,0
Long-Alley,0
",",0
where,0
his,0
Mother,0
(,0
having,0
been,0
inform,0
'd,0
of,0
the,0
Prisoner,0
's,0
Character,0
),0
