TOKEN,NE
An,0
Account,0
of,0
the,0
PROCEEDINGS,0
AT,0
THE,0
SESSIONS,0
Of,0
Oyer,0
and,0
Terminer,0
",",0
and,0
Gaol-delivery,0
of,0
Newgate,0
:,0
Which,0
Began,0
at,0
the,0
Sessions-House,0
in,0
the,0
OLD-BAYLY,0
",",0
For,0
the,0
City,0
of,0
London,0
and,0
County,0
of,0
Middlesex,0
",",0
the,0
10,0
of,0
October,0
1683.,0
and,0
ended,0
the,0
Twelfth,0
of,0
the,0
same,0
Instant,0
.,0
Where,0
divers,0
persons,0
were,0
tryed,0
for,0
HIGH-TREASON,0
",",0
Murder,0
",",0
Felony,0
",",0
Burglary,0
",",0
and,0
other,0
Misdemeanors,0
.,0
With,0
the,0
Names,0
of,0
the,0
Persons,0
Condemned,0
",",0
Burnt,0
in,0
the,0
Hand,0
",",0
to,0
be,0
Whipt,0
",",0
and,0
Transported,0
.,0
JOhn,B-pers
Derry,I-pers
was,0
tryed,0
for,0
killing,0
Thomas,B-pers
Robinson,I-pers
",",0
in,0
the,0
Parish,0
of,0
St.,B-place
Bartholomew,I-place
the,I-place
Great,I-place
;,0
which,0
upon,0
Evidence,0
appeared,0
thus,0
:,0
the,0
Prisoner,0
and,0
the,0
Deceased,0
working,0
together,0
(,0
being,0
Printer,0
s,0
by,0
Trade,0
),0
upon,0
some,0
words,0
passing,0
between,0
them,0
",",0
the,0
Prisoner,0
struck,0
the,0
Deceased,0
with,0
the,0
handle,0
of,0
a,0
Printers,0
Ball,0
",",0
drawing,0
blood,0
by,0
the,0
stroak,0
which,0
happening,0
on,0
the,0
27.,0
of,0
Joune,0
last,0
",",0
he,0
lived,0
till,0
the,0
23,0
of,0
August,0
",",0
and,0
then,0
dyed,0
;,0
but,0
no,0
former,0
Malice,0
appearing,0
",",0
and,0
the,0
Doctor,0
and,0
Chyrurgion,0
giving,0
Testimony,0
",",0
that,0
they,0
verily,0
believed,0
the,0
Deceased,0
died,0
a,0
natural,0
Death,0
",",0
not,0
being,0
any,0
ways,0
occasioned,0
by,0
that,0
stroak,0
",",0
the,0
Prisoner,0
was,0
acquitted,0
.,0
John,B-pers
Knight,I-pers
",",0
John,B-pers
Paybody,I-pers
",",0
and,0
Thomas,B-pers
Edmunds,I-pers
",",0
were,0
Tryed,0
upon,0
two,0
Indictments,0
;,0
one,0
for,0
stealing,0
two,0
Horses,0
;,0
one,0
from,0
Sir,0
Adam,B-pers
Brown,I-pers
",",0
and,0
the,0
other,0
from,0
one,0
Mr.,B-pers
Tapin,I-pers
near,0
Darkin,B-place
in,I-place
Surry,I-place
;,0
which,0
being,0
plainly,0
proved,0
",",0
they,0
were,0
all,0
found,0
guilty,0
of,0
the,0
Felony,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
Hugh,B-pers
Jones,I-pers
",",0
Sidny,B-pers
Vandelo,I-pers
",",0
Edward,B-pers
Williams,I-pers
",",0
Charles,B-pers
Dod,I-pers
",",0
and,0
Charles,B-pers
Roberts,I-pers
",",0
were,0
tryed,0
for,0
robbing,0
Richard,B-pers
Littleton,I-pers
of,0
a,0
Castor,0
",",0
and,0
four,0
Shillings,0
in,0
Money,0
",",0
taking,0
it,0
from,0
his,0
Person,0
in,0
the,0
Parish,0
of,0
St.,B-place
Michael,I-place
Cornhil,I-place
",",0
on,0
the,0
27.,0
of,0
September,0
last,0
",",0
which,0
being,0
proved,0
against,0
them,0
",",0
and,0
that,0
Sidney,0
Vandelo,0
",",0
one,0
of,0
them,0
",",0
had,0
run,0
the,0
Prosecutor,0
into,0
the,0
Body,0
",",0
and,0
that,0
they,0
were,0
notorious,0
Pick-pockets,0
",",0
they,0
were,0
found,0
guilty,0
of,0
the,0
Felony,0
and,0
Robbery,0
.,0
[,0
Death,0
.,0
See,0
summary,0
.,0
],0
Elizabeth,B-pers
Hare,I-pers
was,0
Tryed,0
for,0
Clipping,0
divers,0
Half-Crowns,0
",",0
Shillings,0
",",0
and,0
Six-pences,0
",",0
of,0
the,0
Lawful,0
and,0
Currant,0
Coyn,0
of,0
this,0
Kingdom,0
.,0
Upon,0
the,0
Tryal,0
",",0
the,0
Circumstances,0
were,0
thus,0
:,0
The,0
Prisoner,0
having,0
a,0
Maid-Servant,0
living,0
with,0
her,0
some,0
time,0
since,0
",",0
the,0
said,0
Servant,0
swore,0
",",0
That,0
she,0
saw,0
her,0
Mistriss,0
Clipping,0
divers,0
times,0
in,0
her,0
Closet,0
",",0
as,0
also,0
found,0
Clippings,0
there,0
",",0
with,0
Files,0
",",0
Shears,0
",",0
and,0
Aqua,0
Fortis,0
:,0
