TOKEN,NE
THE,0
PROCEEDINGS,0
ON,0
THE,0
King,0
's,0
Commissions,0
of,0
the,0
Peace,0
",",0
Oyer,0
and,0
Terminer,0
",",0
and,0
Goal,0
Delivery,0
FOR,0
THE,0
CITY,0
of,0
LONDON,0
;,0
And,0
also,0
the,0
Goal,0
Delivery,0
for,0
the,0
County,0
of,0
MIDDLESEX,0
",",0
HELD,0
AT,0
JUSTICE-HALL,0
in,0
the,0
OLD-BAILEY,0
",",0
On,0
THURSDAY,0
the,0
26th,0
",",0
FRIDAY,0
the,0
27th,0
",",0
and,0
SATURDAY,0
the,0
28th,0
of,0
May,0
.,0
In,0
the,0
21st,0
Year,0
of,0
His,0
MAJESTY,0
's,0
Reign,0
.,0
BEING,0
THE,0
Fifth,0
SESSIONS,0
in,0
the,0
MAYORALTY,0
of,0
the,0
Rt,0
.,0
Honble,0
Sir,0
Robert,B-pers
Ladbroke,I-pers
",",0
Knt,0
.,0
LORD-MAYOR,0
of,0
the,0
CITY,0
of,0
LONDON,0
.,0
NUMBER,0
V.,0
LONDON,0
:,0
Printed,0
",",0
and,0
sold,0
by,0
M.,0
COOPER,0
",",0
at,0
the,0
Globe,0
in,0
Pater-noster,0
Row,0
.,0
1748,0
.,0
[,0
Price,0
Sixpence,0
.,0
],0
THE,0
PROCEEDINGS,0
ON,0
THE,0
King,0
's,0
Commissions,0
of,0
the,0
Peace,0
",",0
Oyer,0
and,0
Terminer,0
",",0
and,0
Goal,0
Delivery,0
held,0
for,0
the,0
City,0
of,0
London,0
",",0
&,0
c.,0
BEFORE,0
the,0
Right,0
Honourable,0
Sir,0
ROBERT,B-pers
LADBROKE,I-pers
",",0
Knt,0
.,0
Lord,0
Mayor,0
of,0
the,0
City,0
of,0
London,0
",",0
the,0
Right,0
Honourable,0
Lord,0
Chief,0
Justice,0
WILLES,0
",",0
the,0
Honourable,0
Mr.,0
Justice,0
DENISON,0
",",0
the,0
Honourable,0
Mr.,0
Baron,B-pers
CLIVE,I-pers
",",0
JOHN,B-pers
STRACEY,I-pers
",",0
Esq,0
;,0
Recorder,0
of,0
the,0
City,0
of,0
London,0
",",0
and,0
others,0
of,0
His,0
Majesty,0
's,0
Justices,0
of,0
Oyer,0
and,0
Terminer,0
for,0
the,0
City,0
of,0
London,0
",",0
and,0
Justices,0
of,0
Goal-Delivery,0
of,0
Newgate,0
",",0
holden,0
for,0
the,0
said,0
City,0
",",0
and,0
County,0
of,0
Middlesex,0
.,0
London,0
Jury,0
.,0
William,B-pers
Taylor,I-pers
.,0
John,B-pers
Hutchins,I-pers
.,0
Joseph,B-pers
Lasingby,I-pers
.,0
George,B-pers
Thorpe,I-pers
.,0
Thomas,B-pers
Hucks,I-pers
.,0
Thomas,B-pers
Wood,I-pers
.,0
William,B-pers
Reeve,I-pers
.,0
Joseph,B-pers
Stavely,I-pers
.,0
Robert,B-pers
Money,I-pers
.,0
Humphry,B-pers
Pugh,I-pers
.,0
Robert,B-pers
Patience,I-pers
.,0
Cambulanus,B-pers
May,I-pers
.,0
Middlesex,0
Jury,0
.,0
Sam,B-pers
Leightonhouse,I-pers
.,0
Nath,B-pers
Hedges,I-pers
.,0
William,B-pers
Cross,I-pers
.,0
James,B-pers
Coats,I-pers
.,0
John,B-pers
Davis,I-pers
.,0
George,B-pers
Shaw,I-pers
.,0
John,B-pers
Newman,I-pers
.,0
George,B-pers
Fettiplace,I-pers
.,0
Duncan,B-pers
Campbell,I-pers
.,0
Henry,B-pers
Staton,I-pers
.,0
John,B-pers
Wickstead,I-pers
.,0
John,B-pers
Gibbs,I-pers
.,0
262,0
.,0
+,0
George,B-pers
Cock,I-pers
",",0
of,0
St.,B-place
Mary,I-place
Matfellon,I-place
",",I-place
otherwise,I-place
Whitechapel,I-place
",",0
was,0
indicted,0
for,0
stealing,0
a,0
silver,0
watch,0
",",0
value,0
30,0
s.,0
the,0
property,0
of,0
James,B-pers
Jones,I-pers
",",0
May,0
the,0
19th,0
.,0
Susanna,B-pers
Jones,I-pers
sworn,0
.,0
Q,0
.,0
What,0
parish,0
do,0
you,0
live,0
in,0
?,0
Jones,0
.,0
In,0
Whitechapel,0
parish,0
.,0
Q,0
.,0
Are,0
you,0
the,0
wife,0
of,0
James,B-pers
Jones,I-pers
?,0
Jones,0
.,0
Yes,0
.,0
Q,0
.,0
Do,0
you,0
know,0
any,0
thing,0
of,0
the,0
losing,0
of,0
a,0
Watch,0
?,0
Jones,0
.,0
Yes,0
;,0
I,0
lost,0
my,0
husband,0
's,0
watch,0
.,0
Q,0
.,0
Where,0
is,0
your,0
husband,0
?,0
Jones,0
.,0
He,0
is,0
abroad,0
.,0
Q,0
.,0
When,0
did,0
you,0
lose,0
it,0
?,0
Jones,0
.,0
On,0
the,0
19th,0
of,0
May,0
.,0
Q,0
.,0
Who,0
took,0
it,0
?,0
Jones,0
.,0
George,B-pers
Cock,I-pers
.,0
Q,0
.,0
How,0
do,0
you,0
know,0
that,0
he,0
took,0
it,0
?,0
Jones,0
.,0
I,0
did,0
not,0
see,0
him,0
take,0
it,0
;,0
but,0
he,0
did,0
take,0
it,0
.,0
He,0
came,0
with,0
a,0
false,0
message,0
from,0
one,0
Capt,0
.,0
Johnson,0
in,0
Soho-square,0
",",0
about,0
my,0
husband,0
",",0
and,0
I,0
went,0
out,0
of,0
the,0
room,0
to,0
get,0
a,0
little,0
smallbeer,0
",",0
and,0
then,0
he,0
took,0
the,0
watch,0
.,0
Q,0
.,0
Did,0
he,0
give,0
you,0
the,0
watch,0
again,0
?,0
Jones,0
.,0
He,0
did,0
not,0
give,0
me,0
the,0
watch,0
again,0
",",0
but,0
he,0
put,0
it,0
down,0
into,0
a,0
great,0
chair,0
",",0
for,0
I,0
missed,0
the,0
watch,0
and,0
seized,0
him,0
.,0
Q,0
.,0
Where,0
did,0
you,0
seize,0
him,0
?,0
Jones,0
.,0
I,0
saw,0
him,0
in,0
the,0
street,0
",",0
and,0
seized,0
him,0
",",0
and,0
he,0
was,0
brought,0
back,0
into,0
the,0
house,0
.,0
Q,0
.,0
Did,0
you,0
see,0
him,0
lay,0
the,0
watch,0
down,0
?,0
Jones,0
.,0
I,0
saw,0
him,0
take,0
it,0
from,0
under,0
his,0
coat,0
",",0
and,0
lay,0
it,0
down,0
in,0
the,0
chair,0
.,0
Q,0
.,0
You,0
say,0
he,0
came,0
with,0
a,0
false,0
message,0
from,0
Capt,0
.,0
Johnson,0
:,0
What,0
did,0
you,0
say,0
to,0
him,0
?,0
Jones,0
.,0
I,0
said,0
",",0
I,0
did,0
not,0
know,0
Capt,0
.,0
Johnson,0
;,0
and,0
he,0
said,0
",",0
nor,0
he,0
neither,0
.,0
Q,0
.,0
Where,0
was,0
the,0
watch,0
taken,0
from,0
?,0
Jones,0
.,0
Out,0
of,0
the,0
parlour,0
;,0
it,0
hung,0
up,0
over,0
the,0
chimney-piece,0
.,0
Prisoner,0
.,0
Did,0
you,0
see,0
me,0
take,0
the,0
watch,0
?,0
Jones,0
.,0
No,0
.,0
Ann,B-pers
Williams,I-pers
.,0
I,0
lodge,0
at,0
Mrs.,0
Jones,0
's,0
",",0
and,0
was,0
in,0
the,0
room,0
when,0
the,0
prisoner,0
came,0
in,0
.,0
Q,0
.,0
Do,0
you,0
know,0
any,0
thing,0
of,0
his,0
taking,0
the,0
watch,0
?,0
Williams,0
.,0
I,0
had,0
a,0
little,0
suspicion,0
of,0
him,0
",",0
for,0
I,0
thought,0
it,0
was,0
a,0
very,0
frivolous,0
message,0
.,0
Q,0
.,0
Did,0
you,0
see,0
him,0
take,0
the,0
watch,0
?,0
Williams,0
.,0
No,0
;,0
but,0
I,0
saw,0
the,0
watch,0
hang,0
over,0
the,0
chimney-piece,0
while,0
he,0
was,0
there,0
",",0
and,0
he,0
went,0
out,0
",",0
and,0
presently,0
I,0
missed,0
the,0
watch,0
",",0
and,0
we,0
seized,0
him,0
",",0
and,0
brought,0
him,0
back,0
.,0
Q,0
.,0
Did,0
you,0
see,0
him,0
lay,0
the,0
watch,0
down,0
in,0
the,0
great,0
chair,0
?,0
Williams,0
.,0
Yes,0
.,0
Q.,0
to,0
Mrs.,0
Jones,0
.,0
Are,0
you,0
sure,0
the,0
watch,0
was,0
not,0
in,0
the,0
great,0
chair,0
before,0
he,0
came,0
in,0
?,0
Jones,0
.,0
I,0
am,0
sure,0
it,0
was,0
not,0
.,0
Thomas,B-pers
Shaw,I-pers
for,0
the,0
Prisoner,0
.,0
Q,0
.,0
What,0
are,0
you,0
?,0
Shaw,0
.,0
I,0
am,0
a,0
