TOKEN	NE
THE	O
PROCEEDINGS	O
ON	O
THE	O
Queen	O
's	O
Commission	O
of	O
the	O
Peace	O
,	O
AND	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
Held	O
for	O
the	O
CITY	O
of	O
London	O
and	O
COUNTY	O
of	O
Middlesex	O
,	O
at	O
Justice-Hall	O
in	O
the	O
OLD	O
BAYLY	O
.	O
On	O
Wednesday	O
,	O
Thursday	O
and	O
Friday	O
,	O
being	O
the	O
7th	O
,	O
8th	O
and	O
9th	O
Days	O
of	O
December	O
,	O
1709	O
.	O
In	O
the	O
Eighth	O
Year	O
of	O
Her	O
MAJESTY	O
's	O
Reign	O
.	O
BEfore	O
the	O
Rt	O
.	O
Hon	O
.	O
Sir	O
SAMUEL	B-pers
GARRARD	I-pers
,	O
Baronet	O
,	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
Mr.	O
Justice	B-pers
Powel	I-pers
,	O
Mr.	O
Justice	B-pers
Powys	I-pers
,	O
Mr.	O
Justice	B-pers
Gould	I-pers
,	O
and	O
Sir	O
Peter	B-pers
King	I-pers
,	O
Kt	O
.	O
Recorder	O
;	O
with	O
several	O
of	O
Her	O
Majesty	O
's	O
Justices	O
of	O
the	O
Peace	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
.	O
The	O
Jurors	O
were	O
as	O
followeth	O
.	O
London	O
Jury	O
.	O
Richard	B-pers
Bosworth	I-pers
Philip	B-pers
Constable	I-pers
Edward	B-pers
King	I-pers
William	B-pers
Paine	I-pers
Richard	B-pers
Shepherd	I-pers
Samuel	B-pers
Aldridge	I-pers
Stephen	B-pers
Cray	I-pers
James	B-pers
Hedgeabout	I-pers
John	B-pers
Tomkins	I-pers
James	B-pers
Allen	I-pers
John	B-pers
Reynolds	I-pers
John	B-pers
Whistler	I-pers
Middlesex	O
Jury	O
.	O
Giles	B-pers
Riddle	I-pers
,	O
Gent	O
.	O
John	B-pers
Meard	I-pers
William	B-pers
Callow	I-pers
Samuel	B-pers
Chase	I-pers
Edward	B-pers
Boswell	I-pers
Joseph	B-pers
Spencer	I-pers
Samuel	B-pers
Kelling	I-pers
John	B-pers
Marriot	I-pers
Charles	B-pers
Gardiner	I-pers
Francis	B-pers
Rohdes	I-pers
George	B-pers
Langton	I-pers
James	B-pers
Serjenson	I-pers
The	O
Proceedings	O
were	O
as	O
followeth	O
:	O
Joseph	B-pers
Wells	I-pers
,	O
Aaron	B-pers
Jones	I-pers
&	O
Sarah	B-pers
Pennyfeather	I-pers
,	O
were	O
Indicted	O
for	O
breaking	O
open	O
the	O
Dwelling-house	O
of	O
John	B-pers
Moss	I-pers
in	O
the	O
night-time	O
,	O
and	O
taking	O
from	O
thence	O
a	O
brass	O
Kettle	O
,	O
a	O
brass	O
Stew-pan	O
,	O
and	O
a	O
quantity	O
of	O
Bacon	O
,	O
with	O
other	O
Things	O
,	O
the	O
Goods	O
of	O
the	O
said	O
John	O
Moss	O
,	O
on	O
the	O
30th	O
of	O
June	O
last	O
.	O
It	O
appear	O
'd	O
that	O
in	O
the	O
night	O
aforesaid	O
,	O
the	O
Prosecutor	O
's	O
House	O
was	O
broken	O
open	O
,	O
and	O
the	O
Goods	O
mention	O
'd	O
taken	O
away	O
;	O
that	O
the	O
next	O
Night	O
,	O
the	O
Prosecutor	O
with	O
one	O
Lamas	O
,	O
going	O
together	O
near	O
Marribone	O
,	O
met	O
a	O
Men	O
with	O
Sacks	O
upon	O
their	O
Backs	O
,	O
and	O
suspecting	O
them	O
,	O
the	O
Prosecutor	O
took	O
hold	O
of	O
Wells	O
,	O
and	O
Lamas	O
endeavour	O
'd	O
to	O
seize	O
Jones	O
,	O
but	O
in	O
the	O
Scuffle	O
was	O
knock	O
'd	O
down	O
by	O
him	O
;	O
Murder	O
was	O
then	O
cry	O
'd	O
out	O
,	O
and	O
People	O
coming	O
to	O
Lamas	O
's	O
Relief	O
,	O
(	O
for	O
he	O
was	O
much	O
wounded	O
in	O
the	O
Head	O
)	O
the	O
Prisoners	O
made	O
their	O
escape	O
;	O
when	O
1	O
of	O
the	O
Sacks	O
were	O
open	O
'd	O
the	O
Prosecutor	O
's	O
Kettle	O
was	O
found	O
therein	O
.	O
Timothy	B-pers
Owen	I-pers
(	O
one	O
of	O
their	O
Accomplices	O
)	O
Depos	O
'd	O
,	O
that	O
Bacon	O
was	O
brought	O
to	O
him	O
,	O
and	O
he	O
Shear	O
'd	O
it	O
for	O
them	O
,	O
and	O
that	O
Wells	O
and	O
Jones	O
came	O
that	O
Night	O
to	O
his	O
House	O
in	O
a	O
very	O
great	O
Heat	O
,	O
and	O
being	O
ask	O
'd	O
why	O
they	O
staid	O
so	O
late	O
?	O
made	O
answer	O
,	O
it	O
was	O
well	O
they	O
came	O
at	O
all	O
,	O
and	O
then	O
gave	O
an	O
account	O
of	O
the	O
Fray	O
;	O
Jones	O
,	O
saying	O
moreover	O
,	O
that	O
he	O
believed	O
he	O
had	O
kill	O
'd	O
a	O
Man	O
,	O
for	O
he	O
fell	O
down	O
like	O
an	O
Ox	O
.	O
The	O
Prosecutor	O
being	O
positive	O
that	O
the	O
Prisoners	O
were	O
the	O
Men	O
he	O
took	O
his	O
Kettle	O
upon	O
,	O
and	O
they	O
giving	O
no	O
account	O
how	O
they	O
came	O
by	O
it	O
,	O
the	O
Jury	O
found	O
them	O
guilty	O
of	O
the	O
Indictment	O
;	O
but	O
the	O
Evidence	O
not	O
reaching	O
Pennyfeather	O
,	O
she	O
was	O
acquitted	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
Mary	B-pers
Royly	I-pers
,	O
of	O
St.	B-place
Anns	I-place
Westminster	I-place
,	O
was	O
Indicted	O
for	O
privately	O
stealing	O
3	O
Shirts	O
,	O
the	O
Goods	O
of	O
Robert	B-pers
Herring	I-pers
,	O
on	O
the	O
26th	O
of	O
November	O
last	O
.	O
It	O
appear	O
'd	O
that	O
the	O
Prisoner	O
,	O
came	O
to	O
the	O
Prosecutor	O
's	O
Shop	O
,	O
and	O
there	O
being	O
only	O
a	O
little	O
Child	O
there	O
,	O
she	O
amus	O
'd	O
it	O
,	O
by	O
asking	O
to	O
hear	O
her	O
Read	O
,	O
and	O
in	O
the	O
mean	O
time	O
took	O
the	O
Goods	O
,	O
which	O
were	O
found	O
upon	O
her	O
as	O
she	O
was	O
going	O
off	O
.	O
The	O
Jury	O
found	O
her	O
guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
Aaron	B-pers
Jones	I-pers
and	O
Joseph	B-pers
Wells	I-pers
,	O
were	O
again	O
Indicted	O
,	O
Jones	O
for	O
the	O
Murder	O
of	O
John	B-pers
Lamas	I-pers
,	O
by	O
giving	O
him	O
one	O
mortal	O
Wound	O
with	O
a	O
wooden	O
Staff	O
,	O
on	O
the	O
left	O
side	O
of	O
the	O
Head	O
,	O
on	O
the	O
30th	O
of	O
June	O
last	O
,	O
of	O
which	O
he	O
languish	O
'd	O
till	O
the	O
6th	O
of	O
July	O
following	O
and	O
then	O
died	O
,	O
and	O
Wells	O
for	O
aiding	O
and	O
assisting	O
Jones	O
in	O
the	O
said	O
Murder	O
.	O
They	O
were	O
likewise	O
Indicted	O
for	O
Murder	O
upon	O
the	O
Coroners	O
Inquest	O
,	O
It	O
appearing	O
that	O
the	O
Deceas	O
'd	O
died	O
of	O
the	O
Wound	O
given	O
by	O
Jones	O
,	O
mention	O
'd	O
in	O
the	O
former	O
Tryal	O
;	O
and	O
Wells	O
assisting	O
him	O
in	O
the	O
same	O
,	O
the	O
Jury	O
found	O
them	O
both	O
guilty	O
of	O
the	O
Indictments	O
.	O
They	O
were	O
again	O
Indicted	O
together	O
with	O
Sarah	B-pers
Pennyfeather	I-pers
,	O
for	O
breaking	O
open	O
the	O
Dwelling-house	O
of	O
William	B-pers
Haydon	I-pers
in	O
the	O
Night	O
time	O
,	O
and	O
taking	O
from	O
thence	O
,	O
12	O
pewter	O
Dishes	O
,	O
12	O
pewter	O
Plates	O
,	O
a	O
pair	O
of	O
Hempen	O
Sheets	O
,	O
a	O
pair	O
of	O
flaxen	O
Sheets	O
,	O
with	O
other	O
things	O
,	O
the	O
Goods	O
of	O
the	O
said	O
William	O
Haydon	O
,	O
on	O
the	O
11th	O
of	O
October	O
last	O
.	O
It	O
appear	O
'd	O
that	O
the	O
Prosecutor	O
's	O
House	O
was	O
broken	O
open	O
,	O
and	O
the	O
Goods	O
taken	O
away	O
;	O
that	O
afterwards	O
,	O
part	O
of	O
them	O
was	O
taken	O
upon	O
Owen	O
,	O
who	O
prov	O
'd	O
that	O
he	O
bought	O
them	O
of	O
Jones	O
and	O
Wells	O
,	O
and	O
they	O
giving	O
no	O
Account	O
of	O
their	O
Property	O
in	O
the	O
same	O
,	O
the	O
Jury	O
likewise	O
found	O
them	O
guilty	O
of	O
this	O
Indictment	O
.	O
But	O
it	O
not	O
appearing	O
that	O
Pennyfeather	O
was	O
any	O
further	O
concern	O
'd	O
than	O
being	O
present	O
when	O
the	O
Goods	O
were	O
sold	O
,	O
the	O
Jury	O
acquitted	O
her	O
.	O
Mary	B-pers
Haynes	I-pers
,	O
of	O
St.	B-place
Martins	I-place
in	I-place
the	I-place
Fields	I-place
,	O
Spinster	O
,	O
was	O
Indicted	O
for	O
feloniously	O
stealing	O
a	O
brass	O
Pail	O
,	O
value	O
12	O
s.	O
the	O
Goods	O
of	O
the	O
Rt	O
.	O
Hon	O
.	O
the	O
Countess	B-pers
of	I-pers
Dalkieth	I-pers
,	O
on	O
the	O
27th	O
of	O
August	O
last	O
.	O
It	O
appear	O
'd	O
that	O
the	O
Goods	O
being	O
lost	O
,	O
the	O
Prisoner	O
was	O
apprehended	O
upon	O
Suspition	O
,	O
who	O
before	O
the	O
Justice	O
confess	O
'd	O
the	O
Fact	O
,	O
the	O
Jury	O
found	O
her	O
guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
John	B-pers
Pope	I-pers
,	O
Cornelius	B-pers
Pope	I-pers
and	O
Jacob	B-pers
Jewman	I-pers
,	O
were	O
all	O
three	O
Indicted	O
for	O
feloniously	O
Stealing	O
3	O
pitch	O
Forks	O
value	O
2	O
s.	O
6	O
d.	O
the	O
Goods	O
of	O
John	B-pers
Williams	I-pers
,	O
on	O
the	O
5th	O
of	O
July	O
last	O
.	O
But	O
the	O
Evidence	O
not	O
proving	O
the	O
Fact	O
upon	O
the	O
Prisoners	O
,	O
they	O
were	O
acquitted	O
.	O
Dorothy	B-pers
Gidden	I-pers
and	O
Mary	B-pers
Gidden	I-pers
,	O
were	O
both	O
Indicted	O
for	O
feloniously	O
stealing	O
a	O
quantity	O
of	O
wet	O
Linnen	O
,	O
the	O
Goods	O
of	O
several	O
Persons	O
on	O
the	O
2d	O
Instant	O
.	O
It	O
appear	O
'd	O
that	O
the	O
Linen	O
was	O
stolen	O
from	O
the	O
Washer	O
Womans	O
Line	O
,	O
and	O
Mary	O
Gidden	O
being	O
taken	O
upon	O
Suspicion	O
,	O
confess	O
'd	O
the	O
taking	O
of	O
the	O
Linen	O
,	O
and	O
her	O
Disposing	O
of	O
it	O
to	O
her	O
Mother	O
,	O
on	O
whom	O
it	O
was	O
taken	O
,	O
the	O
Jury	O
found	O
'em	O
both	O
guilty	O
of	O
Felony	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Brigget	B-pers
Morrison	I-pers
,	O
of	O
St.	B-place
Giles	I-place
's	I-place
in	I-place
the	I-place
Fields	I-place
,	O
was	O
Indicted	O
for	O
feloniously	O
stealing	O
a	O
Damask	O
Gown	O
and	O
Petticoat	O
,	O
a	O
silk	O
Hood	O
,	O
with	O
other	O
things	O
,	O
and	O
18s	O
.	O
in	O
Mony	O
,	O
the	O
Goods	O
and	O
Mony	O
of	O
Martha	B-pers
