TOKEN,NE
10,0
th,0
6,0
.th,0
Feby,0
.,0
1785,0
My,0
dear,0
",",0
How,0
is,0
your,0
cold,0
?,0
to,0
day,0
--,0
what,0
a,0
diſsappointment,0
to,0
me,0
",",0
your,0
not,0
coming,0
yesterday,0
--,0
I,0
did,0
not,0
know,0
it,0
till,0
I,0
went,0
to,0
dinner,0
.,0
What,0
an,0
age,0
since,0
we,0
have,0
met,0
--,0
What,0
have,0
you,0
been,0
about,0
--,0
I,0
have,0
remained,0
some,0
Evenings,0
with,0
my,0
Fr,0
.,0
whose,0
spirits,0
are,0
bad,0
--,0
I,0
think,0
him,0
otherwise,0
very,0
indifferent,0
&,0
this,0
make,0
me,0
very,0
uneasy,0
--,0
Bell,B-pers
too,0
who,0
is,0
going,0
to,0
Almacks,0
Almack,0
's,0
was,0
an,0
exclusive,0
club,0
and,0
assembly,0
rooms,0
on,0
King,0
Street,0
which,0
catered,0
for,0
the,0
most,0
fashionable,0
members,0
of,0
society,0
.,0
See,0
Jennifer,0
Davey,0
(,0
2017,0
),0
‘,0
Wearing,0
the,0
Breeches,0
’,0
?,0
Almack,0
’,0
s,0
",",0
the,0
Female,0
Patroness,0
",",0
and,0
Public,0
Femininity,0
c.1764–1848,0
",",0
Women,0
's,0
History,0
Review,0
26:6,0
",",0
822-839,0
.,0
&,0
is,0
not,0
so,0
well,0
as,0
she,0
ought,0
to,0
be,0
",",0
gives,0
me,0
much,0
uneasineſs,0
.,0
I,0
have,0
been,0
twice,0
to,0
the,0
Play,0
with,0
the,0
Queen,0
--,0
once,0
to,0
the,0
Opera,0
--,0
This,0
is,0
the,0
Sum,0
of,0
my,0
engagements,0
since,0
we,0
met,0
Ly,B-pers
Strafford,I-pers
s,0
Death,0
put,0
off,0
Ly,B-pers
Buckingham,I-pers
s,0
--,0
so,0
that,0
we,0
went,0
no,0
further,0
than,0
Ly,B-pers
Somer,I-pers
's,0
where,0
we,0
danced,0
a,0
few,0
Dances,0
what,0
do,0
you,0
do,0
Sunday,0
--,0
shall,0
we,0
meet,0
after,0
8,0
--,0
I,0
am,0
engagd,0
till,0
then,0
--,0
come,0
to,0
me,0
after,0
Mr,B-pers
Pulteny,I-pers
s,0
CMG,B-pers
