TOKEN,NE
3,0
.,0
Octr,0
.,0
22,0
d,0
.,0
1781,0
My,0
Dear,0
Miſs,B-pers
Hamilton,I-pers
I,0
take,0
the,0
earliest,0
oppartunity,0
",",0
of,0
answering,0
your,0
kind,0
letter,0
.,0
My,0
Dear,0
Father,0
still,0
has,0
the,0
gout,0
in,0
his,0
foot,0
",",0
which,0
hinders,0
us,0
from,0
going,0
into,0
the,0
country,0
this,0
week,0
:,0
I,0
have,0
heard,0
nothing,0
more,0
of,0
going,0
to,0
Bath,B-place
;,0
I,0
hope,0
there,0
will,0
be,0
no,0
occasion,0
for,0
it,0
.,0
Mamma,0
desires,0
her,0
kind,0
love,0
",",0
&,0
thinks,0
for,0
prudence,0
",",0
&,0
all,0
good,0
quality,0
's,0
",",0
you,0
are,0
a,0
pattern,0
to,0
your,0
sex,0
",",0
Mr,B-pers
Matthias,I-pers
brought,0
the,0
money,0
himself,0
",",0
he,0
is,0
an,0
old,0
acquaintance,0
of,0
my,0
father,0
's,0
.,0
I,0
think,0
it,0
was,0
last,0
Tuesday,0
;,0
but,0
am,0
not,0
sure,0
.,0
I,0
hope,0
you,0
are,0
very,0
well,0
;,0
I,0
will,0
write,0
to,0
you,0
again,0
next,0
week,0
",",0
to,0
let,0
you,0
know,0
how,0
we,0
go,0
on,0
;,0
we,0
din,0
'd,0
at,0
Chealsea,B-place
yesterday,0
.,0
Mrs,B-pers
Aufrere,I-pers
inquir,0
'd,0
after,0
you,0
.,0
I,0
am,0
dear,0
Miſs,B-pers
Hamilton,I-pers
Yours,0
ever,0
to,0
command,0
M,B-pers
Glover,I-pers
