TOKEN,NE
Ma,0
chere,0
I,0
send,0
You,0
a,0
Dozen,0
Proposals,0
with,0
Rec,0
ei,0
pts,0
for,0
from,0
which,0
will,0
save,0
trouble,0
and,0
prevent,0
Mistakes,0
pray,0
charge,0
Yourself,0
with,0
the,0
other,0
parcel,0
for,0
Mrs.,B-pers
C,I-pers
.,I-pers
--,0
When,0
You,0
want,0
more,0
sent,0
to,0
Hamp,B-place
--,0
If,0
dear,0
Mrs.,B-pers
Delany,I-pers
will,0
condescend,0
to,0
trouble,0
herself,0
with,0
any,0
You,0
will,0
send,0
to,0
me,0
for,0
them,0
--,0
Yours,0
ever,0
H,B-pers
M,I-pers
12,0
th,0
-,0
Janry,0
.,0
1785,0
Miſs,B-pers
Hamilton,I-pers
This,0
address,0
line,0
is,0
written,0
upside,0
down,0
in,0
the,0
middle,0
of,0
the,0
page,0
.,0
