TOKEN,NE
Friday,0
23,0
d,0
April,0
1784,0
--,0
Got,0
up,0
early,0
&,0
had,0
my,0
head,0
dreſs,0
'd,0
for,0
ye,0
.,0
day,0
--,0
read,0
an,0
hour,0
&,0
½,0
in,0
Horace,B-pers
--,0
wrote,0
a,0
little,0
in,0
my,0
Diary,0
&,0
an,0
a,0
few,0
extracts,0
from,0
Mrs.,B-pers
Delany,I-pers
s,0
letters,0
--,0
Lady,B-pers
Napier,I-pers
&,0
her,0
mother,0
in,0
law,0
Lady,B-pers
Clavering,I-pers
came,0
to,0
see,0
me,0
Lady,B-pers
Napier,I-pers
s,0
was,0
a,0
farewell,0
visit,0
as,0
she,0
&,0
Lord,B-pers
N,I-pers
.,I-pers
.,0
set,0
out,0
tomorrow,0
in,0
their,0
way,0
to,0
Scotland,B-place
.,0
She,0
said,0
many,0
friendly,0
things,0
--,0
hop,0
'd,0
to,0
share,0
my,0
friendship,0
wth,0
.,0
Lord,B-pers
Napier,I-pers
--,0
invited,0
me,0
to,0
visit,0
them,0
in,0
Scotland,B-place
&,0
c,0
&,0
c.,0
when,0
they,0
left,0
me,0
I,0
finish,0
'd,0
dreſsing,0
--,0
A,B-pers
Maria,I-pers
made,0
me,0
two,0
or,0
3,0
flying,0
visits,0
--,0
At,0
4,0
Mrs.,B-pers
Garrick,I-pers
&,0
Miſs,B-pers
H,I-pers
More,I-pers
came,0
for,0
me,0
we,0
went,0
to,0
dine,0
at,0
Mrs.,B-pers
Walsingham,I-pers
s,0
--,0
there,0
was,0
only,0
Mrs.,B-pers
Boscowan,I-pers
besides,0
us,0
.,0
the,0
conversation,0
was,0
lively,0
&,0
sensible,0
--,0
--,0
Severe,0
strictures,0
were,0
paſs,0
'd,0
on,0
the,0
Dſs,0
.,0
of,0
Devonshire,0
s,0
conduct,0
--,0
many,0
Anecdotes,0
of,0
the,0
follies,0
she,0
had,0
been,0
guilty,0
of,0
&,0
ye,0
.,0
Affronts,0
she,0
had,0
recd,0
in,0
her,0
Canvaſs,0
for,0
Mr,B-pers
..,I-pers
Fox,I-pers
.,0
A,0
judgement,0
was,0
also,0
paſs,0
'd,0
on,0
her,0
Verses,0
wch,0
were,0
pronounced,0
to,0
be,0
very,0
indifferent,0
&,0
by,0
no,0
means,0
to,0
merit,0
ye,0
.,0
applause,0
some,0
people,0
had,0
given,0
them,0
.,0
After,0
tea,0
Lady,B-pers
Rushworth,I-pers
came,0
in,0
I,0
came,0
away,0
at,0
8,0
oClock,0
wth,0
..,0
Mrs.,B-pers
Boscowan,I-pers
Mrs.,B-pers
Garrick,I-pers
&,0
Miſs,B-pers
More,I-pers
--,0
they,0
set,0
me,0
down,0
at,0
Lady,B-pers
Mary,I-pers
Hume,I-pers
s,0
where,0
I,0
was,0
engaged,0
to,0
meet,0
the,0
Napiers,0
then,0
were,0
going,0
to,0
ye,0
.,0
Veseys,0
where,0
I,0
promised,0
to,0
join,0
them,0
.,0
Met,0
at,0
Lady,B-pers
Mary,I-pers
s,0
.,0
Mrs.,B-pers
Charteris,I-pers
Lady,B-pers
Dumfries,I-pers
--,0
Mrs,B-pers
.,I-pers
Bland,I-pers
.,0
--,0
M,0
rs,0
.,0
Hervey,0
--,0
ye,0
.,0
Peachals,0
",",0
Lady,B-pers
Clavering,I-pers
Genl,B-pers
.,I-pers
Johnston,I-pers
Miſs,B-pers
Tryon,I-pers
",",0
Lady,B-pers
Heathcote,I-pers
",",0
M,0
rs,0
.,0
Hervey,0
",",0
Lady,B-pers
Radnor,I-pers
",",0
Lady,B-pers
Georgiana,I-pers
&,0
Mr.,B-pers
Bulkley,I-pers
",",0
&,0
c,0
&,0
c,0
&,0
c.,0
I,0
