TOKEN,NE
x,0
Bulstrode,0
Sunday,0
Morning,0
10,0
th,0
.,0
Decbr,0
1780,0
6,0
My,0
Dear,0
Madam,0
When,0
I,0
had,0
the,0
pleasure,0
of,0
seeing,0
you,0
last,0
in,0
St,0
J,0
Place,0
",",0
you,0
thought,0
it,0
not,0
unlikely,0
that,0
Bulstrode,0
wou,0
'd,0
be,0
Honour,0
'd,0
by,0
Royal,0
Visit,0
but,0
I,0
am,0
very,0
sorry,0
to,0
tell,0
you,0
that,0
the,0
Dſs,0
Dr,0
of,0
Portd,0
.,0
is,0
very,0
much,0
indispos,0
'd,0
with,0
a,0
cold,0
and,0
confin,0
'd,0
to,0
her,0
Bed,0
and,0
Chamber,0
;,0
I,0
hope,0
tho,0
her,0
cold,0
oppreſses,0
her,0
very,0
much,0
at,0
present,0
",",0
that,0
by,0
her,0
submitting,0
to,0
a,0
little,0
care,0
",",0
Slops,0
",",0
and,0
warm,0
nursing,0
",",0
they,0
may,0
prove,0
as,0
Efficacious,0
as,0
our,0
good,0
Friend,0
Dr,B-pers
Turton,I-pers
's,0
advice,0
tho,0
that,0
I,0
esteem,0
excellent,0
;,0
I,0
shall,0
",",0
you,0
may,0
believe,0
my,0
Dear,0
Miſs,B-pers
Hamilton,I-pers
I,0
shall,0
be,0
an,0
attentive,0
deputy,0
",",0
feeling,0
as,0
I,0
do,0
the,0
consequences,0
of,0
such,0
a,0
Friend,0
.,0
The,0
Dſs,0
of,0
P,0
:,0
has,0
not,0
mention,0
'd,0
to,0
Ly,B-pers
.,I-pers
Weyth,I-pers
.,I-pers
or,0
Ly,B-pers
Stamfd,I-pers
her,0
not,0
being,0
well,0
",",0
as,0
she,0
hopes,0
her,0
cold,0
will,0
soon,0
grow,0
better,0
she,0
wou,0
'd,0
not,0
at,0
such,0
a,0
distance,0
",",0
give,0
them,0
the,0
uneasyneſs,0
of,0
knowing,0
she,0
is,0
not,0
quite,0
well,0
.,0
My,0
Dear,0
Madam,0
you,0
will,0
soon,0
perceive,0
why,0
I,0
write,0
all,0
this,0
--,0
I,0
can,0
not,0
but,0
wish,0
the,0
Honr,0
you,0
mention,0
'd,0
may,0
not,0
at,0
this,0
time,0
have,0
been,0
intended,0
as,0
that,0
wou,0
'd,0
leſsen,0
the,0
great,0
mortification,0
of,0
being,0
oblig,0
ed,0
obliged,0
to,0
give,0
a,0
word,0
to,0
the,0
Wise,0
wch,0
may,0
check,0
an,0
Honour,0
and,0
Happineſs,0
so,0
highly,0
Valued,0
by,0
The,0
Dſs,0
Dr,0
of,0
Portland,0
;,0
I,0
dare,0
not,0
presume,0
to,0
name,0
my,0
own,0
sensibility,0
on,0
the,0
occasion,0
:,0
this,0
is,0
all,0
entre,0
nous,0
",",0
I,0
have,0
not,0
said,0
any,0
thing,0
of,0
it,0
to,0
ye,0
Dſs,0
",",0
she,0
had,0
but,0
an,0
indifferent,0
night,0
and,0
Lyes,0
quiet,0
now,0
;,0
I,0
hope,0
if,0
her,0
cold,0
mends,0
enoh,0
for,0
her,0
Grace,0
to,0
go,0
to,0
Town,B-place
as,0
she,0
proposes,0
to,0
have,0
the,0
great,0
satisfaction,0
of,0
seeing,0
you,0
next,0
week,0
in,0
S,0
t,0
.,0
James,0
's,0
Place,0
--,0
in,0
every,0
place,0
Dear,0
Miſs,B-pers
Hamilton,I-pers
s,0
most,0
Obliged,0
&,0
most,0
Faithful,0
hum,0
ble,0
Sert,0
MDelany,B-pers
7,0
Evidence,0
of,0
a,0
seal,0
",",0
in,0
black,0
wax,0
.,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
black,0
wax,0
.,0
To,0
Miſs,B-pers
Hamilton,I-pers
at,0
The,0
Queens,0
Lodge,0
Windsor,B-place
The,0
address,0
is,0
written,0
vertically,0
in,0
the,0
centre,0
of,0
the,0
page,0
.,0
10,0
th,0
Decbr,0
:,0
1780,0
Mrs,B-pers
Delany,I-pers
16,0
th,0
Decr,0
1780,0
These,0
notes,0
",",0
in,0
two,0
different,0
hands,0
",",0
are,0
written,0
upside,0
down,0
in,0
the,0
bottom,0
margin,0
of,0
p.4,0
.,0
As,0
10,0
December,0
was,0
a,0
Sunday,0
(,0
as,0
per,0
Delany,0
's,0
dateline,0
),0
",",0
the,0
earlier,0
date,0
would,0
appear,0
to,0
be,0
correct,0
.,0
