TOKEN,NE
The,0
entire,0
sheet,0
is,0
written,0
in,0
Mary,0
Hamilton,0
's,0
hand,0
",",0
and,0
the,0
title,0
over,0
the,0
note,0
is,0
hers,0
.,0
Title,0
and,0
note,0
are,0
the,0
first,0
two,0
paragraphs,0
on,0
the,0
image,0
",",0
12,0
lines,0
in,0
all,0
.,0
Honble,B-pers
.,I-pers
Horace,I-pers
Walpole,I-pers
s,0
Note,0
to,0
Mrs.,B-pers
Delany,I-pers
wth-,0
ye,0
.,0
New,0
Edition,0
of,0
his,0
anecdotes,0
on,0
of,0
Painting,0
--,0
Berkely,0
Square,0
London,B-place
Novbr,0
.,0
28,0
th,0
.,0
1786,0
Mr.,B-pers
Walpole,I-pers
having,0
been,0
call,0
'd,0
upon,0
for,0
a,0
new,0
edition,0
of,0
ye,0
Anecdotes,0
on,0
Painting,0
coud,0
not,0
in,0
a,0
History,0
of,0
English,0
Arts,0
resist,0
ye,0
agreeable,0
occasion,0
of,0
doing,0
justice,0
to,0
one,0
who,0
has,0
founded,0
a,0
new,0
branch,0
.,0
He,0
takes,0
hopes,0
therefore,0
yt-,0
Mrs.,B-pers
Delany,I-pers
will,0
forgive,0
him,0
the,0
liberty,0
he,0
has,0
taken,0
of,0
recording,0
Her,0
name,0
in,0
Vol,0
.,0
2,0
P.,0
242,0
&,0
yt,0
.,0
she,0
will,0
Please,0
to,0
consider,0
how,0
cruel,0
it,0
wd,0
.,0
have,0
been,0
for,0
Him,0
to,0
be,0
denied,0
ye,0
.,0
satisfaction,0
of,0
mentioning,0
Her,0
only,0
because,0
He,0
has,0
ye,0
.,0
Honor,0
&,0
happineſs,0
of,0
her,0
acquaintance,0
.,0
Hamilton,0
goes,0
on,0
to,0
copy,0
Delany,0
's,0
reply,0
",",0
transcribed,0
as,0
HAM/1/6/3/4,0
(,0
3,0
),0
.,0
