TOKEN,NE
This,0
note,0
appears,0
in,0
Anson,0
&,0
Anson,0
(,0
1925,0
:,0
2-3,0
),0
.,0
typed,0
3,0
about,0
176,0
4,0
5,0
Dear,0
Sister,0
If,0
you,0
&,0
Mr,B-pers
Hamilton,I-pers
are,0
not,0
better,0
engaged,0
to,0
day,0
you,0
will,0
make,0
us,0
very,0
happy,0
if,0
you,0
will,0
partake,0
of,0
our,0
Family,0
dinner,0
--,0
&,0
in,0
the,0
Evening,0
we,0
hope,0
to,0
entertain,0
you,0
with,0
Miſs,B-pers
Bloſset,I-pers
s,0
Singing,0
--,0
pray,0
bring,0
your,0
Work,0
for,0
we,0
are,0
to,0
have,0
no,0
body,0
but,0
her,0
&,0
Mr,B-pers
Philipps,I-pers
--,0
pray,0
bring,0
little,0
Mary,B-pers
I,0
am,0
Dr,0
Sister,0
&,0
Brother,0
Most,0
Affecly,0
Yrs,0
CHamilton,B-pers
The,0
left-hand,0
side,0
of,0
this,0
page,0
is,0
blank,0
.,0
To,0
The,0
Honble,0
M,0
rs,0
.,0
Hamilton,0
A,0
seal,0
in,0
black,0
wax,0
remains,0
intact,0
at,0
the,0
bottom,0
right,0
of,0
the,0
page,0
.,0
Typed,0
This,0
annotation,0
appears,0
to,0
the,0
right,0
of,0
the,0
address,0
.,0
