TOKEN,NE
21,0
st,0
.,0
May,0
1780,0
Sunday,0
I,0
have,0
but,0
time,0
to,0
tell,0
you,0
my,0
Dear,0
love,0
yt,0
.,0
I,0
was,0
made,0
happy,0
by,0
recg,0
your,0
little,0
note,0
--,0
pray,0
explain,0
--,0
you,0
have,0
rais,0
'd,0
my,0
curiosity,0
to,0
ye,0
.,0
highest,0
pitch,0
--,0
&,0
you,0
are,0
not,0
well,0
&,0
low,0
--,0
surely,0
my,0
Friend,0
could,0
not,0
in,0
those,0
few,0
hours,0
of,0
Yesterday,0
find,0
cause,0
to,0
injure,0
both,0
her,0
health,0
&,0
repose,0
.,0
I,0
told,0
ye,0
.,0
Q,0
last,0
night,0
you,0
were,0
going,0
to,0
T——,B-place
she,0
said,0
in,0
ye,0
.,0
kindest,0
manner,0
imaginable,0
--,0
I,0
hope,0
the,0
drawing,0
Room,0
will,0
not,0
last,0
long,0
to,0
make,0
it,0
late,0
before,0
Miſs,B-pers
G——,I-pers
sets,0
out,0
--,0
Adieu,0
for,0
to,0
day,0
I,0
shall,0
begin,0
from,0
yesterday,0
--,0
a,0
kind,0
of,0
journal,0
to,0
you,0
See,0
also,0
HAM/1/15/2/30,0
.,0
--,0
I,0
expect,0
ye,0
.,0
same,0
from,0
you,0
--,0
I,0
love,0
you,0
too,0
sincerely,0
not,0
to,0
be,0
interested,0
in,0
ye,0
.,0
most,0
trifling,0
occurrence,0
Adieu,0
The,0
start,0
of,0
HAM/1/15/2/4,0
(,0
4,0
),0
is,0
visible,0
below,0
this,0
note,0
.,0
